,word,gold,exact_match_ratio,prediction_count,prediction_ratio
47,NLI,NLI,1.0,10,"[{'word': 'NLI', 'ratio': 1.0}]"
48,NLP,TAL traitement automatique du langage naturel,0.0,10,"[{'word': 'PNL', 'ratio': 0.6}, {'word': 'TALN', 'ratio': 0.2}, {'word': 'TAL', 'ratio': 0.2}]"
49,OOV,OOV,0.2,10,"[{'word': 'hors vocabulaire', 'ratio': 0.3}, {'word': 'OOV', 'ratio': 0.2}, {'word': 'hors du vocabulaire', 'ratio': 0.2}, {'word': 'HORS VOCABULAIRE', 'ratio': 0.1}, {'word': 'PTA', 'ratio': 0.1}, {'word': 'hors-vocabulaire', 'ratio': 0.1}]"
50,PaLM,PaLM,0.9,10,"[{'word': 'PaLM', 'ratio': 0.9}, {'word': 'Palmier', 'ratio': 0.1}]"
51,PubMed,PubMed,1.0,10,"[{'word': 'PubMed', 'ratio': 1.0}]"
52,QA,QA,0.9,10,"[{'word': 'QA', 'ratio': 0.9}, {'word': 'QR', 'ratio': 0.1}]"
53,QED,QED,1.0,10,"[{'word': 'QED', 'ratio': 1.0}]"
54,QUOREF,QUOREF,1.0,10,"[{'word': 'QUOREF', 'ratio': 1.0}]"
55,REALM,REALM,0.9,10,"[{'word': 'REALM', 'ratio': 0.9}, {'word': 'ROYAUME', 'ratio': 0.1}]"
56,RGF,RGF,1.0,10,"[{'word': 'RGF', 'ratio': 1.0}]"
57,RNSum,RNSum,0.9,10,"[{'word': 'RNSum', 'ratio': 0.9}, {'word': 'RNSomme', 'ratio': 0.1}]"
58,ROUGE,ROUGE,1.0,10,"[{'word': 'ROUGE', 'ratio': 1.0}]"
59,SMCalFlow,SMCalFlow,1.0,9,"[{'word': 'SMCalFlow', 'ratio': 1.0}]"
60,SUTD,SUTD,1.0,9,"[{'word': 'SUTD', 'ratio': 1.0}]"
61,SVAMP,SVAMP,1.0,9,"[{'word': 'SVAMP', 'ratio': 1.0}]"
62,Semantic,sémantique,0.3,10,"[{'word': 'Sémantique', 'ratio': 0.7}, {'word': 'sémantique', 'ratio': 0.3}]"
63,Similar,similaire,0.6,10,"[{'word': 'similaire', 'ratio': 0.6}, {'word': 'Similaire', 'ratio': 0.3}, {'word': 'semblable', 'ratio': 0.1}]"
64,Therefore,par conséquent,0.0,10,"[{'word': 'Par conséquent', 'ratio': 0.6}, {'word': 'Donc', 'ratio': 0.4}]"
65,TreeDST,TreeDST,0.8,10,"[{'word': 'TreeDST', 'ratio': 0.8}, {'word': 'ArbreDST', 'ratio': 0.2}]"
66,VALSE,VALSE,0.7,10,"[{'word': 'VALSE', 'ratio': 0.7}, {'word': 'FAUX', 'ratio': 0.2}, {'word': 'VALEUR', 'ratio': 0.1}]"
67,VFL,VFL,1.0,10,"[{'word': 'VFL', 'ratio': 1.0}]"
68,ViLBERT,ViLBERT,1.0,10,"[{'word': 'ViLBERT', 'ratio': 1.0}]"
69,VisualBERT,VisualBERT,0.9,10,"[{'word': 'VisualBERT', 'ratio': 0.9}, {'word': 'VisuelBERT', 'ratio': 0.1}]"
70,Wikipedia,wikipédia,0.0,10,"[{'word': 'Wikipédia', 'ratio': 0.8}, {'word': 'Wikipedia', 'ratio': 0.2}]"
71,XLM,XLM,1.0,10,"[{'word': 'XLM', 'ratio': 1.0}]"
72,XLNet,XLNet,1.0,10,"[{'word': 'XLNet', 'ratio': 1.0}]"
73,ablation,ablation,0.9,10,"[{'word': 'ablation', 'ratio': 0.9}, {'word': 'Ablation', 'ratio': 0.1}]"
74,achieves,performance,0.0,10,"[{'word': 'atteint', 'ratio': 1.0}]"
75,adversarial,antagoniste,0.2,10,"[{'word': 'adversarial', 'ratio': 0.8}, {'word': 'antagoniste', 'ratio': 0.2}]"
76,algorithm,algorithme,1.0,10,"[{'word': 'algorithme', 'ratio': 1.0}]"
77,algorithms,algorithmes,1.0,10,"[{'word': 'algorithmes', 'ratio': 1.0}]"
78,analysis,analyse,1.0,10,"[{'word': 'analyse', 'ratio': 1.0}]"
79,annotated,annoté,1.0,10,"[{'word': 'annoté', 'ratio': 1.0}]"
80,annotations,annotations,0.9,10,"[{'word': 'annotations', 'ratio': 0.9}, {'word': 'Annotations', 'ratio': 0.1}]"
81,annotators,annotateurs,1.0,10,"[{'word': 'annotateurs', 'ratio': 1.0}]"
82,answer,réponse,1.0,10,"[{'word': 'réponse', 'ratio': 1.0}]"
83,approach,approche,1.0,10,"[{'word': 'approche', 'ratio': 1.0}]"
84,aspect,aspect,1.0,10,"[{'word': 'aspect', 'ratio': 1.0}]"
85,assessing,évalution,0.0,10,"[{'word': 'évaluation', 'ratio': 0.9}, {'word': 'Évaluation', 'ratio': 0.1}]"
86,attention,attention,1.0,10,"[{'word': 'attention', 'ratio': 1.0}]"
87,augmented,amélioré,0.0,10,"[{'word': 'augmenté', 'ratio': 1.0}]"
88,automatic,automatique,1.0,10,"[{'word': 'automatique', 'ratio': 1.0}]"
89,automatically,automatiquement,1.0,10,"[{'word': 'automatiquement', 'ratio': 1.0}]"
90,baselines,bases,0.1,10,"[{'word': 'références', 'ratio': 0.9}, {'word': 'bases', 'ratio': 0.1}]"
91,biases,biais,1.0,10,"[{'word': 'biais', 'ratio': 1.0}]"
92,binary,binaire,1.0,10,"[{'word': 'binaire', 'ratio': 1.0}]"
93,captions,captures,0.0,10,"[{'word': 'légendes', 'ratio': 1.0}]"
94,classifier,classificateur,1.0,10,"[{'word': 'classificateur', 'ratio': 1.0}]"
95,classifiers,classificateurs,0.5,10,"[{'word': 'classificateurs', 'ratio': 0.5}, {'word': 'classifieurs', 'ratio': 0.4}, {'word': 'classificatrices', 'ratio': 0.1}]"
96,classifying,classification,1.0,10,"[{'word': 'classification', 'ratio': 1.0}]"
97,compared,comparé,1.0,10,"[{'word': 'comparé', 'ratio': 1.0}]"
98,compositionality,compositionnalité,0.5,10,"[{'word': 'compositionnalité', 'ratio': 0.5}, {'word': 'compositionalité', 'ratio': 0.4}, {'word': 'composabilité', 'ratio': 0.1}]"
99,computation,calcul,1.0,10,"[{'word': 'calcul', 'ratio': 1.0}]"
100,computational,informatique,0.1,10,"[{'word': 'computationnel', 'ratio': 0.8}, {'word': 'informatique', 'ratio': 0.1}, {'word': 'calculatoire', 'ratio': 0.1}]"
101,context,contexte,1.0,10,"[{'word': 'contexte', 'ratio': 1.0}]"
102,contexts,contextes,1.0,10,"[{'word': 'contextes', 'ratio': 1.0}]"
103,contextualized,contextualisé,1.0,10,"[{'word': 'contextualisé', 'ratio': 1.0}]"
104,conversational,conversationnel,1.0,10,"[{'word': 'conversationnel', 'ratio': 1.0}]"
105,coreference,coréférence,0.7,10,"[{'word': 'coréférence', 'ratio': 0.7}, {'word': 'co-référence', 'ratio': 0.2}, {'word': 'anaphore', 'ratio': 0.1}]"
106,corpora,corpus,0.8,10,"[{'word': 'corpus', 'ratio': 0.8}, {'word': 'corpus de textes', 'ratio': 0.1}, {'word': 'corpora', 'ratio': 0.1}]"
107,corpus,corpus,1.0,10,"[{'word': 'corpus', 'ratio': 1.0}]"
108,correlations,corrélation,0.0,10,"[{'word': 'corrélations', 'ratio': 1.0}]"
109,corresponding,correspondant,1.0,10,"[{'word': 'correspondant', 'ratio': 1.0}]"
110,counterfactual,contrefactuel,0.7,10,"[{'word': 'contrefactuel', 'ratio': 0.7}, {'word': 'contre-factuel', 'ratio': 0.3}]"
111,data,données,1.0,10,"[{'word': 'données', 'ratio': 1.0}]"
112,dataset,données,0.0,10,"[{'word': 'ensemble de données', 'ratio': 0.7}, {'word': 'jeu de données', 'ratio': 0.3}]"
113,datasets,données,0.0,10,"[{'word': 'jeux de données', 'ratio': 0.8}, {'word': 'ensembles de données', 'ratio': 0.2}]"
114,decoder,décodeur,0.9,10,"[{'word': 'décodeur', 'ratio': 0.9}, {'word': 'decodeur', 'ratio': 0.1}]"
115,decoding,décodage,1.0,10,"[{'word': 'décodage', 'ratio': 1.0}]"
116,dependencies,dépendances,1.0,10,"[{'word': 'dépendances', 'ratio': 1.0}]"
117,distributions,distribution,0.0,10,"[{'word': 'distributions', 'ratio': 1.0}]"
118,documents,documents,0.9,10,"[{'word': 'documents', 'ratio': 0.9}, {'word': 'Documents', 'ratio': 0.1}]"
119,domains,domaines,0.9,10,"[{'word': 'domaines', 'ratio': 0.9}, {'word': 'domaine', 'ratio': 0.1}]"
120,downstream,downstream,0.0,10,"[{'word': 'en aval', 'ratio': 1.0}]"
121,edit,édition,0.2,10,"[{'word': 'modification', 'ratio': 0.7}, {'word': 'édition', 'ratio': 0.2}, {'word': 'Édition', 'ratio': 0.1}]"
122,embedding,intégration,0.6,10,"[{'word': 'intégration', 'ratio': 0.6}, {'word': 'encodage', 'ratio': 0.1}, {'word': 'incrustation', 'ratio': 0.1}, {'word': 'incorporation', 'ratio': 0.1}, {'word': 'embedding', 'ratio': 0.1}]"
123,embeddings,intégration,0.0,10,"[{'word': 'embeddings', 'ratio': 0.7}, {'word': 'incorporations', 'ratio': 0.2}, {'word': 'intégrations', 'ratio': 0.1}]"
124,encode,encode,0.0,10,"[{'word': 'encoder', 'ratio': 0.8}, {'word': 'coder', 'ratio': 0.2}]"
125,encoder,encodeur,1.0,10,"[{'word': 'encodeur', 'ratio': 1.0}]"
126,encoders,encodeurs,0.8,10,"[{'word': 'encodeurs', 'ratio': 0.8}, {'word': 'Encodeurs', 'ratio': 0.2}]"
127,encoding,encodage,0.9,10,"[{'word': 'encodage', 'ratio': 0.9}, {'word': 'codage', 'ratio': 0.1}]"
128,entities,entités,1.0,10,"[{'word': 'entités', 'ratio': 1.0}]"
129,evaluation,évaluation,1.0,10,"[{'word': 'évaluation', 'ratio': 1.0}]"
130,event,activité,0.0,10,"[{'word': 'événement', 'ratio': 1.0}]"
131,existing,existant,1.0,10,"[{'word': 'existant', 'ratio': 1.0}]"
132,extracted,extrait,0.9,10,"[{'word': 'extrait', 'ratio': 0.9}, {'word': 'Extrait', 'ratio': 0.1}]"
133,extracting,extraction,0.9,10,"[{'word': 'extraction', 'ratio': 0.9}, {'word': 'Extraction', 'ratio': 0.1}]"
134,extraction,extraction,0.9,10,"[{'word': 'extraction', 'ratio': 0.9}, {'word': 'Extraction', 'ratio': 0.1}]"
135,extractive,extraction,0.0,10,"[{'word': 'extractif', 'ratio': 0.8}, {'word': 'Extrait', 'ratio': 0.1}, {'word': 'extraitif', 'ratio': 0.1}]"
136,features,fonctions,0.0,10,"[{'word': 'caractéristiques', 'ratio': 1.0}]"
137,finetuning,raffinement,0.0,10,"[{'word': 'ajustement fin', 'ratio': 0.5}, {'word': 'affinage', 'ratio': 0.2}, {'word': 'ajustement', 'ratio': 0.2}, {'word': 'finetuning affinage', 'ratio': 0.1}]"
138,generalize,généralise,0.0,10,"[{'word': 'généraliser', 'ratio': 0.8}, {'word': 'generaliser', 'ratio': 0.1}, {'word': 'Généraliser', 'ratio': 0.1}]"
139,generated,générés,0.0,10,"[{'word': 'généré', 'ratio': 0.9}, {'word': 'Généré', 'ratio': 0.1}]"
140,generating,production,0.0,10,"[{'word': 'génération', 'ratio': 0.9}, {'word': 'Génération', 'ratio': 0.1}]"
141,generation,génération,0.9,10,"[{'word': 'génération', 'ratio': 0.9}, {'word': 'Génération', 'ratio': 0.1}]"
142,gradient,pente,0.0,10,"[{'word': 'gradient', 'ratio': 1.0}]"
143,grammar,grammaire,1.0,10,"[{'word': 'grammaire', 'ratio': 1.0}]"
144,grammatical,grammatical,1.0,10,"[{'word': 'grammatical', 'ratio': 1.0}]"
145,graph,"graphique, diagramme",0.0,10,"[{'word': 'graphe', 'ratio': 0.7}, {'word': 'graphique', 'ratio': 0.2}, {'word': 'Graphe', 'ratio': 0.1}]"
146,graphs,diagrammes,0.0,10,"[{'word': 'graphes', 'ratio': 0.9}, {'word': 'Graphes', 'ratio': 0.1}]"
147,grounding,bases,0.0,10,"[{'word': 'ancrage', 'ratio': 1.0}]"
148,heuristic,heuristique,1.0,10,"[{'word': 'heuristique', 'ratio': 1.0}]"
149,human,civique,0.0,10,"[{'word': 'humain', 'ratio': 1.0}]"
150,identifying,identification,0.7,10,"[{'word': 'identification', 'ratio': 0.7}, {'word': 'identifiant', 'ratio': 0.2}, {'word': 'identifier', 'ratio': 0.1}]"
151,image,image,1.0,10,"[{'word': 'image', 'ratio': 1.0}]"
152,information,information,0.9,10,"[{'word': 'information', 'ratio': 0.9}, {'word': 'informations', 'ratio': 0.1}]"
153,internet,internet,0.9,10,"[{'word': 'internet', 'ratio': 0.9}, {'word': 'Internet', 'ratio': 0.1}]"
154,interpretable,interprétable,1.0,10,"[{'word': 'interprétable', 'ratio': 1.0}]"
155,knowledge,connaissance,1.0,10,"[{'word': 'connaissance', 'ratio': 1.0}]"
156,labeled,étiquetés,0.0,10,"[{'word': 'étiqueté', 'ratio': 1.0}]"
157,language,langue,0.9,10,"[{'word': 'langue', 'ratio': 0.9}, {'word': 'languelangue', 'ratio': 0.1}]"
158,languages,langues,1.0,10,"[{'word': 'langues', 'ratio': 1.0}]"
159,large,grand,0.9,10,"[{'word': 'grand', 'ratio': 0.9}, {'word': 'important', 'ratio': 0.1}]"
160,learning,apprentissage,0.8,10,"[{'word': 'apprentissage', 'ratio': 0.8}, {'word': ""caractéristique d'image locale"", 'ratio': 0.1}, {'word': 'Apprentissage', 'ratio': 0.1}]"
161,lexical,lexicale,0.0,10,"[{'word': 'lexical', 'ratio': 1.0}]"
162,linear,linéaire,1.0,10,"[{'word': 'linéaire', 'ratio': 1.0}]"
163,linguistic,linguistique,0.9,10,"[{'word': 'linguistique', 'ratio': 0.9}, {'word': 'Linguistique', 'ratio': 0.1}]"
164,linguistics,linguistiques,0.0,10,"[{'word': 'linguistique', 'ratio': 0.9}, {'word': 'Linguistique', 'ratio': 0.1}]"
165,linked,liées,0.0,10,"[{'word': 'lié', 'ratio': 1.0}]"
166,manually,manuellement,1.0,10,"[{'word': 'manuellement', 'ratio': 1.0}]"
167,meaning,sens,0.5,10,"[{'word': 'sens', 'ratio': 0.5}, {'word': 'signification', 'ratio': 0.4}, {'word': 'Signification', 'ratio': 0.1}]"
168,method,méthode,1.0,10,"[{'word': 'méthode', 'ratio': 1.0}]"
169,methods,méthodes,1.0,10,"[{'word': 'méthodes', 'ratio': 1.0}]"
170,metrics,indicateurs,0.0,10,"[{'word': 'métriques', 'ratio': 0.9}, {'word': 'mesures', 'ratio': 0.1}]"
171,modalities,modalités,1.0,10,"[{'word': 'modalités', 'ratio': 1.0}]"
172,model,modèle,0.9,10,"[{'word': 'modèle', 'ratio': 0.9}, {'word': 'Modèle', 'ratio': 0.1}]"
173,models,modèles,1.0,10,"[{'word': 'modèles', 'ratio': 1.0}]"
174,monolingual,monolingue,1.0,10,"[{'word': 'monolingue', 'ratio': 1.0}]"
175,morphemes,morphèmes,0.9,10,"[{'word': 'morphèmes', 'ratio': 0.9}, {'word': 'morphemes', 'ratio': 0.1}]"
176,morphological,morphologique,1.0,10,"[{'word': 'morphologique', 'ratio': 1.0}]"
177,morphologically,morphologie,0.0,10,"[{'word': 'morphologiquement', 'ratio': 0.9}, {'word': 'Morphologiquement', 'ratio': 0.1}]"
178,motivated,motivés,0.0,10,"[{'word': 'motivé', 'ratio': 0.9}, {'word': 'Motivé', 'ratio': 0.1}]"
179,multilingual,multilingue,0.9,10,"[{'word': 'multilingue', 'ratio': 0.9}, {'word': ""détection d'objets multiclass"", 'ratio': 0.1}]"
180,multitask,multi-tâches,0.0,10,"[{'word': 'multitâche', 'ratio': 1.0}]"
181,named,nommé,1.0,10,"[{'word': 'nommé', 'ratio': 1.0}]"
182,namely,à savoir,0.9,10,"[{'word': 'à savoir', 'ratio': 0.9}, {'word': 'notamment', 'ratio': 0.1}]"
183,natural,naturel,1.0,10,"[{'word': 'naturel', 'ratio': 1.0}]"
184,neural,neuronal,0.0,10,"[{'word': 'neural', 'ratio': 0.9}, {'word': 'neurale', 'ratio': 0.1}]"
185,news,nouvelles,0.5,10,"[{'word': 'actualités', 'ratio': 0.5}, {'word': 'nouvelles', 'ratio': 0.5}]"
186,newswire,fil d'actualité,0.1,10,"[{'word': ""fil d'actualités"", 'ratio': 0.7}, {'word': 'agence de presse', 'ratio': 0.1}, {'word': 'Fil de presse', 'ratio': 0.1}, {'word': ""fil d'actualité"", 'ratio': 0.1}]"
187,nodes,nodules,0.0,10,"[{'word': 'nœuds', 'ratio': 1.0}]"
188,noun,nom,1.0,10,"[{'word': 'nom', 'ratio': 1.0}]"
189,nouns,noms,0.9,10,"[{'word': 'noms', 'ratio': 0.9}, {'word': 'Noms', 'ratio': 0.1}]"
190,number,nombre,0.9,10,"[{'word': 'nombre', 'ratio': 0.9}, {'word': 'Nombre', 'ratio': 0.1}]"
191,online,en ligne,1.0,10,"[{'word': 'en ligne', 'ratio': 1.0}]"
192,outputs,sorties,1.0,10,"[{'word': 'sorties', 'ratio': 1.0}]"
193,paper,article,1.0,10,"[{'word': 'article', 'ratio': 1.0}]"
194,parallel,parallèle,0.7,10,"[{'word': 'parallèle', 'ratio': 0.7}, {'word': 'en parallèle', 'ratio': 0.3}]"
195,parsing,analyse syntaxique,0.3,10,"[{'word': 'analyse', 'ratio': 0.6}, {'word': 'analyse syntaxique', 'ratio': 0.3}, {'word': 'Analyse', 'ratio': 0.1}]"
196,perplexity,perplexité,1.0,10,"[{'word': 'perplexité', 'ratio': 1.0}]"
197,phrase,phrases,0.0,10,"[{'word': 'phrase', 'ratio': 1.0}]"
198,predicates,prédicat,0.0,10,"[{'word': 'prédicats', 'ratio': 1.0}]"
199,pretrained,pré-formation,0.0,10,"[{'word': 'préentraîné', 'ratio': 0.7}, {'word': 'pré-entraîné', 'ratio': 0.3}]"
200,pretraining,pré-formation,0.0,10,"[{'word': 'préentraînement', 'ratio': 0.9}, {'word': 'pré-entraînement', 'ratio': 0.1}]"
201,previous,antérieur,0.0,10,"[{'word': 'précédent', 'ratio': 1.0}]"
202,problem,problèmes,0.0,10,"[{'word': 'problème', 'ratio': 1.0}]"
203,pronouns,pronoms,1.0,10,"[{'word': 'pronoms', 'ratio': 1.0}]"
204,propose,proposé,0.0,10,"[{'word': 'proposer', 'ratio': 1.0}]"
205,pseudo,pseudo,0.9,10,"[{'word': 'pseudo', 'ratio': 0.9}, {'word': 'effet conditionnel', 'ratio': 0.1}]"
206,qualitative,qualitative,0.0,10,"[{'word': 'qualitatif', 'ratio': 1.0}]"
207,quality,qualité,1.0,10,"[{'word': 'qualité', 'ratio': 1.0}]"
208,queries,requêtes,0.8,10,"[{'word': 'requêtes', 'ratio': 0.8}, {'word': 'requetes', 'ratio': 0.1}, {'word': 'Requêtes', 'ratio': 0.1}]"
209,question,question,1.0,10,"[{'word': 'question', 'ratio': 1.0}]"
210,questions,questions,0.9,10,"[{'word': 'questions', 'ratio': 0.9}, {'word': 'des questions', 'ratio': 0.1}]"
211,re,RE,0.0,10,"[{'word': 're', 'ratio': 1.0}]"
212,reasoning,raisonnement,0.9,10,"[{'word': 'raisonnement', 'ratio': 0.9}, {'word': 'Raisonnement', 'ratio': 0.1}]"
213,regression,régression,1.0,10,"[{'word': 'régression', 'ratio': 1.0}]"
214,relation,relation,0.9,10,"[{'word': 'relation', 'ratio': 0.9}, {'word': 'Relation', 'ratio': 0.1}]"
215,relations,relations,1.0,10,"[{'word': 'relations', 'ratio': 1.0}]"
216,representations,représentations,1.0,10,"[{'word': 'représentations', 'ratio': 1.0}]"
217,research,recherches,0.0,10,"[{'word': 'recherche', 'ratio': 0.9}, {'word': 'Recherche', 'ratio': 0.1}]"
218,resources,ressources,1.0,10,"[{'word': 'ressources', 'ratio': 1.0}]"
219,retrieved,récupérés,0.0,10,"[{'word': 'récupéré', 'ratio': 1.0}]"
220,search,cherche,0.0,10,"[{'word': 'recherche', 'ratio': 1.0}]"
221,semantically,sémantiquement,1.0,10,"[{'word': 'sémantiquement', 'ratio': 1.0}]"
222,semantics,sémantiques,0.0,10,"[{'word': 'sémantique', 'ratio': 1.0}]"
223,sense,sens,1.0,10,"[{'word': 'sens', 'ratio': 1.0}]"
224,sentence,phrase,1.0,10,"[{'word': 'phrase', 'ratio': 1.0}]"
225,sentences,phrases,1.0,10,"[{'word': 'phrases', 'ratio': 1.0}]"
226,sentiment,émotionel,0.0,10,"[{'word': 'sentiment', 'ratio': 1.0}]"
227,seq2seq,seq2seq,0.9,10,"[{'word': 'seq2seq', 'ratio': 0.9}, {'word': 'séquence à séquence', 'ratio': 0.1}]"
228,sequences,séquences,1.0,10,"[{'word': 'séquences', 'ratio': 1.0}]"
229,shared,partagé,1.0,10,"[{'word': 'partagé', 'ratio': 1.0}]"
230,similarity,similitude,0.0,10,"[{'word': 'similarité', 'ratio': 1.0}]"
231,simultaneous,simultanée,0.0,10,"[{'word': 'simultané', 'ratio': 1.0}]"
232,social,sociaux,0.0,10,"[{'word': 'social', 'ratio': 0.9}, {'word': 'sociale', 'ratio': 0.1}]"
233,softmax,softmax,1.0,10,"[{'word': 'softmax', 'ratio': 1.0}]"
234,source,source,1.0,10,"[{'word': 'source', 'ratio': 1.0}]"
235,spans,étendage,0.0,10,"[{'word': 'étendues', 'ratio': 0.4}, {'word': 'portées', 'ratio': 0.3}, {'word': 'intervalles', 'ratio': 0.1}, {'word': 'segments', 'ratio': 0.1}, {'word': 'portée', 'ratio': 0.1}]"
236,spatial,spatial,1.0,10,"[{'word': 'spatial', 'ratio': 1.0}]"
237,speech,dicours,0.0,10,"[{'word': 'parole', 'ratio': 0.7}, {'word': 'discours', 'ratio': 0.2}, {'word': 'Parole', 'ratio': 0.1}]"
238,spoken,parlé,1.0,10,"[{'word': 'parlé', 'ratio': 1.0}]"
239,statistical,statistique,1.0,10,"[{'word': 'statistique', 'ratio': 1.0}]"
240,structure,structure,0.8,10,"[{'word': 'structure', 'ratio': 0.8}, {'word': 'Structure', 'ratio': 0.2}]"
241,structured,structuré,1.0,10,"[{'word': 'structuré', 'ratio': 1.0}]"
242,subword,sous-mot,1.0,10,"[{'word': 'sous-mot', 'ratio': 1.0}]"
