,Unnamed: 0,word,gold,exact_match_ratio,prediction_count,prediction_ratio,validated_translation,reason,back_translations
10,10,3D geometry,3D геометрия,1.0,9,"[{'word': '3D геометрия', 'ratio': 1.0}]",3D геометрия,{},[]
11,11,3D human pose estimation,оценка позы человека в 3D,0.1111111111111111,9,"[{'word': 'оценка 3D позы человека', 'ratio': 0.6666666666666666}, {'word': '3D оценка позы человека', 'ratio': 0.1111111111111111}, {'word': 'оценка позы человека в 3D', 'ratio': 0.1111111111111111}, {'word': 'Оценка 3D позы человека', 'ratio': 0.1111111111111111}]",оценка 3D позы человека,{},[]
12,12,3D localization,3D локализация,1.0,9,"[{'word': '3D локализация', 'ratio': 1.0}]",3D локализация,{},[]
13,13,3D mesh,3D сетка,0.7777777777777778,9,"[{'word': '3D сетка', 'ratio': 0.7777777777777778}, {'word': '3D модель', 'ratio': 0.2222222222222222}]",3D сетка,{},[]
14,14,3D model,3D-модель,0.0,9,"[{'word': '3D модель', 'ratio': 1.0}]",3D модель,{},[]
15,15,3D object detection,обнаружение 3D-объектов,0.6,10,"[{'word': 'обнаружение 3D-объектов', 'ratio': 0.6}, {'word': '3D-обнаружение объектов', 'ratio': 0.1}, {'word': '3D object detection - обнаружение объектов в 3D', 'ratio': 0.1}, {'word': 'обнаружение 3D объектов', 'ratio': 0.1}, {'word': 'Детекция 3D-объекта', 'ratio': 0.1}]",обнаружение 3D-объектов,{},[]
16,16,3D point,3D точка,0.1,10,"[{'word': '3D-точка', 'ratio': 0.7}, {'word': '3D point - 3D-точка', 'ratio': 0.1}, {'word': '3D точка', 'ratio': 0.1}, {'word': 'Точка 3D', 'ratio': 0.1}]",3D-точка,{},[]
17,17,3D point cloud,облако точек 3D,0.1,10,"[{'word': '3D-точечное облако', 'ratio': 0.7}, {'word': '3D point cloud - облако точек 3D', 'ratio': 0.1}, {'word': 'облако точек 3D', 'ratio': 0.1}, {'word': 'Точечная хаусматрица 3D', 'ratio': 0.1}]",3D-точечное облако,{},[]
18,18,3D pose,3D поза,0.1,10,"[{'word': '3D-поза', 'ratio': 0.6}, {'word': '3D-позировка', 'ratio': 0.1}, {'word': '3D pose - 3D-поза', 'ratio': 0.1}, {'word': '3D поза', 'ratio': 0.1}, {'word': '3D-позиция', 'ratio': 0.1}]",3D-поза,{},[]
19,19,3D reconstruction,Трехмерная реконструкция,0.0,10,"[{'word': '3D-реконструкция', 'ratio': 0.7}, {'word': '3D reconstruction - 3D-реконструкция', 'ratio': 0.1}, {'word': '3D реконструкция', 'ratio': 0.1}, {'word': 'Реконструкция 3D', 'ratio': 0.1}]",3D-реконструкция,{},[]
20,20,3D scene,трёхмерная сцена,0.0,10,"[{'word': '3D сцена', 'ratio': 0.8}, {'word': '3D-сцена', 'ratio': 0.2}]",3D сцена,{},[]
21,21,3D scene geometry,геометрия 3D сцены,0.6,10,"[{'word': 'геометрия 3D сцены', 'ratio': 0.6}, {'word': 'геометрия 3D-сцены', 'ratio': 0.2}, {'word': '3D геометрия сцены', 'ratio': 0.1}, {'word': '3D сцена геометрия', 'ratio': 0.1}]",геометрия 3D сцены,{},[]
22,22,3D structure,3D структура,0.8,10,"[{'word': '3D структура', 'ratio': 0.8}, {'word': '3D-структура', 'ratio': 0.2}]",3D структура,{},[]
23,23,5-fold cross validation,5-кратная перекрестная проверка,0.1,10,"[{'word': '5-кратная кросс-валидация', 'ratio': 0.7}, {'word': '5-кратная перекрестная проверка', 'ratio': 0.1}, {'word': 'кросс-валидация с 5 фолдами', 'ratio': 0.1}, {'word': '5-кратная кросс-проверка', 'ratio': 0.1}]",5-кратная кросс-валидация,{},[]
24,24,A * algorithm,Алгоритм A*,0.2,10,"[{'word': 'алгоритм A*', 'ratio': 0.8}, {'word': 'Алгоритм A*', 'ratio': 0.2}]",алгоритм A*,{},[]
25,25,A/B test,тест A / B,0.0,10,"[{'word': 'A/B тест', 'ratio': 0.8}, {'word': 'А/Б-тестирование', 'ratio': 0.1}, {'word': 'Тест A/B', 'ratio': 0.1}]",A/B тест,{},[]
26,26,A2C,а2с,0.0,10,"[{'word': 'A2C', 'ratio': 0.8}, {'word': 'А2С', 'ratio': 0.1}, {'word': 'Он жил', 'ratio': 0.1}]",A2C,{},[]
27,27,Ablation study,изучение аблации,0.0,10,"[{'word': 'исследование абляции', 'ratio': 0.5}, {'word': 'Исследование абляции', 'ratio': 0.3}, {'word': 'абляционная проверка', 'ratio': 0.1}, {'word': 'исследование с абляцией', 'ratio': 0.1}]",исследование абляции,{},[]
28,28,Accuracy,точность,0.4,10,"[{'word': 'Точность', 'ratio': 0.6}, {'word': 'точность', 'ratio': 0.4}]",Точность,{},[]
29,29,Active learning,активное обучение,0.4,10,"[{'word': 'Активное обучение', 'ratio': 0.6}, {'word': 'активное обучение', 'ratio': 0.4}]",Активное обучение,{},[]
30,30,Adafactor,Адафактор,0.6,10,"[{'word': 'Адафактор', 'ratio': 0.6}, {'word': 'Adafactor', 'ratio': 0.4}]",Адафактор,{},[]
31,31,Adam,Адам,0.5555555555555556,9,"[{'word': 'Адам', 'ratio': 0.5555555555555556}, {'word': 'Adam', 'ratio': 0.4444444444444444}]",Адам,{},[]
32,32,Adam algorithm,Алгоритм Адама,0.0,9,"[{'word': 'алгоритм Adam', 'ratio': 0.4444444444444444}, {'word': 'алгоритм Адама', 'ratio': 0.2222222222222222}, {'word': 'Алгоритм Адам', 'ratio': 0.2222222222222222}, {'word': 'алгоритм Адам', 'ratio': 0.1111111111111111}]","""алгоритм Adam""","```
1. Candidate: ""алгоритм Adam""
2. Explanation: The candidate ""алгоритм Adam"" is the best fit because it maintains the original name ""Adam"" in English, which is crucial for preserving the specific identity of the algorithm in the AI domain. The term ""Adam"" is a proper noun referring to a specific optimization algorithm introduced by Kingma and Ba in 2015, and it is widely recognized in the AI and machine learning communities. Using the original English name ensures clarity and consistency, especially since algorithm names are often not translated to maintain their unique identity and recognition across different languages. Additionally, the back translation ""Adam algorithm"" accurately reflects the original term, confirming its semantic accuracy and contextual fit.
```","[""Adam's algorithm"", 'Algorithm Adam', 'Adam algorithm', ""Adam's algorithm"", 'Adam algorithm']"
33,33,Adam optimiser,Оптимизатор Адам,0.2222222222222222,9,"[{'word': 'оптимизатор Adam', 'ratio': 0.4444444444444444}, {'word': 'оптимизатор Адам', 'ratio': 0.3333333333333333}, {'word': 'Оптимизатор Адам', 'ratio': 0.2222222222222222}]","""оптимизатор Adam""","```
1. Candidate: ""оптимизатор Adam""
2. Explanation: The candidate ""оптимизатор Adam"" is the best fit because it maintains the original English term ""Adam"" in its standard form, which is crucial for preserving the specific reference to the well-known optimization algorithm developed by Kingma and Ba. In the AI domain, it is common to retain the original names of algorithms and models to ensure clarity and consistency across languages. The term ""оптимизатор"" accurately translates to ""optimizer,"" maintaining the semantic meaning. Additionally, the back translation ""Adam optimizer"" confirms that the original meaning is preserved, making it contextually appropriate for AI terminology.
```","['Adam optimizer', 'optimizer Adam', 'Optimizer Adam', 'Adam optimizer']"
34,34,Adam optimization,Оптимизация Адама,0.0,9,"[{'word': 'оптимизация Adam', 'ratio': 0.4444444444444444}, {'word': 'оптимизация Адам', 'ratio': 0.3333333333333333}, {'word': 'Оптимизация Адам', 'ratio': 0.2222222222222222}]","""Оптимизация Адама""","```
1. Candidate: ""Оптимизация Адама""
2. Explanation: ""Оптимизация Адама"" is the best translation candidate because it accurately reflects the original English term ""Adam optimization"" while maintaining the correct grammatical structure in Russian. The genitive case ""Адама"" is used to denote possession or association, which is appropriate here as it indicates that the optimization method is named after the Adam algorithm. This translation also aligns well with the back translation ""Adam optimization,"" ensuring semantic accuracy and contextual fit within the AI domain.
```","['Optimization Adam', 'Adam optimization', 'optimization Adam', 'Adam optimization']"
35,35,Adam optimization algorithm,Алгоритм оптимизации Адама,0.0,9,"[{'word': 'алгоритм оптимизации Adam', 'ratio': 0.4444444444444444}, {'word': 'алгоритм оптимизации Адам', 'ratio': 0.3333333333333333}, {'word': 'Алгоритм оптимизации Адам', 'ratio': 0.2222222222222222}]","""Алгоритм оптимизации Адама""","```
1. Candidate: ""Алгоритм оптимизации Адама""
2. Explanation: This candidate is the best fit because it accurately reflects the original English term ""Adam optimization algorithm"" while maintaining the correct grammatical structure in Russian. The use of ""Адама"" (Adam in genitive case) is appropriate for indicating possession or association, which aligns with the way algorithm names are typically translated in Russian. Additionally, the back translation perfectly matches the original term, ensuring semantic accuracy and contextual fit within the AI domain.
```","['Adam optimization algorithm', 'Adam optimization algorithm', 'Adam optimization algorithm', 'Adam optimization algorithm']"
36,36,Adam optimizer,Оптимизатор Адам,0.1,10,"[{'word': 'оптимизатор Adam', 'ratio': 0.7}, {'word': 'оптимизатор Адам', 'ratio': 0.2}, {'word': 'Оптимизатор Адам', 'ratio': 0.1}]",оптимизатор Adam,{},[]
37,37,Adapter,адаптер,0.7,10,"[{'word': 'адаптер', 'ratio': 0.7}, {'word': 'Адаптер', 'ratio': 0.2}, {'word': 'Adapter', 'ratio': 0.1}]",адаптер,{},[]
38,38,Algorithm,алгоритм,0.5,10,"[{'word': 'алгоритм', 'ratio': 0.5}, {'word': 'Алгоритм', 'ratio': 0.5}]",алгоритм,{},[]
39,39,Answer Set Programming,программирование на основе множеств ответов,0.0,10,"[{'word': 'Программирование множеств ответов', 'ratio': 0.2}, {'word': 'Программирование ответных множеств', 'ratio': 0.2}, {'word': 'Программирование на основе ответов', 'ratio': 0.1}, {'word': 'Программирование на основе множеств ответов', 'ratio': 0.1}, {'word': 'Программирование ответов', 'ratio': 0.1}, {'word': 'Программирование с использованием ответов', 'ratio': 0.1}, {'word': 'Программирование множества решений', 'ratio': 0.1}, {'word': 'графовая минерализация', 'ratio': 0.1}]","""Программирование на основе множеств ответов""","```
1. Candidate: ""Программирование на основе множеств ответов""
2. Explanation: This candidate, ""Программирование на основе множеств ответов,"" translates back to ""Response Set Programming,"" which closely aligns with the original term ""Answer Set Programming."" The term ""Answer Set Programming"" in the AI domain refers to a form of declarative programming oriented towards difficult search problems, and it is based on the stable model semantics. The translation captures the essence of the term by emphasizing the concept of ""sets of answers"" or ""response sets,"" which is central to ASP's logic programming paradigm. This candidate maintains the semantic integrity and contextual fit within the AI domain, making it the most accurate translation.
```","['Programming multiple solutions', 'Response Set Programming', 'Programming responses', 'Programming a response set', 'graph mineralization', 'Programming response sets', 'Programming Using Answers', 'Response Based Programming', 'Programming Response Sets']"
40,40,Apriori,Априори,0.6,10,"[{'word': 'Априори', 'ratio': 0.6}, {'word': 'Apriori', 'ratio': 0.3}, {'word': 'графовая модель', 'ratio': 0.1}]",Априори,{},[]
41,41,Apriori algorithm,алгоритм Apriori,0.0,10,"[{'word': 'Алгоритм Априори', 'ratio': 0.4}, {'word': 'Алгоритм Apriori', 'ratio': 0.3}, {'word': 'Алгоритм априори', 'ratio': 0.2}, {'word': 'графовая нейронная сеть', 'ratio': 0.1}]",Алгоритм Apriori,"```
1. Candidate: Алгоритм Apriori
2. Explanation: The candidate ""Алгоритм Apriori"" is the best fit because it maintains the original name ""Apriori"" in English, which is a common practice in the AI domain to preserve the specific terminology and its recognition across languages. This ensures semantic accuracy and consistency with the original term, as ""Apriori"" is a well-known algorithm in data mining. The back translation also accurately returns to ""Apriori algorithm,"" confirming its contextual fit and correctness.
```","['Apriori algorithm', 'Apriori algorithm', 'Algorithm a priori', 'graph neural network', 'Apriori algorithm']"
42,42,Arcade Learning Environment,аркадная обучающая среда,0.0,10,"[{'word': 'Среда обучения Arcade', 'ratio': 0.4}, {'word': 'Среда обучения в аркадных играх', 'ratio': 0.3}, {'word': 'Среда обучения на аркадных играх', 'ratio': 0.1}, {'word': 'Среда обучения в аркадах', 'ratio': 0.1}, {'word': 'графовая вершина', 'ratio': 0.1}]","""Аркадная обучающая среда""","```
1. Candidate: ""Аркадная обучающая среда""
2. Explanation: ""Аркадная обучающая среда"" is the best translation candidate because it directly translates to ""Arcade learning environment,"" maintaining both semantic accuracy and contextual fit. The term ""Аркадная"" accurately reflects the ""Arcade"" aspect, which is crucial given the context of Atari games. ""Обучающая среда"" translates to ""learning environment,"" which is a common term in AI for environments used to train algorithms. This candidate preserves the original meaning and is consistent with AI domain-specific usage, ensuring clarity and precision in the context of evaluating AI methods on a set of games.
```","['Arcade learning environment', 'Arcade gaming learning environment', 'Arcade learning environment', 'graph vertex', 'Arcade game learning environment', 'Arcade learning environment']"
43,43,Artificial Intelligence,Искусственный интеллект,0.8888888888888888,9,"[{'word': 'Искусственный интеллект', 'ratio': 0.8888888888888888}, {'word': 'Artificial Intelligence Искусственный интеллект', 'ratio': 0.1111111111111111}]",Искусственный интеллект,{},[]
44,44,Attention,внимание,0.0,9,"[{'word': 'Внимание', 'ratio': 0.8888888888888888}, {'word': 'Attention Внимание', 'ratio': 0.1111111111111111}]",Внимание,{},[]
45,45,Autoencoder,Автоэнкодер,0.0,9,"[{'word': 'Автокодировщик', 'ratio': 0.8888888888888888}, {'word': 'Autoencoder Автокодировщик', 'ratio': 0.1111111111111111}]",Автокодировщик,{},[]
46,46,Automatic Speech Recognition,автоматическое распознавание речи,0.0,9,"[{'word': 'Автоматическое распознавание речи', 'ratio': 0.8888888888888888}, {'word': 'Automatic Speech Recognition Автоматическое распознавание речи', 'ratio': 0.1111111111111111}]",Автоматическое распознавание речи,{},[]
47,47,Autonomous Systems,Автономные Системы (AS),0.0,9,"[{'word': 'Автономные системы', 'ratio': 0.8888888888888888}, {'word': 'Autonomous Systems Автономные системы', 'ratio': 0.1111111111111111}]",Автономные системы,{},[]
48,48,Average Pool,средний пул,0.0,10,"[{'word': 'среднее подвыборка', 'ratio': 0.2}, {'word': 'усредняющее объединение', 'ratio': 0.1}, {'word': 'Средний пул', 'ratio': 0.1}, {'word': 'сред pooling', 'ratio': 0.1}, {'word': 'Average Pool сред pooling', 'ratio': 0.1}, {'word': 'среднее пуллинг', 'ratio': 0.1}, {'word': 'среднее pooling', 'ratio': 0.1}, {'word': 'усредняющее подвыборку', 'ratio': 0.1}, {'word': 'среднееПулинг', 'ratio': 0.1}]","""среднее pooling""","```
1. Candidate: ""среднее pooling""
2. Explanation: The term ""среднее pooling"" is the best fit because it directly translates to ""average pooling,"" which is the standard term used in the AI and machine learning community for this operation. The term ""pooling"" is often left untranslated in Russian technical literature to maintain consistency with the English terminology, and ""среднее"" accurately captures the concept of averaging. This candidate maintains both semantic accuracy and contextual fit within the AI domain, ensuring that the meaning is preserved in translation.
```","['pooling environments', 'subsample mean', 'subsample averaging', 'Average Pool pooling environments', 'Average pool', 'average pooling', 'averagePooling', 'averaging pool', 'average pulling']"
49,49,Average Precision,средняя точность,0.8,10,"[{'word': 'средняя точность', 'ratio': 0.8}, {'word': 'Средняя точность', 'ratio': 0.1}, {'word': 'Average Precision средняя точность', 'ratio': 0.1}]",средняя точность,{},[]
50,50,Azuma-Hoeffding inequality,Неравенство Азумы-Хёффдинга,0.1,10,"[{'word': 'неравенство Азумы-Хёффдинга', 'ratio': 0.2}, {'word': 'неравенство Азумы-Хёфдингa', 'ratio': 0.1}, {'word': 'Неравенство Азумы-Хёффдинга', 'ratio': 0.1}, {'word': 'Azuma-Hoeffding inequality неравенство Азумы-Хёффдинга', 'ratio': 0.1}, {'word': 'неравенство Азумы-Хоффдингa', 'ratio': 0.1}, {'word': 'неравенство Азумы-Хоффдинга', 'ratio': 0.1}, {'word': 'неравенство Азумы-Хёфдинга', 'ratio': 0.1}, {'word': '不 Azuma-Hoeffding неравенство', 'ratio': 0.1}, {'word': '不等式 Азумы-Хоффдинга', 'ratio': 0.1}]",неравенство Азумы-Хёффдинга,"```
1. Candidate: неравенство Азумы-Хёффдинга
2. Explanation: The candidate ""неравенство Азумы-Хёффдинга"" is the best fit because it accurately reflects the original English term ""Azuma-Hoeffding inequality"" in both semantic and phonetic aspects. The use of ""Азумы-Хёффдинга"" maintains the correct transliteration of the names involved, which is crucial for preserving the identity of the mathematical concept in the AI domain. Additionally, the back translation to English as ""Azuma-Hoeffding inequality"" confirms the accuracy and contextual fit, ensuring that the term is understood correctly in both languages within the context of probability theory and martingale difference sequences.
```","['Azuma-Hoefding inequality', 'Azuma-Hoeffding inequality', '不等式 Azuma-Hoffding', 'Azuma-Hoefding inequality', 'Azuma-Hoeffding inequality', 'Azuma-Hoeffding inequality', 'Azuma-Hoeffding inequality', '不 Azuma-Hoeffding inequality', 'Azuma-Hoefding inequality', 'Azuma-Hoeffding inequality']"
51,51,B-spline,B-сплайн,0.9,10,"[{'word': 'B-сплайн', 'ratio': 0.9}, {'word': 'B-spline B-сплайн', 'ratio': 0.1}]",B-сплайн,{},[]
52,52,Backbone,основа,0.3,10,"[{'word': 'основа', 'ratio': 0.3}, {'word': 'основная модель', 'ratio': 0.2}, {'word': 'Основная модель', 'ratio': 0.1}, {'word': 'основной компонент', 'ratio': 0.1}, {'word': 'Backbone основа', 'ratio': 0.1}, {'word': 'Основной компонент', 'ratio': 0.1}, {'word': 'Основной блок', 'ratio': 0.1}]",Основная модель,"```
1. Candidate: Основная модель
2. Explanation: In the context of AI, particularly in machine learning and deep learning, ""backbone"" refers to the main architecture or model that serves as the foundation for further tasks or enhancements. ""Основная модель"" translates to ""main model,"" which accurately captures the essence of ""backbone"" as the primary structure or framework in AI systems. This term is semantically accurate and aligns well with the domain-specific usage, ensuring that the translation maintains the intended meaning in both languages.
```","['Basic model', 'Backbone base', 'main model', 'warp', 'main component', 'Highway', 'Main unit', 'Main component']"
53,53,Backpropagation,обратное распространение ошибки,0.4,10,"[{'word': 'обратное распространение ошибки', 'ratio': 0.4}, {'word': 'Обратное распространение', 'ratio': 0.2}, {'word': 'обратное распространение', 'ratio': 0.2}, {'word': 'Backpropagation обратное распространение', 'ratio': 0.1}, {'word': 'Обратная распространение', 'ratio': 0.1}]","""Обратное распространение ошибки""","```
1. Candidate: ""Обратное распространение ошибки""
2. Explanation: The term ""Обратное распространение ошибки"" translates to ""Backpropagation of error,"" which is the full and precise term used in the AI domain to describe the process of backpropagation. This term accurately captures the essence of the backpropagation algorithm, which involves propagating the error backward through the network to update the weights. The inclusion of ""ошибки"" (of error) provides clarity and specificity, aligning with the technical context where backpropagation is used to compute gradients for optimization. The back translation also maintains the original meaning, ensuring semantic accuracy and contextual fit in AI terminology.
```","['Backpropagation', 'Backpropagation', 'Backpropagation', 'backpropagation', 'Backpropagation', 'backpropagation']"
54,54,Baseline,Базовый уровень,0.2,10,"[{'word': 'базовый уровень', 'ratio': 0.3}, {'word': 'базовая линия', 'ratio': 0.3}, {'word': 'Базовый уровень', 'ratio': 0.2}, {'word': 'Baseline базовый уровень', 'ratio': 0.1}, {'word': 'Базовая модель', 'ratio': 0.1}]","""Базовая модель""","```
1. Candidate: ""Базовая модель""
2. Explanation: In the context of AI and machine learning, ""Baseline"" often refers to a standard or reference model against which other models or methods are compared. The term ""Базовая модель"" accurately captures this meaning, as it directly translates to ""Basic model,"" which is commonly used in the AI domain to denote a reference model. This translation maintains semantic accuracy and contextual fit, as it aligns with the usage of ""Baseline"" in the provided contexts, where it is used as a point of comparison for evaluating the performance of other methods or algorithms.
```","['baseline', 'Baseline', 'Basic level', 'basic level', 'Basic model']"
55,55,Basis Pursuit,Поиск базиса,0.1,10,"[{'word': 'Преследование базиса', 'ratio': 0.3}, {'word': 'Поиск по базису', 'ratio': 0.2}, {'word': 'Поиск базы', 'ratio': 0.1}, {'word': 'Пробивание базы', 'ratio': 0.1}, {'word': 'Поиск базиса', 'ratio': 0.1}, {'word': 'Basis Pursuit Поиск базис', 'ratio': 0.1}, {'word': 'Погоня за базисом', 'ratio': 0.1}]","""Поиск по базису""","```
1. Candidate: ""Поиск по базису""
2. Explanation: ""Поиск по базису"" translates back to ""Search by basis,"" which closely aligns with the concept of ""Basis Pursuit"" in the context of AI and signal processing. ""Basis Pursuit"" is a method used in compressed sensing to find the sparsest solution to a linear system, and the term ""поиск"" (search) captures the essence of finding or identifying the optimal basis. The use of ""базис"" (basis) is semantically accurate and contextually appropriate for the domain-specific usage, as it directly refers to the mathematical concept of a basis in vector spaces, which is central to the algorithm's function.
```","['Search database', 'Chasing the base', 'Search by basis', 'Basis Pursuit Search basis', 'Basic Pursuit', 'Finding a basis', 'Breaking through the base', 'Chasing the base']"
56,56,Batch Normalization,пакетная нормализация,0.0,10,"[{'word': 'Нормализация по батчам', 'ratio': 0.4}, {'word': 'Нормализация по мини-батчам', 'ratio': 0.2}, {'word': 'Нормализация батчей', 'ratio': 0.1}, {'word': 'Нормализация батча', 'ratio': 0.1}, {'word': 'Batch Normalization Нормализация по батчам', 'ratio': 0.1}, {'word': 'Нормализация по партиям', 'ratio': 0.1}]","""Нормализация по мини-батчам""","```
1. Candidate: ""Нормализация по мини-батчам""

2. Explanation: ""Нормализация по мини-батчам"" is the best translation candidate because it accurately captures the concept of ""Batch Normalization"" in the context of deep learning. The term ""мини-батч"" (mini-batch) is commonly used in the AI and machine learning community to refer to the small subsets of data used during training, which aligns with the original English term's meaning. This translation maintains semantic accuracy and is contextually appropriate, as it reflects the process of normalizing data within these mini-batches, a critical aspect of the technique. Additionally, the back translation ""Normalization by mini-batch"" closely matches the original term, ensuring consistency and clarity in the AI domain-specific usage.
```","['Batch normalization', 'Batch Normalization', 'Batch normalization', 'Batch normalization', 'Batch Normalization Normalization by batches', 'Normalization by batches', 'Normalization by mini-batch']"
57,57,Baum-Welch algorithm,Алгоритм Баума-Уэлча,0.2,10,"[{'word': 'Алгоритм Баум-Уэлча', 'ratio': 0.7}, {'word': 'Алгоритм Баума-Уэлча', 'ratio': 0.2}, {'word': 'Baum-Welch algorithm Алгоритм Баум-Уэлча', 'ratio': 0.1}]",Алгоритм Баум-Уэлча,{},[]
58,58,Bayes,Байес,0.9,10,"[{'word': 'Байес', 'ratio': 0.9}, {'word': 'Bayes Байес', 'ratio': 0.1}]",Байес,{},[]
59,59,Bayes classifier,Байесовский классификатор,0.7,10,"[{'word': 'Байесовский классификатор', 'ratio': 0.7}, {'word': 'Классификатор Байеса', 'ratio': 0.2}, {'word': 'Bayes classifier Классификатор Байеса', 'ratio': 0.1}]",Байесовский классификатор,{},[]
60,60,Bayes factor,Фактор Байеса,0.2,10,"[{'word': 'фактор Байеса', 'ratio': 0.5}, {'word': 'коэффициент Байеса', 'ratio': 0.3}, {'word': 'Фактор Байеса', 'ratio': 0.2}]",фактор Байеса,{},[]
61,61,Bayes formula,формула Байеса,0.8,10,"[{'word': 'формула Байеса', 'ratio': 0.8}, {'word': 'Формула Байеса', 'ratio': 0.2}]",формула Байеса,{},[]
62,62,Bayes net,Байесовская сеть,0.0,10,"[{'word': 'сеть Байеса', 'ratio': 0.8}, {'word': 'Сеть Байеса', 'ratio': 0.2}]",сеть Байеса,{},[]
63,63,Bayes optimal classifier,Байесовский оптимальный классификатор,0.0,10,"[{'word': 'оптимальный классификатор Байеса', 'ratio': 0.7}, {'word': 'Оптимальный классификатор Байеса', 'ratio': 0.2}, {'word': 'сеть Байеса', 'ratio': 0.1}]",оптимальный классификатор Байеса,{},[]
64,64,Bayes risk,Байесовский риск,0.0,10,"[{'word': 'риск Байеса', 'ratio': 0.8}, {'word': 'Риск Байеса', 'ratio': 0.2}]",риск Байеса,{},[]
