,Unnamed: 0,word,gold,exact_match_ratio,prediction_count,prediction_ratio,validated_translation,reason,back_translations
39,39,Answer Set Programming,回答集合プログラミング,0.0,10,"[{'word': 'アンサーセットプログラミング', 'ratio': 0.6}, {'word': 'アンサセットプログラミング', 'ratio': 0.2}, {'word': 'アンサーセット・プログラミング', 'ratio': 0.1}, {'word': '解答セットのプログラミング', 'ratio': 0.1}]",アンサーセットプログラミング,{},[]
40,40,Apriori,アプリオリ,1.0,10,"[{'word': 'アプリオリ', 'ratio': 1.0}]",アプリオリ,{},[]
41,41,Apriori algorithm,アプリオリ・アルゴリズム,0.1,10,"[{'word': 'アプリオリアルゴリズム', 'ratio': 0.9}, {'word': 'アプリオリ・アルゴリズム', 'ratio': 0.1}]",アプリオリアルゴリズム,{},[]
42,42,Arcade Learning Environment,アーケード学習環境,0.9,10,"[{'word': 'アーケード学習環境', 'ratio': 0.9}, {'word': 'アーケードの学習環境', 'ratio': 0.1}]",アーケード学習環境,{},[]
43,43,Artificial Intelligence,人工知能,1.0,10,"[{'word': '人工知能', 'ratio': 1.0}]",人工知能,{},[]
44,44,Attention,アテンション,0.1,10,"[{'word': '注意', 'ratio': 0.7}, {'word': '注意機構', 'ratio': 0.2}, {'word': 'アテンション', 'ratio': 0.1}]",注意,{},[]
45,45,Autoencoder,自己エンコーダ,0.0,10,"[{'word': 'オートエンコーダ', 'ratio': 0.9}, {'word': '自己符号化器', 'ratio': 0.1}]",オートエンコーダ,{},[]
46,46,Automatic Speech Recognition,自動音声認識,0.9,10,"[{'word': '自動音声認識', 'ratio': 0.9}, {'word': '自動語音認識', 'ratio': 0.1}]",自動音声認識,{},[]
47,47,Autonomous Systems,自律システム,0.9,10,"[{'word': '自律システム', 'ratio': 0.9}, {'word': '自動化システム', 'ratio': 0.1}]",自律システム,{},[]
48,48,Average Pool,"""平均プール""",0.0,10,"[{'word': '平均プーリング', 'ratio': 0.4}, {'word': '平均プール', 'ratio': 0.4}, {'word': '平均的なプール', 'ratio': 0.2}]",平均プーリング,"```
1. Candidate: 平均プーリング
2. Explanation: The term ""平均プーリング"" is the best fit for translating ""Average Pool"" in the context of AI and machine learning. In the domain of deep learning, ""pooling"" is a well-established term that refers to a specific operation used in convolutional neural networks (CNNs). The term ""プーリング"" is widely recognized in the Japanese AI community to mean ""pooling,"" and it accurately conveys the technical meaning of the operation. The back translation to ""average pooling"" confirms that the semantic meaning is preserved. The other candidates, ""平均プール"" and ""平均的なプール,"" do not capture the technical specificity of the operation. ""平均プール"" might be interpreted as a literal ""average pool,"" which could be confusing outside the specific context of CNNs, and ""平均的なプール"" suggests a more general or typical pool, which lacks the precise technical connotation. Therefore, ""平均プーリング"" is the most semantically accurate and contextually appropriate translation for ""Average Pool"" in AI terminology.
```","['average pooling', 'average pool', 'average pool']"
49,49,Average Precision,平均精度,0.3,10,"[{'word': '平均適合率', 'ratio': 0.7}, {'word': '平均精度', 'ratio': 0.3}]",平均適合率,{},[]
50,50,Azuma-Hoeffding inequality,アズマ-ホフディング不等式,0.0,10,"[{'word': 'アズマ・ホフディング不等式', 'ratio': 0.2}, {'word': 'アズマ・ホエフディング不等式', 'ratio': 0.2}, {'word': '安冨・ホッフディング不等式', 'ratio': 0.1}, {'word': '平均精度', 'ratio': 0.1}, {'word': '安冨-ホフディング不等式', 'ratio': 0.1}, {'word': '東-ヘッフィング不等式', 'ratio': 0.1}, {'word': '東・ヘフディング不等式', 'ratio': 0.1}, {'word': 'アズマ・ホッフディング不等式', 'ratio': 0.1}]",アズマ・ホフディング不等式,"```
1. Candidate: アズマ・ホフディング不等式

2. Explanation: The candidate ""アズマ・ホフディング不等式"" is the best fit for translating ""Azuma-Hoeffding inequality"" in the context of AI and mathematical terminology. This translation maintains the phonetic integrity of the original English term, which is crucial for preserving the recognition and understanding of the term within the academic and professional communities. The Azuma-Hoeffding inequality is a well-known concept in probability theory, particularly in the study of martingales, and is often used in AI for analyzing algorithms' performance and convergence properties. The use of katakana (アズマ・ホフディング) is appropriate here as it is commonly used in Japanese to transliterate foreign names and technical terms, ensuring that the term is easily recognizable to those familiar with the original English terminology. Additionally, the back translation ""Asma-Hofding inequality"" closely resembles the original term, indicating a high level of semantic and phonetic accuracy, which is essential for maintaining the term's integrity in a specialized field like AI.
```","['Asma-Hofding inequality', 'Asma-Hoevding inequality', 'Yasutomi-Hoffding inequality', 'average accuracy', 'Yasutomi-Hofding inequality', 'east-hoeffing inequality', 'Higashi-Höffding inequality', 'Asma-Hoffding inequality']"
51,51,B-spline,B-スプライン,0.0,10,"[{'word': 'Bスプライン', 'ratio': 0.8}, {'word': 'B スプライン', 'ratio': 0.2}]",Bスプライン,{},[]
52,52,Backbone,バックボーン (backbone),0.0,10,"[{'word': 'バックボーン', 'ratio': 1.0}]",バックボーン,{},[]
53,53,Backpropagation,バックプロパゲーション,0.5,10,"[{'word': '逆伝播', 'ratio': 0.5}, {'word': 'バックプロパゲーション', 'ratio': 0.5}]",逆伝播,{},[]
54,54,Baseline,ベースライン,1.0,10,"[{'word': 'ベースライン', 'ratio': 1.0}]",ベースライン,{},[]
55,55,Basis Pursuit,ベイシス追求,0.0,10,"[{'word': '基底追求', 'ratio': 0.3}, {'word': '基底追跡', 'ratio': 0.3}, {'word': 'ベーシス・パシュート', 'ratio': 0.2}, {'word': 'ベーシス追求', 'ratio': 0.1}, {'word': '基礎追求法', 'ratio': 0.1}]",ベーシス・パシュート,"```
1. Candidate: ベーシス・パシュート

2. Explanation: The term ""Basis Pursuit"" is a specific algorithm used in the field of compressed sensing and signal processing. It is often left untranslated in Japanese technical literature to maintain the precision and recognition of the term among professionals familiar with the algorithm. The candidate ""ベーシス・パシュート"" is a phonetic transliteration of ""Basis Pursuit,"" which preserves the original term's identity and ensures that it is immediately recognizable to those in the AI and signal processing communities. This approach is common for specialized terms that do not have a direct or widely accepted translation in Japanese, ensuring that the term's technical meaning and context are accurately conveyed without introducing ambiguity. Other candidates like ""基底追求"" or ""基礎追求法"" attempt to translate the term literally, which could lead to confusion or misinterpretation, as they do not capture the specific algorithmic context of ""Basis Pursuit.""
```","['basic pursuit', 'basis tracking', 'Basis Pursuit', 'Basis pursuit', 'Basic pursuit method']"
56,56,Batch Normalization,バッチ正規化,0.8,10,"[{'word': 'バッチ正規化', 'ratio': 0.8}, {'word': 'バッチ・ノーマライゼーション', 'ratio': 0.2}]",バッチ正規化,{},[]
57,57,Baum-Welch algorithm,バウム・ウェルチアルゴリズム,0.4,10,"[{'word': 'バウム・ウェルチアルゴリズム', 'ratio': 0.4}, {'word': 'バウム＝ウェルチアルゴリズム', 'ratio': 0.3}, {'word': 'Baum-Welch algorithm', 'ratio': 0.1}, {'word': 'バウム-ウェルチアルゴリズム', 'ratio': 0.1}, {'word': 'バウム・ウェルチ・アルゴリズム', 'ratio': 0.1}]",バウム・ウェルチアルゴリズム,"```
1. Candidate: バウム・ウェルチアルゴリズム

2. Explanation: The candidate ""バウム・ウェルチアルゴリズム"" is the best fit for translating ""Baum-Welch algorithm"" into Japanese, especially in the context of AI and machine learning. This translation uses the Japanese katakana script, which is standard for transliterating foreign terms, particularly technical and scientific terminology. The use of the middle dot (・) is common in Japanese to separate foreign names or terms, ensuring clarity and readability. This candidate maintains the semantic accuracy and is consistent with how similar algorithm names are typically represented in Japanese. The back translation accurately returns to ""Baum-Welch algorithm,"" indicating a high level of fidelity to the original term. Additionally, this format is widely recognized and used in academic and professional settings within the AI domain in Japan, making it the most contextually appropriate choice.
```","['Baum-Welch algorithm', 'Baum-Welch algorithm', 'Baumwe lch algori thm', 'Baum-Welch algorithm', 'Baum-Welch algorithm']"
58,58,Bayes,ベイズ,1.0,10,"[{'word': 'ベイズ', 'ratio': 1.0}]",ベイズ,{},[]
59,59,Bayes classifier,ベイズ分類器,1.0,10,"[{'word': 'ベイズ分類器', 'ratio': 1.0}]",ベイズ分類器,{},[]
60,60,Bayes factor,ベイズ因子,0.9,10,"[{'word': 'ベイズ因子', 'ratio': 0.9}, {'word': 'ベイズ係数', 'ratio': 0.1}]",ベイズ因子,{},[]
61,61,Bayes formula,ベイズの定理,0.3,10,"[{'word': 'ベイズの公式', 'ratio': 0.7}, {'word': 'ベイズの定理', 'ratio': 0.3}]",ベイズの公式,{},[]
62,62,Bayes net,ベイズネット,1.0,10,"[{'word': 'ベイズネット', 'ratio': 1.0}]",ベイズネット,{},[]
63,63,Bayes optimal classifier,ベイズ最適分類器,0.9,10,"[{'word': 'ベイズ最適分類器', 'ratio': 0.9}, {'word': 'ベイズ最適クラスифイア', 'ratio': 0.1}]",ベイズ最適分類器,{},[]
64,64,Bayes risk,ベイズリスク,1.0,10,"[{'word': 'ベイズリスク', 'ratio': 1.0}]",ベイズリスク,{},[]
65,65,Bayes risk decoding,ベイズリスク復号化,0.0,10,"[{'word': 'ベイズリスクデコーディング', 'ratio': 0.8}, {'word': 'ガンベル分布', 'ratio': 0.1}, {'word': 'ベイズリスクデコード', 'ratio': 0.1}]",ベイズリスクデコーディング,{},[]
66,66,Bayes rule,ベイズの定理,0.4,10,"[{'word': 'ベイズの法則', 'ratio': 0.4}, {'word': 'ベイズの定理', 'ratio': 0.4}, {'word': 'ベイズ則', 'ratio': 0.2}]",ベイズ則,"```
1. Candidate: ベイズ則

2. Explanation: The best translation candidate for ""Bayes rule"" in the context of AI and statistical terminology is ""ベイズ則"". In the AI domain, ""Bayes rule"" specifically refers to the mathematical rule used to update the probability estimate for a hypothesis as more evidence or information becomes available. The term ""ベイズ則"" directly translates to ""Bayes rule,"" maintaining the specific connotation of a rule or formula used in probability and statistics. 

The other candidates, ""ベイズの法則"" and ""ベイズの定理,"" translate to ""Bayes law"" and ""Bayes theorem,"" respectively. While ""ベイズの定理"" (Bayes theorem) is a closely related concept, it is more commonly used to refer to the broader theoretical framework rather than the specific application or rule used in calculations. ""ベイズの法則"" (Bayes law) is less commonly used and may not accurately convey the precise meaning intended in the context of AI applications. Therefore, ""ベイズ則"" is the most semantically accurate and contextually appropriate translation for ""Bayes rule"" in this domain. 
```","['bayes law', 'bayes theorem', 'bayes rule']"
67,67,Bayes theorem,ベイズの定理,1.0,10,"[{'word': 'ベイズの定理', 'ratio': 1.0}]",ベイズの定理,{},[]
68,68,Bayes-Nash equilibrium,ベイズ・ナッシュ均衡,0.6,10,"[{'word': 'ベイズ・ナッシュ均衡', 'ratio': 0.6}, {'word': 'ベイズ-ナッシュ均衡', 'ratio': 0.3}, {'word': 'ベイズ＝ナッシュ均衡', 'ratio': 0.1}]",ベイズ・ナッシュ均衡,{},[]
69,69,Bayesian Information Criterion,ベイズ情報量基準,0.6,10,"[{'word': 'ベイズ情報量基準', 'ratio': 0.6}, {'word': 'ベイズ情報基準', 'ratio': 0.2}, {'word': 'Bayesian Information Criterion', 'ratio': 0.1}, {'word': 'ベイズ情報 критериум', 'ratio': 0.1}]",ベイズ情報量基準,{},[]
70,70,Bayesian Network,ベイジアンネットワーク,0.6,10,"[{'word': 'ベイジアンネットワーク', 'ratio': 0.6}, {'word': 'ベイズネットワーク', 'ratio': 0.3}, {'word': 'ゲームツリー', 'ratio': 0.1}]",ベイジアンネットワーク,{},[]
71,71,Bayesian active learning,ベイズ的能動学習,0.0,10,"[{'word': 'ベイジアンアクティブラーニング', 'ratio': 0.5}, {'word': 'ベイズアクティブラーニング', 'ratio': 0.2}, {'word': 'ベイズ型能動学習', 'ratio': 0.2}, {'word': 'ベイズ的アクティブラーニング', 'ratio': 0.1}]",ベイジアンアクティブラーニング,{},[]
72,72,Bayesian analysis,ベイズ解析,0.1,10,"[{'word': 'ベイジアン分析', 'ratio': 0.5}, {'word': 'ベイズ分析', 'ratio': 0.4}, {'word': 'ベイズ解析', 'ratio': 0.1}]",ベイジアン分析,{},[]
73,73,Bayesian approach,ベイズ手法,0.0,10,"[{'word': 'ベイジアンアプローチ', 'ratio': 0.4}, {'word': 'ベイズアプローチ', 'ratio': 0.2}, {'word': 'ベイズ・アプローチ', 'ratio': 0.2}, {'word': 'ベイジアベイジアンアプローチンアプローチ', 'ratio': 0.1}, {'word': 'ベイズ的アプローチ', 'ratio': 0.1}]",ベイズ的アプローチ,"```
1. Candidate: ベイズ的アプローチ
2. Explanation: The term ""ベイズ的アプローチ"" is the best fit for translating ""Bayesian approach"" in the context of AI and statistics. This candidate effectively captures the essence of the Bayesian methodology by incorporating ""的"" (teki), which implies a characteristic or method related to Bayes. This aligns well with the domain-specific usage where the Bayesian approach is not just a direct translation but also conveys the methodological aspect of using Bayesian principles. The other candidates, such as ""ベイジアンアプローチ"" and ""ベイズアプローチ,"" are more direct transliterations and may not fully convey the methodological nuance in Japanese. Additionally, ""ベイズ的アプローチ"" maintains semantic accuracy and contextual fit when back-translated, as it still reflects the concept of a Bayesian method or approach, which is crucial in AI contexts where the understanding of methodology is important.
```","['bayesian approach', 'Bayesian approach', 'Bayesian approach', 'bayesian approach', 'Bayesian approach']"
74,74,Bayesian clustering,ベイズクラスタリング,0.5,10,"[{'word': 'ベイズクラスタリング', 'ratio': 0.5}, {'word': 'ベイジアンクラスタリング', 'ratio': 0.5}]",ベイズクラスタリング,{},[]
75,75,Bayesian decision,ベイズ決定,0.2,10,"[{'word': 'ベイズ的決定', 'ratio': 0.7}, {'word': 'ベイズ決定', 'ratio': 0.2}, {'word': 'ベイズ的意思決定', 'ratio': 0.1}]",ベイズ的決定,{},[]
76,76,Bayesian deep learning,ベイズ深層学習,0.7,10,"[{'word': 'ベイズ深層学習', 'ratio': 0.7}, {'word': 'ベイズ型ディープラーニング', 'ratio': 0.1}, {'word': 'ベイジアンディープラーニング', 'ratio': 0.1}, {'word': 'ベイズ的ディープラーニング', 'ratio': 0.1}]",ベイズ深層学習,{},[]
77,77,Bayesian evidence,ベイズ証拠,0.5,10,"[{'word': 'ベイズ証拠', 'ratio': 0.5}, {'word': 'ベイズ的証拠', 'ratio': 0.4}, {'word': 'ベイズの証拠', 'ratio': 0.1}]",ベイズ証拠,{},[]
78,78,Bayesian framework,ベイズ的枠組み,0.2,10,"[{'word': 'ベイズフレームワーク', 'ratio': 0.5}, {'word': 'ベイズ的枠組み', 'ratio': 0.2}, {'word': 'ベイズのフレームワーク', 'ratio': 0.1}, {'word': 'ベイジアンフレームワーク', 'ratio': 0.1}, {'word': 'ベイズ的フレームワーク', 'ratio': 0.1}]",ベイズフレームワーク,{},[]
79,79,Bayesian game,ベイジアンゲーム,0.0,10,"[{'word': 'ベイズゲーム', 'ratio': 0.8}, {'word': 'ベイジアン ゲーム', 'ratio': 0.1}, {'word': 'ベイズ的ゲーム', 'ratio': 0.1}]",ベイズゲーム,{},[]
80,80,Bayesian inference,ベイズ推論,1.0,10,"[{'word': 'ベイズ推論', 'ratio': 1.0}]",ベイズ推論,{},[]
