,WorkerId,en_word,anno1_word,anno2_word,Answer.A,Answer.B,Answer.C,Answer.D,source
29,A3MDTRJTDIDNX,CAS,具体含义需根据上下文确定,CAS,False,False,True,False,6060
30,A3IG9HHR3NL9R0,BERTs,BERT模型集,BERTs,False,True,False,False,6060
31,A3IG9HHR3NL9R0,CONLL,会议自然语言处理与计算语言学,CoNLL,False,False,True,False,6060
32,A3IG9HHR3NL9R0,corresponding,对应的,相应的,True,False,False,False,6060
33,A3IG9HHR3NL9R0,newswire,新闻通讯,新闻专线,False,True,False,False,6060
34,A3IG9HHR3NL9R0,CAS,具体含义需根据上下文确定,CAS,False,False,True,False,6060
35,A1KYZPQ0T7WECC,BERTs,BERT模型集,BERTs,False,True,False,False,6060
36,A1KYZPQ0T7WECC,CONLL,会议自然语言处理与计算语言学,CoNLL,False,False,True,False,6060
37,A1KYZPQ0T7WECC,corresponding,对应的,相应的,True,False,False,False,6060
38,A1KYZPQ0T7WECC,newswire,新闻通讯,新闻专线,False,True,False,False,6060
39,A1KYZPQ0T7WECC,CAS,具体含义需根据上下文确定,CAS,False,False,True,False,6060
40,A186ORPGIU3WNL,BERTs,BERT模型集,BERTs,False,True,False,False,6060
41,A186ORPGIU3WNL,CONLL,会议自然语言处理与计算语言学,CoNLL,False,False,True,False,6060
42,A186ORPGIU3WNL,corresponding,对应的,相应的,True,False,False,False,6060
43,A186ORPGIU3WNL,newswire,新闻通讯,新闻专线,False,True,False,False,6060
44,A186ORPGIU3WNL,CAS,具体含义需根据上下文确定,CAS,False,False,True,False,6060
45,A3QIWEQXAGMGD,BERTs,BERT模型集,BERTs,False,True,False,False,6060
46,A3QIWEQXAGMGD,CONLL,会议自然语言处理与计算语言学,CoNLL,False,False,True,False,6060
47,A3QIWEQXAGMGD,corresponding,对应的,相应的,True,False,False,False,6060
48,A3QIWEQXAGMGD,newswire,新闻通讯,新闻专线,False,True,False,False,6060
49,A3QIWEQXAGMGD,CAS,具体含义需根据上下文确定,CAS,False,False,True,False,6060
50,A1KYZPQ0T7WECC,GLUE,GLUE基准,GLUE,True,False,False,False,6060
51,A1KYZPQ0T7WECC,syntactic,句法的,句法,False,True,False,False,6060
52,A1KYZPQ0T7WECC,QED,查询分解框架,QED,False,False,True,False,6060
53,A1KYZPQ0T7WECC,grounding,实际场景联系,领域,False,True,False,False,6060
54,A1KYZPQ0T7WECC,pretrained,预训练的,预训练,True,False,False,False,6060
55,AR0QMXHEA9P0M,GLUE,GLUE基准,GLUE,False,False,False,False,6060
56,AR0QMXHEA9P0M,syntactic,句法的,句法,False,True,False,False,6060
57,AR0QMXHEA9P0M,QED,查询分解框架,QED,False,False,True,False,6060
58,AR0QMXHEA9P0M,grounding,实际场景联系,领域,False,True,False,False,6060
59,AR0QMXHEA9P0M,pretrained,预训练的,预训练,False,False,True,False,6060
60,AWPXR7XE6B8KD,GLUE,GLUE基准,GLUE,False,True,False,False,6060
61,AWPXR7XE6B8KD,syntactic,句法的,句法,True,False,False,False,6060
62,AWPXR7XE6B8KD,QED,查询分解框架,QED,False,False,True,False,6060
63,AWPXR7XE6B8KD,grounding,实际场景联系,领域,False,True,False,False,6060
64,AWPXR7XE6B8KD,pretrained,预训练的,预训练,True,False,False,False,6060
65,A39PWDRYNY2WM0,GLUE,GLUE基准,GLUE,False,True,False,False,6060
66,A39PWDRYNY2WM0,syntactic,句法的,句法,True,False,False,False,6060
67,A39PWDRYNY2WM0,QED,查询分解框架,QED,False,False,True,False,6060
68,A39PWDRYNY2WM0,grounding,实际场景联系,领域,False,True,False,False,6060
69,A39PWDRYNY2WM0,pretrained,预训练的,预训练,True,False,False,False,6060
70,A3MDTRJTDIDNX,GLUE,GLUE基准,GLUE,False,True,False,False,6060
71,A3MDTRJTDIDNX,syntactic,句法的,句法,True,False,False,False,6060
72,A3MDTRJTDIDNX,QED,查询分解框架,QED,False,False,True,False,6060
73,A3MDTRJTDIDNX,grounding,实际场景联系,领域,False,True,False,False,6060
74,A3MDTRJTDIDNX,pretrained,预训练的,预训练,True,False,False,False,6060
75,AVCNC5TZ00ZJM,graph,图,图形,True,False,False,False,6060
76,AVCNC5TZ00ZJM,words,词语,字,True,False,False,False,6060
77,AVCNC5TZ00ZJM,computational,计算的,计算类,False,True,False,False,6060
78,AVCNC5TZ00ZJM,motivated,如前所述动机,有动力,False,False,True,False,6060
79,AVCNC5TZ00ZJM,IDF,逆文档频率,IDF,False,False,True,False,6060
80,A3QIWEQXAGMGD,graph,图,图形,True,False,False,False,6060
81,A3QIWEQXAGMGD,words,词语,字,False,True,False,False,6060
82,A3QIWEQXAGMGD,computational,计算的,计算类,False,True,False,False,6060
83,A3QIWEQXAGMGD,motivated,如前所述动机,有动力,False,False,False,True,6060
84,A3QIWEQXAGMGD,IDF,逆文档频率,IDF,True,False,False,False,6060
85,A11JXYZDAUX0UP,graph,图,图形,False,True,False,False,6060
86,A11JXYZDAUX0UP,words,词语,字,True,False,False,False,6060
87,A11JXYZDAUX0UP,computational,计算的,计算类,False,True,False,False,6060
88,A11JXYZDAUX0UP,motivated,如前所述动机,有动力,False,False,False,True,6060
89,A11JXYZDAUX0UP,IDF,逆文档频率,IDF,True,False,False,False,6060
90,A2QX81MMC8KN80,graph,图,图形,False,True,False,False,6060
91,A2QX81MMC8KN80,words,词语,字,False,False,True,False,6060
92,A2QX81MMC8KN80,computational,计算的,计算类,False,False,True,False,6060
93,A2QX81MMC8KN80,motivated,如前所述动机,有动力,False,False,True,False,6060
94,A2QX81MMC8KN80,IDF,逆文档频率,IDF,False,False,True,False,6060
95,A2ZLQZJD9I7NAL,graph,图,图形,False,False,False,False,6060
96,A2ZLQZJD9I7NAL,words,词语,字,False,True,False,False,6060
97,A2ZLQZJD9I7NAL,computational,计算的,计算类,False,True,False,False,6060
98,A2ZLQZJD9I7NAL,motivated,如前所述动机,有动力,False,True,False,False,6060
99,A2ZLQZJD9I7NAL,IDF,逆文档频率,IDF,True,False,False,False,6060
100,A2MZEUP2ECO1AI,VFL,维多利亚足球联赛,VFL,False,False,True,False,6060
101,A2MZEUP2ECO1AI,extractive,抽取式的,可提取,True,False,False,False,6060
102,A2MZEUP2ECO1AI,documents,文档,文件,True,False,False,False,6060
103,A2MZEUP2ECO1AI,domains,领域,域,False,True,False,False,6060
104,A2MZEUP2ECO1AI,unseen,未见过的,未见,True,False,False,False,6060
105,A3HSZ9YLOBCCPR,VFL,维多利亚足球联赛,VFL,False,True,False,False,6060
106,A3HSZ9YLOBCCPR,extractive,抽取式的,可提取,True,False,False,False,6060
107,A3HSZ9YLOBCCPR,documents,文档,文件,True,False,False,False,6060
108,A3HSZ9YLOBCCPR,domains,领域,域,False,True,False,False,6060
109,A3HSZ9YLOBCCPR,unseen,未见过的,未见,True,False,False,False,6060
110,A186ORPGIU3WNL,VFL,维多利亚足球联赛,VFL,False,True,False,False,6060
111,A186ORPGIU3WNL,extractive,抽取式的,可提取,False,False,True,False,6060
112,A186ORPGIU3WNL,documents,文档,文件,True,False,False,False,6060
113,A186ORPGIU3WNL,domains,领域,域,False,True,False,False,6060
114,A186ORPGIU3WNL,unseen,未见过的,未见,True,False,False,False,6060
115,A3MDTRJTDIDNX,VFL,维多利亚足球联赛,VFL,True,False,False,False,6060
116,A3MDTRJTDIDNX,extractive,抽取式的,可提取,False,True,False,False,6060
117,A3MDTRJTDIDNX,documents,文档,文件,True,False,False,False,6060
118,A3MDTRJTDIDNX,domains,领域,域,True,False,False,False,6060
119,A3MDTRJTDIDNX,unseen,未见过的,未见,True,False,False,False,6060
120,A2P8U65V6NL7B5,VFL,维多利亚足球联赛,VFL,False,True,False,False,6060
121,A2P8U65V6NL7B5,extractive,抽取式的,可提取,True,False,False,False,6060
122,A2P8U65V6NL7B5,documents,文档,文件,True,False,False,False,6060
123,A2P8U65V6NL7B5,domains,领域,域,True,False,False,False,6060
124,A2P8U65V6NL7B5,unseen,未见过的,未见,True,False,False,False,6060
125,A2FXDEKCCUT9OJ,similarity,相似性,相似度,True,False,False,False,6060
126,A2FXDEKCCUT9OJ,compared,相比,已比较,True,False,False,False,6060
127,A2FXDEKCCUT9OJ,SUTD,新加坡科技设计大学,SUTD,False,True,False,False,6060
128,A2FXDEKCCUT9OJ,Moreover,此外,而且,True,False,False,False,6060
129,A2FXDEKCCUT9OJ,paper,论文,纸,False,True,False,False,6060
130,A1VTM2VA8HN848,similarity,相似性,相似度,True,False,False,False,6060
131,A1VTM2VA8HN848,compared,相比,已比较,False,True,False,False,6060
132,A1VTM2VA8HN848,SUTD,新加坡科技设计大学,SUTD,True,False,False,False,6060
133,A1VTM2VA8HN848,Moreover,此外,而且,True,False,False,False,6060
134,A1VTM2VA8HN848,paper,论文,纸,False,True,False,False,6060
135,AC4I7XU10MQXK,similarity,相似性,相似度,True,False,False,False,6060
136,AC4I7XU10MQXK,compared,相比,已比较,False,True,False,False,6060
137,AC4I7XU10MQXK,SUTD,新加坡科技设计大学,SUTD,True,False,False,False,6060
138,AC4I7XU10MQXK,Moreover,此外,而且,True,False,False,False,6060
139,AC4I7XU10MQXK,paper,论文,纸,False,True,False,False,6060
140,A2P8U65V6NL7B5,similarity,相似性,相似度,True,False,False,False,6060
141,A2P8U65V6NL7B5,compared,相比,已比较,False,True,False,False,6060
142,A2P8U65V6NL7B5,SUTD,新加坡科技设计大学,SUTD,False,True,False,False,6060
143,A2P8U65V6NL7B5,Moreover,此外,而且,True,False,False,False,6060
144,A2P8U65V6NL7B5,paper,论文,纸,False,True,False,False,6060
145,A2ZLQZJD9I7NAL,similarity,相似性,相似度,True,False,False,False,6060
146,A2ZLQZJD9I7NAL,compared,相比,已比较,False,True,False,False,6060
147,A2ZLQZJD9I7NAL,SUTD,新加坡科技设计大学,SUTD,True,False,False,False,6060
148,A2ZLQZJD9I7NAL,Moreover,此外,而且,True,False,False,False,6060
149,A2ZLQZJD9I7NAL,paper,论文,纸,False,True,False,False,6060
150,A2QX81MMC8KN80,contextualized,上下文化的,情境化,False,False,True,False,6060
151,A2QX81MMC8KN80,sense,意义,感觉,False,False,False,True,6060
152,A2QX81MMC8KN80,BPE,字节对编码,BPE,False,False,True,False,6060
153,A2QX81MMC8KN80,binary,二元,二进制,False,False,False,True,6060
154,A2QX81MMC8KN80,FLR,最终延迟减少,FLR,False,False,True,False,6060
155,A39PWDRYNY2WM0,contextualized,上下文化的,情境化,True,False,False,False,6060
156,A39PWDRYNY2WM0,sense,意义,感觉,False,True,False,False,6060
157,A39PWDRYNY2WM0,BPE,字节对编码,BPE,False,False,True,False,6060
158,A39PWDRYNY2WM0,binary,二元,二进制,False,False,True,False,6060
159,A39PWDRYNY2WM0,FLR,最终延迟减少,FLR,False,False,True,False,6060
160,A2GJB7TBZM91Z4,contextualized,上下文化的,情境化,False,True,False,False,6060
161,A2GJB7TBZM91Z4,sense,意义,感觉,False,True,False,False,6060
162,A2GJB7TBZM91Z4,BPE,字节对编码,BPE,False,True,False,False,6060
163,A2GJB7TBZM91Z4,binary,二元,二进制,False,False,True,False,6060
164,A2GJB7TBZM91Z4,FLR,最终延迟减少,FLR,False,True,False,False,6060
165,A2MZEUP2ECO1AI,contextualized,上下文化的,情境化,False,True,False,False,6060
166,A2MZEUP2ECO1AI,sense,意义,感觉,False,True,False,False,6060
167,A2MZEUP2ECO1AI,BPE,字节对编码,BPE,False,False,True,False,6060
168,A2MZEUP2ECO1AI,binary,二元,二进制,False,True,False,False,6060
169,A2MZEUP2ECO1AI,FLR,最终延迟减少,FLR,False,False,True,False,6060
170,AVW3ODRZWQ6WT,contextualized,上下文化的,情境化,False,True,False,False,6060
171,AVW3ODRZWQ6WT,sense,意义,感觉,False,False,True,False,6060
172,AVW3ODRZWQ6WT,BPE,字节对编码,BPE,False,True,False,False,6060
173,AVW3ODRZWQ6WT,binary,二元,二进制,False,False,True,False,6060
174,AVW3ODRZWQ6WT,FLR,最终延迟减少,FLR,False,True,False,False,6060
175,A20OEK6BVW13NV,generalize,泛化,概括,False,True,False,False,6060
176,A20OEK6BVW13NV,gradient,梯度,坡度,False,True,False,False,6060
177,A20OEK6BVW13NV,linear,线性,线性的,True,False,False,False,6060
178,A20OEK6BVW13NV,named,命名的,命名为,True,False,False,False,6060
179,A20OEK6BVW13NV,social,社会的,社会类,False,True,False,False,6060
180,ASML73P0NOOVV,generalize,泛化,概括,False,True,False,False,6060
181,ASML73P0NOOVV,gradient,梯度,坡度,False,True,False,False,6060
182,ASML73P0NOOVV,linear,线性,线性的,True,False,False,False,6060
183,ASML73P0NOOVV,named,命名的,命名为,False,True,False,False,6060
184,ASML73P0NOOVV,social,社会的,社会类,True,False,False,False,6060
185,A3Q32FL0WWF4KZ,generalize,泛化,概括,False,True,False,False,6060
186,A3Q32FL0WWF4KZ,gradient,梯度,坡度,False,True,False,False,6060
187,A3Q32FL0WWF4KZ,linear,线性,线性的,True,False,False,False,6060
188,A3Q32FL0WWF4KZ,named,命名的,命名为,False,True,False,False,6060
189,A3Q32FL0WWF4KZ,social,社会的,社会类,True,False,False,False,6060
190,A35H5DUMZH86PC,generalize,泛化,概括,False,True,False,False,6060
191,A35H5DUMZH86PC,gradient,梯度,坡度,False,True,False,False,6060
192,A35H5DUMZH86PC,linear,线性,线性的,True,False,False,False,6060
193,A35H5DUMZH86PC,named,命名的,命名为,False,True,False,False,6060
194,A35H5DUMZH86PC,social,社会的,社会类,True,False,False,False,6060
195,A1L8EGJ85A7DZR,generalize,泛化,概括,True,False,False,False,6060
196,A1L8EGJ85A7DZR,gradient,梯度,坡度,False,True,False,False,6060
197,A1L8EGJ85A7DZR,linear,线性,线性的,True,False,False,False,6060
198,A1L8EGJ85A7DZR,named,命名的,命名为,True,False,False,False,6060
199,A1L8EGJ85A7DZR,social,社会的,社会类,False,True,False,False,6060
200,A3AHE81HVRXFCD,representations,表示,陈述,False,True,False,False,6060
201,A3AHE81HVRXFCD,number,数量,数字,False,True,False,False,6060
202,A3AHE81HVRXFCD,tagging,标注,标记,True,False,False,False,6060
203,A3AHE81HVRXFCD,morphologically,形态学上,形态上,False,True,False,False,6060
204,A3AHE81HVRXFCD,ICLR,国际学习表征会议,ICLR,False,False,True,False,6060
205,A30IGMGSC7G2HM,representations,表示,陈述,False,True,False,False,6060
206,A30IGMGSC7G2HM,number,数量,数字,False,False,True,False,6060
207,A30IGMGSC7G2HM,tagging,标注,标记,True,False,False,False,6060
208,A30IGMGSC7G2HM,morphologically,形态学上,形态上,False,True,False,False,6060
209,A30IGMGSC7G2HM,ICLR,国际学习表征会议,ICLR,True,False,False,False,6060
210,A186ORPGIU3WNL,representations,表示,陈述,False,True,False,False,6060
211,A186ORPGIU3WNL,number,数量,数字,False,False,True,False,6060
212,A186ORPGIU3WNL,tagging,标注,标记,True,False,False,False,6060
213,A186ORPGIU3WNL,morphologically,形态学上,形态上,False,True,False,False,6060
214,A186ORPGIU3WNL,ICLR,国际学习表征会议,ICLR,True,False,False,False,6060
215,A3QIWEQXAGMGD,representations,表示,陈述,False,True,False,False,6060
216,A3QIWEQXAGMGD,number,数量,数字,False,False,True,False,6060
217,A3QIWEQXAGMGD,tagging,标注,标记,True,False,False,False,6060
218,A3QIWEQXAGMGD,morphologically,形态学上,形态上,False,True,False,False,6060
219,A3QIWEQXAGMGD,ICLR,国际学习表征会议,ICLR,True,False,False,False,6060
220,A11B7MUC7UTFKN,representations,表示,陈述,False,True,False,False,6060
221,A11B7MUC7UTFKN,number,数量,数字,True,False,False,False,6060
222,A11B7MUC7UTFKN,tagging,标注,标记,True,False,False,False,6060
223,A11B7MUC7UTFKN,morphologically,形态学上,形态上,False,True,False,False,6060
224,A11B7MUC7UTFKN,ICLR,国际学习表征会议,ICLR,False,False,True,False,6060
225,A3AHE81HVRXFCD,conversational,对话式的,会话式,True,False,False,False,6060
226,A3AHE81HVRXFCD,LinCE,LinCE代码切换数据集,LinCE,False,False,True,False,6060
227,A3AHE81HVRXFCD,transformers,Transformer模型,转换器,False,True,False,False,6060
228,A3AHE81HVRXFCD,annotated,注释的,带注释,False,False,True,False,6060
229,A3AHE81HVRXFCD,graphs,图,图表,False,False,True,False,6060
230,A3QIWEQXAGMGD,conversational,对话式的,会话式,True,False,False,False,6060
231,A3QIWEQXAGMGD,LinCE,LinCE代码切换数据集,LinCE,False,True,False,False,6060
232,A3QIWEQXAGMGD,transformers,Transformer模型,转换器,False,True,False,False,6060
233,A3QIWEQXAGMGD,annotated,注释的,带注释,True,False,False,False,6060
234,A3QIWEQXAGMGD,graphs,图,图表,False,True,False,False,6060
235,A198MZX1B7ZOPY,conversational,对话式的,会话式,False,True,False,False,6060
236,A198MZX1B7ZOPY,LinCE,LinCE代码切换数据集,LinCE,True,False,False,False,6060
237,A198MZX1B7ZOPY,transformers,Transformer模型,转换器,False,True,False,False,6060
238,A198MZX1B7ZOPY,annotated,注释的,带注释,True,False,False,False,6060
239,A198MZX1B7ZOPY,graphs,图,图表,False,True,False,False,6060
240,A39PWDRYNY2WM0,conversational,对话式的,会话式,True,False,False,False,6060
241,A39PWDRYNY2WM0,LinCE,LinCE代码切换数据集,LinCE,False,False,True,False,6060
242,A39PWDRYNY2WM0,transformers,Transformer模型,转换器,False,True,False,False,6060
243,A39PWDRYNY2WM0,annotated,注释的,带注释,True,False,False,False,6060
244,A39PWDRYNY2WM0,graphs,图,图表,True,False,False,False,6060
245,A2QX81MMC8KN80,conversational,对话式的,会话式,False,False,True,False,6060
246,A2QX81MMC8KN80,LinCE,LinCE代码切换数据集,LinCE,False,False,True,False,6060
247,A2QX81MMC8KN80,transformers,Transformer模型,转换器,False,False,True,False,6060
248,A2QX81MMC8KN80,annotated,注释的,带注释,False,False,True,False,6060
249,A2QX81MMC8KN80,graphs,图,图表,False,False,True,False,6060
250,A3AHE81HVRXFCD,existing,现有的,现存,True,False,False,False,6060
251,A3AHE81HVRXFCD,vectors,向量,矢量,True,False,False,False,6060
252,A3AHE81HVRXFCD,counterfactual,反事实,反事实的,False,True,False,False,6060
253,A3AHE81HVRXFCD,augmented,增强的,增强型,False,True,False,False,6060
254,A3AHE81HVRXFCD,relations,关系,relations,False,True,False,False,6060
255,A3QIWEQXAGMGD,existing,现有的,现存,True,False,False,False,6060
256,A3QIWEQXAGMGD,vectors,向量,矢量,True,False,False,False,6060
257,A3QIWEQXAGMGD,counterfactual,反事实,反事实的,False,True,False,False,6060
258,A3QIWEQXAGMGD,augmented,增强的,增强型,False,True,False,False,6060
259,A3QIWEQXAGMGD,relations,关系,relations,False,True,False,False,6060
260,A2FXDEKCCUT9OJ,existing,现有的,现存,True,False,False,False,6060
261,A2FXDEKCCUT9OJ,vectors,向量,矢量,True,False,False,False,6060
262,A2FXDEKCCUT9OJ,counterfactual,反事实,反事实的,True,False,False,False,6060
263,A2FXDEKCCUT9OJ,augmented,增强的,增强型,True,False,False,False,6060
264,A2FXDEKCCUT9OJ,relations,关系,relations,False,True,False,False,6060
265,ASML73P0NOOVV,existing,现有的,现存,True,False,False,False,6060
266,ASML73P0NOOVV,vectors,向量,矢量,True,False,False,False,6060
267,ASML73P0NOOVV,counterfactual,反事实,反事实的,True,False,False,False,6060
268,ASML73P0NOOVV,augmented,增强的,增强型,False,True,False,False,6060
269,ASML73P0NOOVV,relations,关系,relations,False,True,False,False,6060
270,A26FAIG4EODBI2,existing,现有的,现存,True,False,False,False,6060
271,A26FAIG4EODBI2,vectors,向量,矢量,False,True,False,False,6060
272,A26FAIG4EODBI2,counterfactual,反事实,反事实的,False,False,False,False,6060
273,A26FAIG4EODBI2,augmented,增强的,增强型,False,False,True,False,6060
274,A26FAIG4EODBI2,relations,关系,relations,True,False,False,False,6060
275,A1KYZPQ0T7WECC,lexical,词汇的,词汇,True,False,False,False,6060
276,A1KYZPQ0T7WECC,re,重新,关系提取,False,False,False,True,6060
277,A1KYZPQ0T7WECC,CLIP,对比语言-图像预训练模型,CLIP,False,True,False,False,6060
278,A1KYZPQ0T7WECC,answer,答案,回答,True,False,False,False,6060
279,A1KYZPQ0T7WECC,For,例如,针对,False,False,True,False,6060
280,AWGV35294HOYB,lexical,词汇的,词汇,False,True,False,False,6060
281,AWGV35294HOYB,re,重新,关系提取,False,False,False,True,6060
282,AWGV35294HOYB,CLIP,对比语言-图像预训练模型,CLIP,True,False,False,False,6060
283,AWGV35294HOYB,answer,答案,回答,True,False,False,False,6060
284,AWGV35294HOYB,For,例如,针对,False,False,True,False,6060
285,A11B7MUC7UTFKN,lexical,词汇的,词汇,True,False,False,False,6060
286,A11B7MUC7UTFKN,re,重新,关系提取,False,False,False,True,6060
287,A11B7MUC7UTFKN,CLIP,对比语言-图像预训练模型,CLIP,False,True,False,False,6060
288,A11B7MUC7UTFKN,answer,答案,回答,True,False,False,False,6060
289,A11B7MUC7UTFKN,For,例如,针对,False,False,True,False,6060
290,A2YVLMI4PRDECY,lexical,词汇的,词汇,False,True,False,False,6060
291,A2YVLMI4PRDECY,re,重新,关系提取,False,False,False,True,6060
292,A2YVLMI4PRDECY,CLIP,对比语言-图像预训练模型,CLIP,False,True,False,False,6060
293,A2YVLMI4PRDECY,answer,答案,回答,True,False,False,False,6060
294,A2YVLMI4PRDECY,For,例如,针对,False,False,True,False,6060
295,A3MDTRJTDIDNX,lexical,词汇的,词汇,False,True,False,False,6060
296,A3MDTRJTDIDNX,re,重新,关系提取,False,False,False,True,6060
297,A3MDTRJTDIDNX,CLIP,对比语言-图像预训练模型,CLIP,False,True,False,False,6060
298,A3MDTRJTDIDNX,answer,答案,回答,True,False,False,False,6060
299,A3MDTRJTDIDNX,For,例如,针对,False,False,True,False,6060
300,A1KYZPQ0T7WECC,spoken,口语的,口语,True,False,False,False,6060
301,A1KYZPQ0T7WECC,transformer,变换器,转换器,False,True,False,False,6060
302,A1KYZPQ0T7WECC,embedding,嵌入表示,嵌入,False,True,False,False,6060
303,A1KYZPQ0T7WECC,image,图像,图片,True,False,False,False,6060
304,A1KYZPQ0T7WECC,seq2seq,序列到序列,seq2seq,True,False,False,False,6060
305,A9M8N3BOH6013,spoken,口语的,口语,True,False,False,False,6060
306,A9M8N3BOH6013,transformer,变换器,转换器,False,False,True,False,6060
307,A9M8N3BOH6013,embedding,嵌入表示,嵌入,True,False,False,False,6060
308,A9M8N3BOH6013,image,图像,图片,True,False,False,False,6060
309,A9M8N3BOH6013,seq2seq,序列到序列,seq2seq,True,False,False,False,6060
310,A38SYZRVLTMOFG,spoken,口语的,口语,False,True,False,False,6060
311,A38SYZRVLTMOFG,transformer,变换器,转换器,False,False,True,False,6060
312,A38SYZRVLTMOFG,embedding,嵌入表示,嵌入,False,True,False,False,6060
313,A38SYZRVLTMOFG,image,图像,图片,True,False,False,False,6060
314,A38SYZRVLTMOFG,seq2seq,序列到序列,seq2seq,True,False,False,False,6060
315,A11JXYZDAUX0UP,spoken,口语的,口语,True,False,False,False,6060
316,A11JXYZDAUX0UP,transformer,变换器,转换器,False,False,True,False,6060
317,A11JXYZDAUX0UP,embedding,嵌入表示,嵌入,False,True,False,False,6060
318,A11JXYZDAUX0UP,image,图像,图片,True,False,False,False,6060
319,A11JXYZDAUX0UP,seq2seq,序列到序列,seq2seq,False,True,False,False,6060
320,A251BWQW2F81FT,spoken,口语的,口语,False,True,False,False,6060
321,A251BWQW2F81FT,transformer,变换器,转换器,True,False,False,False,6060
322,A251BWQW2F81FT,embedding,嵌入表示,嵌入,False,True,False,False,6060
323,A251BWQW2F81FT,image,图像,图片,True,False,False,False,6060
324,A251BWQW2F81FT,seq2seq,序列到序列,seq2seq,True,False,False,False,6060
325,A1G4DX33KADZA3,structure,结构,结构体,False,False,False,True,6060
326,A1G4DX33KADZA3,visual,视觉,视觉类,False,False,True,False,6060
327,A1G4DX33KADZA3,BERT,BERT模型,BERT,False,False,False,True,6060
328,A1G4DX33KADZA3,perplexity,困惑度,混乱,False,False,True,False,6060
329,A1G4DX33KADZA3,CEAS,认知情感分析系统,CEAS,False,False,False,True,6060
330,A2FXDEKCCUT9OJ,structure,结构,结构体,True,False,False,False,6060
331,A2FXDEKCCUT9OJ,visual,视觉,视觉类,False,True,False,False,6060
332,A2FXDEKCCUT9OJ,BERT,BERT模型,BERT,True,False,False,False,6060
333,A2FXDEKCCUT9OJ,perplexity,困惑度,混乱,False,True,False,False,6060
334,A2FXDEKCCUT9OJ,CEAS,认知情感分析系统,CEAS,False,True,False,False,6060
335,A9M8N3BOH6013,structure,结构,结构体,True,False,False,False,6060
336,A9M8N3BOH6013,visual,视觉,视觉类,False,True,False,False,6060
337,A9M8N3BOH6013,BERT,BERT模型,BERT,False,True,False,False,6060
338,A9M8N3BOH6013,perplexity,困惑度,混乱,False,True,False,False,6060
339,A9M8N3BOH6013,CEAS,认知情感分析系统,CEAS,False,True,False,False,6060
340,ASML73P0NOOVV,structure,结构,结构体,True,False,False,False,6060
341,ASML73P0NOOVV,visual,视觉,视觉类,False,True,False,False,6060
342,ASML73P0NOOVV,BERT,BERT模型,BERT,True,False,False,False,6060
343,ASML73P0NOOVV,perplexity,困惑度,混乱,False,True,False,False,6060
344,ASML73P0NOOVV,CEAS,认知情感分析系统,CEAS,False,True,False,False,6060
345,A2D6SB3TU1NYQ7,structure,结构,结构体,True,False,False,False,6060
346,A2D6SB3TU1NYQ7,visual,视觉,视觉类,False,True,False,False,6060
