,Unnamed: 0,word,gold,exact_match_ratio,prediction_count,prediction_ratio,validated_translation,reason,back_translations
10,10,BETO,BETO,0.4285714285714285,7,"[{'word': 'BETO', 'ratio': 0.42857142857142855}, {'word': '西班牙语BERT模型', 'ratio': 0.2857142857142857}, {'word': '西班牙语的BERT模型', 'ratio': 0.14285714285714285}, {'word': 'BETO模型', 'ratio': 0.14285714285714285}]",西班牙语BERT模型,"```
1. Candidate: 西班牙语BERT模型
2. Explanation: The candidate ""西班牙语BERT模型"" translates to ""Spanish BERT model,"" which accurately captures the essence of BETO as described in the context. BETO is a monolingual BERT model specifically trained for the Spanish language, and this translation clearly conveys that specificity. In the AI domain, it is crucial to maintain the distinction between different language models, and this candidate does so effectively by specifying the language focus of the model. Additionally, the back translation maintains the intended meaning, ensuring semantic accuracy and contextual fit.
```","['BETO model', 'Spanish BERT model', 'be to', 'BERT model for Spanish', 'beto']"
11,11,BIO,BIO,0.0,7,"[{'word': 'BIO编码', 'ratio': 0.7142857142857143}, {'word': 'BIO标注法', 'ratio': 0.14285714285714285}, {'word': '编码', 'ratio': 0.14285714285714285}]",BIO编码,{},[]
12,12,BLEU,BLEU,0.1428571428571428,7,"[{'word': 'BLEU评分', 'ratio': 0.5714285714285714}, {'word': '双语评估指标', 'ratio': 0.2857142857142857}, {'word': 'BLEU', 'ratio': 0.14285714285714285}]",BLEU评分,{},[]
13,13,BPE,BPE,0.1,10,"[{'word': '字节对编码', 'ratio': 0.8}, {'word': 'Byte Pair Encoding', 'ratio': 0.1}, {'word': 'BPE', 'ratio': 0.1}]",字节对编码,{},[]
14,14,BSARD,BSARD,0.8888888888888888,9,"[{'word': 'BSARD', 'ratio': 0.8888888888888888}, {'word': '请提供更多上下文以进行翻译', 'ratio': 0.1111111111111111}]",BSARD,{},[]
15,15,CDA,CDA,0.3,10,"[{'word': 'CDA', 'ratio': 0.3}, {'word': '概念驱动架构）', 'ratio': 0.1}, {'word': '需要上下文来确定准确翻译', 'ratio': 0.1}, {'word': '关键数据分析', 'ratio': 0.1}, {'word': '计算机数据分析', 'ratio': 0.1}, {'word': '对话系统', 'ratio': 0.1}, {'word': '具体含义需根据上下文确定', 'ratio': 0.1}, {'word': '对比数据增强', 'ratio': 0.1}]",对比数据增强,"```
1. Candidate: 对比数据增强
2. Explanation: The term ""CDA"" in the context provided is likely referring to ""Contrastive Data Augmentation,"" a technique used in AI to improve model performance by generating alternative outcomes or answers. The context mentions using retrieval to sample alternative outcomes, which aligns with the concept of data augmentation. ""对比数据增强"" directly translates to ""Contrast data enhancement,"" which fits well within the AI domain-specific usage, focusing on enhancing data through contrastive methods. This translation maintains semantic accuracy and aligns with the context of effective data augmentation techniques in AI.
```","['CDA', 'Contrast data enhancement', 'computer data analysis', 'The specific meaning needs to be determined according to the context', 'Context is needed to determine accurate translation', 'Key data analysis', 'dialogue system', 'concept-driven architecture)']"
16,16,CAS,CAS,0.4444444444444444,9,"[{'word': 'CAS', 'ratio': 0.4444444444444444}, {'word': '计算机代数系统', 'ratio': 0.2222222222222222}, {'word': '需要上下文来确定准确翻译', 'ratio': 0.1111111111111111}, {'word': '化学文摘服务', 'ratio': 0.1111111111111111}, {'word': '具体含义需根据上下文确定', 'ratio': 0.1111111111111111}]",具体含义需根据上下文确定,"```
1. Candidate: 具体含义需根据上下文确定
2. Explanation: In the AI domain, ""CAS"" can have multiple meanings, such as ""Chemical Abstracts Service,"" ""computer algebra system,"" or ""Chinese Academy of Sciences."" The best translation candidate acknowledges the need for context to determine the specific meaning, which is crucial for accurately conveying the term's intended use in AI-related discussions. This candidate allows for flexibility and precision, ensuring that the translation aligns with the specific context in which ""CAS"" is used.
```","['Chemical Abstracts Service', 'computer algebra system', 'Chinese Academy of Sciences', 'CAS', 'The specific meaning needs to be determined according to the context', 'Context is needed to determine accurate translation']"
17,17,CEAS,CEAS,0.2222222222222222,9,"[{'word': 'CEAS', 'ratio': 0.2222222222222222}, {'word': '鐘', 'ratio': 0.1111111111111111}, {'word': '认知情感分析系统', 'ratio': 0.1111111111111111}, {'word': '常见的缩写，具体含义需根据上下文而定', 'ratio': 0.1111111111111111}, {'word': '中心环境分析系统', 'ratio': 0.1111111111111111}, {'word': '常见英语词汇的简写）', 'ratio': 0.1111111111111111}, {'word': '具体含义需根据上下文确定', 'ratio': 0.1111111111111111}, {'word': '钟', 'ratio': 0.1111111111111111}]",认知情感分析系统,"```
1. Candidate: 认知情感分析系统
2. Explanation: The candidate ""认知情感分析系统"" translates to ""Cognitive Sentiment Analysis System,"" which fits well within the AI domain. This term suggests a system related to analyzing cognitive and emotional data, which is a common application in AI for understanding human emotions and sentiments. The other candidates either do not relate to AI or are too generic, such as ""常见的缩写，具体含义需根据上下文而定"" (Common abbreviations, the specific meaning depends on the context) and ""具体含义需根据上下文确定"" (The specific meaning needs to be determined according to the context), which do not provide a specific AI-related meaning. The candidate ""认知情感分析系统"" is specific and relevant to AI, making it the best fit.
```","['Common abbreviations, the specific meaning depends on the context', 'CEA S', 'bell', 'Cognitive Sentiment Analysis System', 'Central Environmental Analysis System', 'The specific meaning needs to be determined according to the context', 'clock', 'abbreviations for common English words)', 'European Space Agency']"
18,18,CLIP,CLIP,0.2222222222222222,9,"[{'word': 'CLIP', 'ratio': 0.2222222222222222}, {'word': '夾子', 'ratio': 0.1111111111111111}, {'word': '对比语言-图像预训练模型', 'ratio': 0.1111111111111111}, {'word': '常见的缩写，具体含义需根据上下文而定', 'ratio': 0.1111111111111111}, {'word': '视觉语言预训练模型', 'ratio': 0.1111111111111111}, {'word': '对比语言-图像预训练模型）', 'ratio': 0.1111111111111111}, {'word': '具体含义需根据上下文确定', 'ratio': 0.1111111111111111}, {'word': '夹子', 'ratio': 0.1111111111111111}]",对比语言-图像预训练模型,"```
1. Candidate: ""对比语言-图像预训练模型""
2. Explanation: The term ""CLIP"" in the context of AI refers to a specific model developed by OpenAI known as ""Contrastive Language–Image Pre-training."" This model is designed to understand and generate language and images in a unified manner. The candidate ""对比语言-图像预训练模型"" directly translates to ""Contrast Language-Image Pre-trained Model,"" which accurately captures the essence and function of the CLIP model in the AI domain. This translation maintains both semantic accuracy and contextual relevance, making it the best fit for the AI-specific usage of the term.
```","['Common abbreviations, the specific meaning depends on the context', 'clip', 'Visual language pre-training model', 'The specific meaning needs to be determined according to the context', 'clip', 'clip', 'Contrast Language-Image Pre-trained Model)', 'Contrasting language-image pre-trained models']"
19,19,CLS,CLS,0.4444444444444444,9,"[{'word': 'CLS', 'ratio': 0.4444444444444444}, {'word': '分类器', 'ratio': 0.1111111111111111}, {'word': '常见的缩写，具体含义需根据上下文而定', 'ratio': 0.1111111111111111}, {'word': '分类标签', 'ratio': 0.1111111111111111}, {'word': '分类标记）', 'ratio': 0.1111111111111111}, {'word': '具体含义需根据上下文确定', 'ratio': 0.1111111111111111}]",CLS,"```
1. Candidate: ""CLS""
2. Explanation: In the AI domain, ""CLS"" is often used as a specific token in models like BERT, where it stands for ""classification"" and is used as a special token to aggregate information for classification tasks. The term ""CLS"" is typically left untranslated in Chinese technical documents to maintain consistency with the original English terminology and to avoid confusion. The other candidates like ""分类器"" (classifier) or ""分类标签"" (classification tags) are more specific translations that do not capture the general and context-dependent nature of ""CLS"" in AI models. Therefore, keeping ""CLS"" as is, aligns with the common practice in AI literature and ensures semantic accuracy.
```","['CLS', 'Common abbreviations, the specific meaning depends on the context', 'classifier', 'Classification tag)', 'The specific meaning needs to be determined according to the context', 'Classification tags']"
20,20,CONLL,CoNLL,0.0,8,"[{'word': 'CONLL', 'ratio': 0.25}, {'word': '康利', 'ratio': 0.125}, {'word': '会议自然语言处理格式', 'ratio': 0.125}, {'word': '会议自然语言处理与计算语言学', 'ratio': 0.125}, {'word': '会议论文集格式', 'ratio': 0.125}, {'word': '具体含义需根据上下文确定', 'ratio': 0.125}, {'word': '康莱尔', 'ratio': 0.125}]",会议自然语言处理与计算语言学,"```
1. Candidate: 会议自然语言处理与计算语言学
2. Explanation: The term ""CONLL"" in the context of AI and natural language processing typically refers to the ""Conference on Natural Language Learning,"" which is a well-known conference in the field. The candidate ""会议自然语言处理与计算语言学"" translates to ""Conference Natural Language Processing and Computational Linguistics,"" which accurately captures the essence of the CONLL conference. This translation is semantically accurate and contextually appropriate, as it aligns with the domain-specific usage of the term in AI and NLP contexts. The back translation also maintains the core elements of the original term, ensuring consistency and clarity.
```","['Conference proceedings format', 'con LL', 'Conference Natural Language Processing Format', 'Conference Natural Language Processing and Computational Linguistics', 'Conler', 'The specific meaning needs to be determined according to the context', 'Conley']"
21,21,CRF,CRF,0.0,8,"[{'word': '条件随机场', 'ratio': 0.875}, {'word': '病例报告表', 'ratio': 0.125}]",条件随机场,{},[]
22,22,CamemBERT,CamemBERT,0.6666666666666666,9,"[{'word': 'CamemBERT', 'ratio': 0.6666666666666666}, {'word': 'CamemBERT模型', 'ratio': 0.2222222222222222}, {'word': '卡門伯特', 'ratio': 0.1111111111111111}]",CamemBERT,{},[]
23,23,Clustering,聚类,1.0,9,"[{'word': '聚类', 'ratio': 1.0}]",聚类,{},[]
24,24,CodeBERT,CodeBERT,0.7777777777777778,9,"[{'word': 'CodeBERT', 'ratio': 0.7777777777777778}, {'word': '代碼BERT', 'ratio': 0.1111111111111111}, {'word': '代码BERT', 'ratio': 0.1111111111111111}]",CodeBERT,{},[]
25,25,Detecting,检测,1.0,10,"[{'word': '检测', 'ratio': 1.0}]",检测,{},[]
26,26,Dialogue,对话,1.0,10,"[{'word': '对话', 'ratio': 1.0}]",对话,{},[]
27,27,English,英语,1.0,9,"[{'word': '英语', 'ratio': 1.0}]",英语,{},[]
28,28,FLR,FLR,0.1111111111111111,9,"[{'word': '最终延迟减少', 'ratio': 0.8888888888888888}, {'word': 'FLR', 'ratio': 0.1111111111111111}]",最终延迟减少,{},[]
29,29,FeSTE,FeSTE,0.8,10,"[{'word': 'FeSTE', 'ratio': 0.8}, {'word': '派对', 'ratio': 0.1}, {'word': 'dont know', 'ratio': 0.1}]",FeSTE,{},[]
30,30,For,针对,0.0,9,"[{'word': '例如', 'ratio': 0.6666666666666666}, {'word': '对于', 'ratio': 0.2222222222222222}, {'word': '为了', 'ratio': 0.1111111111111111}]",例如,{},[]
31,31,French,法语,1.0,9,"[{'word': '法语', 'ratio': 1.0}]",法语,{},[]
32,32,Furthermore,此外,1.0,10,"[{'word': '此外', 'ratio': 1.0}]",此外,{},[]
33,33,GLUE,GLUE,0.3333333333333333,9,"[{'word': 'GLUE', 'ratio': 0.3333333333333333}, {'word': 'GLUE基准', 'ratio': 0.2222222222222222}, {'word': '胶水', 'ratio': 0.2222222222222222}, {'word': '基准', 'ratio': 0.1111111111111111}, {'word': '通用语言理解评估', 'ratio': 0.1111111111111111}]",GLUE基准,"```
1. Candidate: ""GLUE基准""
2. Explanation: ""GLUE基准"" is the best translation candidate because it directly refers to the ""GLUE benchmark,"" a well-known benchmark in the AI community for evaluating the performance of language models. The term ""GLUE"" is an acronym for ""General Language Understanding Evaluation,"" and it is commonly used in its original form in both English and Chinese contexts within the AI domain. The addition of ""基准"" (benchmark) provides clarity and specificity, ensuring that the term is understood as a specific evaluation framework rather than a literal translation like ""胶水"" (glue) or a more generic term like ""基准"" (benchmark) alone. This candidate maintains semantic accuracy and contextual fit, aligning with the domain-specific usage of the term in AI research and literature.
```","['benchmark', 'glue', 'glue', 'GLUE benchmark', 'general language understanding assessment']"
34,34,GPT,GPT,0.7,10,"[{'word': 'GPT', 'ratio': 0.7}, {'word': '生成预训练变换器', 'ratio': 0.2}, {'word': '生成预训练变换器）', 'ratio': 0.1}]",GPT,{},[]
35,35,Hence,因此,0.9,10,"[{'word': '因此', 'ratio': 0.9}, {'word': 'Hence', 'ratio': 0.1}]",因此,{},[]
36,36,ICLR,ICLR,0.4444444444444444,9,"[{'word': 'ICLR', 'ratio': 0.4444444444444444}, {'word': '国际学习表示会议', 'ratio': 0.3333333333333333}, {'word': '国际学习表征会议', 'ratio': 0.2222222222222222}]",国际学习表征会议,"```
1. Candidate: ""国际学习表征会议""
2. Explanation: The term ""ICLR"" stands for the ""International Conference on Learning Representations,"" which is a well-known conference in the AI community. The translation ""国际学习表征会议"" accurately reflects this name in Chinese, maintaining the semantic meaning and context of the original term. The back translation also matches the original English term, ensuring contextual fit and domain-specific accuracy. The other candidate, ""国际学习表示会议,"" while similar, is less commonly used and does not align as closely with the established translation for ICLR in the AI field.
```","['International Conference on Learning Representations', 'I CLR', 'International Conference on Learning Representations']"
37,37,IDF,IDF,0.0,9,"[{'word': '逆文档频率', 'ratio': 1.0}]",逆文档频率,{},[]
38,38,KinyaBERT,KinyaBERT,0.7777777777777778,9,"[{'word': 'KinyaBERT', 'ratio': 0.7777777777777778}, {'word': '基于形态学的基尼亚语模型', 'ratio': 0.1111111111111111}, {'word': '基于形态学的基尼亚卢旺达语言模型', 'ratio': 0.1111111111111111}]",KinyaBERT,{},[]
39,39,LXMert,LXMert,0.8888888888888888,9,"[{'word': 'LXMert', 'ratio': 0.8888888888888888}, {'word': 'LXMERT', 'ratio': 0.1111111111111111}]",LXMert,{},[]
40,40,LinCE,LinCE,0.1111111111111111,9,"[{'word': 'LinCE 数据集', 'ratio': 0.3333333333333333}, {'word': '林CE', 'ratio': 0.1111111111111111}, {'word': 'LinCE', 'ratio': 0.1111111111111111}, {'word': 'LinCE代码切换数据集', 'ratio': 0.1111111111111111}, {'word': 'LinCE数据集', 'ratio': 0.1111111111111111}, {'word': 'LinCE代码转换数据集', 'ratio': 0.1111111111111111}, {'word': '具体含义需根据上下文确定', 'ratio': 0.1111111111111111}]",LinCE代码切换数据集,"```
1. Candidate: ""LinCE代码切换数据集""
2. Explanation: The candidate ""LinCE代码切换数据集"" is the best fit because it accurately captures the domain-specific term ""code switching"" used in the AI and linguistic context. The term ""代码切换"" directly translates to ""code switching,"" which is a key aspect of the LinCE dataset as described in the context. This translation maintains semantic accuracy and ensures that the technical meaning is preserved, making it suitable for readers familiar with AI and linguistic datasets.
```","['Lin CE', 'LinCE dataset', 'LinCE transcoding dataset', 'The specific meaning needs to be determined according to the context', 'LinCE code switching data set', 'Lin CE', 'LinCE dataset']"
41,41,MAWPS,MAWPS,0.6666666666666666,9,"[{'word': 'MAWPS', 'ratio': 0.6666666666666666}, {'word': '移動平均水位控制系統', 'ratio': 0.1111111111111111}, {'word': '数学文本题求解器', 'ratio': 0.1111111111111111}, {'word': '具体含义需根据上下文确定', 'ratio': 0.1111111111111111}]",MAWPS,{},[]
42,42,MTDNN,MTDNN,0.6666666666666666,9,"[{'word': 'MTDNN', 'ratio': 0.6666666666666666}, {'word': 'MTD神經網絡', 'ratio': 0.1111111111111111}, {'word': '多任务深度神经网络', 'ratio': 0.1111111111111111}, {'word': '具体含义需根据上下文确定', 'ratio': 0.1111111111111111}]",MTDNN,{},[]
43,43,MathQA,MathQA,0.25,8,"[{'word': '数学问答', 'ratio': 0.75}, {'word': 'MathQA', 'ratio': 0.25}]",数学问答,{},[]
44,44,Modeling,造型,0.0,9,"[{'word': '建模', 'ratio': 0.8888888888888888}, {'word': '模型', 'ratio': 0.1111111111111111}]",建模,{},[]
45,45,Moreover,而且,0.0,9,"[{'word': '此外', 'ratio': 1.0}]",此外,{},[]
46,46,Morphology,形态学,1.0,9,"[{'word': '形态学', 'ratio': 1.0}]",形态学,{},[]
47,47,NLI,NLI,0.0,9,"[{'word': '自然语言推理', 'ratio': 1.0}]",自然语言推理,{},[]
48,48,NLP,自然语言处理,1.0,9,"[{'word': '自然语言处理', 'ratio': 1.0}]",自然语言处理,{},[]
49,49,OOV,OOV,0.0,6,"[{'word': '超出词汇表', 'ratio': 0.5}, {'word': '超出词汇', 'ratio': 0.3333333333333333}, {'word': '词表外词', 'ratio': 0.16666666666666666}]",超出词汇表,{},[]
50,50,PaLM,PaLM,0.6666666666666666,9,"[{'word': 'PaLM', 'ratio': 0.6666666666666666}, {'word': '若有具体上下文可补充', 'ratio': 0.1111111111111111}, {'word': '棕榈', 'ratio': 0.1111111111111111}, {'word': '路径语言模型', 'ratio': 0.1111111111111111}]",PaLM,{},[]
51,51,PubMed,PubMed,0.8,10,"[{'word': 'PubMed', 'ratio': 0.8}, {'word': '考研', 'ratio': 0.1}, {'word': '保健医学文献数据库', 'ratio': 0.1}]",PubMed,{},[]
52,52,QA,问答,0.75,8,"[{'word': '问答', 'ratio': 0.75}, {'word': '问答系统', 'ratio': 0.25}]",问答,{},[]
53,53,QED,QED,0.375,8,"[{'word': 'QED', 'ratio': 0.375}, {'word': '查询分解', 'ratio': 0.25}, {'word': '查询分解框架', 'ratio': 0.125}, {'word': '查询解构', 'ratio': 0.125}, {'word': '问题分解框架', 'ratio': 0.125}]",查询分解框架,"```
1. Candidate: 查询分解框架
2. Explanation: The term ""QED"" in the given context refers to a ""query decomposition framework,"" which is a tool or method used to break down queries into components for analysis or processing. The candidate ""查询分解框架"" directly translates to ""query decomposition framework,"" maintaining both the semantic meaning and the specific context of AI-related query processing. This translation accurately reflects the intended use of ""QED"" as a framework for decomposing queries, aligning with the domain-specific usage in AI. Other candidates either do not capture the framework aspect or are unrelated to the context, such as ""量子电动力学,"" which refers to ""quantum electrodynamics,"" a completely different field.
```","['query decomposition framework', 'problem decomposition framework', 'Query decomposition', 'quantum electrodynamics', 'QED', 'Query destructuring']"
54,54,QUOREF,QUOREF,0.875,8,"[{'word': 'QUOREF', 'ratio': 0.875}, {'word': '数据集', 'ratio': 0.125}]",QUOREF,{},[]
55,55,REALM,REALM,0.8888888888888888,9,"[{'word': 'REALM', 'ratio': 0.8888888888888888}, {'word': '检索增强语言模型', 'ratio': 0.1111111111111111}]",REALM,{},[]
56,56,RGF,RGF,0.7777777777777778,9,"[{'word': 'RGF', 'ratio': 0.7777777777777778}, {'word': '检索-生成-过滤', 'ratio': 0.2222222222222222}]",RGF,{},[]
57,57,RNSum,RNSum,0.8571428571428571,7,"[{'word': 'RNSum', 'ratio': 0.8571428571428571}, {'word': '保持原文，因为它是一个专有名词', 'ratio': 0.14285714285714285}]",RNSum,{},[]
58,58,ROUGE,ROUGE,0.8571428571428571,7,"[{'word': 'ROUGE', 'ratio': 0.8571428571428571}, {'word': '保持原文，因为它是一个专有名词', 'ratio': 0.14285714285714285}]",ROUGE,{},[]
59,59,SMCalFlow,SMCalFlow,0.8571428571428571,7,"[{'word': 'SMCalFlow', 'ratio': 0.8571428571428571}, {'word': '数据集', 'ratio': 0.14285714285714285}]",SMCalFlow,{},[]
60,60,SUTD,SUTD,0.125,8,"[{'word': '新加坡科技设计大学', 'ratio': 0.75}, {'word': 'SUTD', 'ratio': 0.125}, {'word': '科学技术发展局', 'ratio': 0.125}]",新加坡科技设计大学,{},[]
61,61,SVAMP,SVAMP,0.8571428571428571,7,"[{'word': 'SVAMP', 'ratio': 0.8571428571428571}, {'word': '数据集', 'ratio': 0.14285714285714285}]",SVAMP,{},[]
62,62,Semantic,语义,0.8,10,"[{'word': '语义', 'ratio': 0.8}, {'word': '语义的', 'ratio': 0.1}, {'word': '策略', 'ratio': 0.1}]",语义,{},[]
63,63,Similar,相似的,0.5,4,"[{'word': '相似的', 'ratio': 0.5}, {'word': '同様の内容', 'ratio': 0.25}, {'word': '类似的', 'ratio': 0.25}]",相似的,{},[]
64,64,Therefore,所以,0.1,10,"[{'word': '因此', 'ratio': 0.9}, {'word': '所以', 'ratio': 0.1}]",因此,{},[]
65,65,TreeDST,TreeDST,0.75,8,"[{'word': 'TreeDST', 'ratio': 0.75}, {'word': '樹DST', 'ratio': 0.125}, {'word': '树DST', 'ratio': 0.125}]",TreeDST,{},[]
66,66,VALSE,VALSE,0.6,10,"[{'word': 'VALSE', 'ratio': 0.6}, {'word': '來源術語', 'ratio': 0.1}, {'word': '维尔斯', 'ratio': 0.1}, {'word': '不需翻译，保留原名', 'ratio': 0.1}, {'word': '瓦尔斯', 'ratio': 0.1}]",VALSE,{},[]
67,67,VFL,VFL,0.4,10,"[{'word': 'VFL', 'ratio': 0.4}, {'word': '维多利亚足球联赛', 'ratio': 0.2}, {'word': '室顫', 'ratio': 0.1}, {'word': '不需翻译，保留原名', 'ratio': 0.1}, {'word': '维多利亚足球联盟', 'ratio': 0.1}, {'word': '室颤', 'ratio': 0.1}]",维多利亚足球联赛,"```
1. Candidate: 维多利亚足球联赛
2. Explanation: The term ""VFL"" in the given context refers to a sports league, specifically the Victorian Football League, which is a well-known Australian rules football league. The context mentions a ""reserve team,"" which aligns with sports terminology. The candidate ""维多利亚足球联赛"" accurately translates to ""Victorian Football League,"" maintaining the semantic meaning and context of the original term. This translation is domain-specific and contextually appropriate, ensuring clarity and accuracy in the AI domain where precise terminology is crucial.
```","['ventricular fibrillation', 'victorian football league', 'ventricular fibrillation', 'No translation required, keep the original name', 'victorian football league', 'f']"
68,68,ViLBERT,ViLBERT,0.6,10,"[{'word': 'ViLBERT', 'ratio': 0.6}, {'word': '维尔伯特', 'ratio': 0.3}, {'word': '維爾伯特', 'ratio': 0.1}]",ViLBERT,{},[]
69,69,VisualBERT,VisualBERT,0.6,10,"[{'word': 'VisualBERT', 'ratio': 0.6}, {'word': '视觉BERT', 'ratio': 0.3}, {'word': '視覺BERT', 'ratio': 0.1}]",VisualBERT,{},[]
70,70,Wikipedia,维基百科,1.0,10,"[{'word': '维基百科', 'ratio': 1.0}]",维基百科,{},[]
71,71,XLM,XLM,0.8333333333333334,6,"[{'word': 'XLM', 'ratio': 0.8333333333333334}, {'word': '跨语言模型', 'ratio': 0.16666666666666666}]",XLM,{},[]
72,72,XLNet,XLNet,0.8571428571428571,7,"[{'word': 'XLNet', 'ratio': 0.8571428571428571}, {'word': 'XL網', 'ratio': 0.14285714285714285}]",XLNet,{},[]
73,73,ablation,消融,1.0,7,"[{'word': '消融', 'ratio': 1.0}]",消融,{},[]
74,74,achieves,达到,0.75,8,"[{'word': '达到', 'ratio': 0.75}, {'word': '实现', 'ratio': 0.25}]",达到,{},[]
75,75,adversarial,对抗性,0.4444444444444444,9,"[{'word': '对抗性', 'ratio': 0.4444444444444444}, {'word': '对抗性的', 'ratio': 0.4444444444444444}, {'word': '对抗的', 'ratio': 0.1111111111111111}]",对抗性,"```
1. Candidate: 对抗性
2. Explanation: ""对抗性"" is the best translation for ""adversarial"" in the context of AI, particularly in terms like ""adversarial examples"" or ""adversarial attacks."" This term accurately captures the notion of opposition or challenge inherent in adversarial scenarios within AI, where models are tested against inputs designed to deceive or mislead them. The term ""对抗性"" is widely used in the AI community in China, ensuring both semantic accuracy and contextual fit.
```","['confrontational', 'confrontational', 'confrontational']"
76,76,algorithm,算法,1.0,8,"[{'word': '算法', 'ratio': 1.0}]",算法,{},[]
77,77,algorithms,算法,1.0,8,"[{'word': '算法', 'ratio': 1.0}]",算法,{},[]
78,78,analysis,分析,1.0,8,"[{'word': '分析', 'ratio': 1.0}]",分析,{},[]
79,79,annotated,带注释,0.0,6,"[{'word': '注释的', 'ratio': 0.5}, {'word': '标注的', 'ratio': 0.5}]",注释的,{},[]
80,80,annotations,注释,0.6,10,"[{'word': '注释', 'ratio': 0.6}, {'word': '标注', 'ratio': 0.4}]",注释,{},[]
