,Unnamed: 0,word,gold,exact_match_ratio,prediction_count,prediction_ratio,validated_translation,reason,back_translations
49,49,Average Precision,средняя точность,0.8,10,"[{'word': 'средняя точность', 'ratio': 0.8}, {'word': 'Средняя точность', 'ratio': 0.1}, {'word': 'Average Precision средняя точность', 'ratio': 0.1}]",Средняя точность,"```
1. Candidate: Средняя точность
2. Explanation: The term ""Средняя точность"" is the best fit for translating ""Average Precision"" in the context of AI and machine learning. In the AI domain, ""Average Precision"" is a specific metric used to evaluate the performance of models, particularly in tasks like object detection and information retrieval. The term ""Средняя точность"" accurately captures the notion of precision averaged over different thresholds, which is crucial for understanding the performance of visual phrase detectors as mentioned in the context. Additionally, the back translation ""Average accuracy"" closely aligns with the intended meaning, ensuring semantic accuracy and contextual fit in the AI domain.
```","['Average Precision', 'average accuracy', 'Average accuracy']"
50,50,Azuma-Hoeffding inequality,Неравенство Азумы-Хёффдинга,0.1,10,"[{'word': 'неравенство Азумы-Хёффдинга', 'ratio': 0.2}, {'word': 'неравенство Азумы-Хёфдингa', 'ratio': 0.1}, {'word': 'Неравенство Азумы-Хёффдинга', 'ratio': 0.1}, {'word': 'Azuma-Hoeffding inequality неравенство Азумы-Хёффдинга', 'ratio': 0.1}, {'word': 'неравенство Азумы-Хоффдингa', 'ratio': 0.1}, {'word': 'неравенство Азумы-Хоффдинга', 'ratio': 0.1}, {'word': 'неравенство Азумы-Хёфдинга', 'ratio': 0.1}, {'word': '不 Azuma-Hoeffding неравенство', 'ratio': 0.1}, {'word': '不等式 Азумы-Хоффдинга', 'ratio': 0.1}]",,,[]
51,51,B-spline,B-сплайн,0.9,10,"[{'word': 'B-сплайн', 'ratio': 0.9}, {'word': 'B-spline B-сплайн', 'ratio': 0.1}]",B-сплайн,"```
1. Candidate: ""B-сплайн""
2. Explanation: The term ""B-сплайн"" is a direct transliteration of ""B-spline"" into Russian, which is commonly used in the Russian-speaking AI and mathematical communities. This maintains the technical specificity and accuracy required for the term, as ""B-spline"" is a well-established concept in computational geometry and computer graphics. The back translation to ""B-spline"" confirms that the meaning is preserved, ensuring semantic accuracy and contextual fit within the AI domain.
```","['B-spline', 'B-spline B-spline']"
52,52,Backbone,основа,0.3,10,"[{'word': 'основа', 'ratio': 0.3}, {'word': 'основная модель', 'ratio': 0.2}, {'word': 'Основная модель', 'ratio': 0.1}, {'word': 'основной компонент', 'ratio': 0.1}, {'word': 'Backbone основа', 'ratio': 0.1}, {'word': 'Основной компонент', 'ratio': 0.1}, {'word': 'Основной блок', 'ratio': 0.1}]",,,[]
53,53,Backpropagation,обратное распространение ошибки,0.4,10,"[{'word': 'обратное распространение ошибки', 'ratio': 0.4}, {'word': 'Обратное распространение', 'ratio': 0.2}, {'word': 'обратное распространение', 'ratio': 0.2}, {'word': 'Backpropagation обратное распространение', 'ratio': 0.1}, {'word': 'Обратная распространение', 'ratio': 0.1}]",,,[]
54,54,Baseline,Базовый уровень,0.2,10,"[{'word': 'базовый уровень', 'ratio': 0.3}, {'word': 'базовая линия', 'ratio': 0.3}, {'word': 'Базовый уровень', 'ratio': 0.2}, {'word': 'Baseline базовый уровень', 'ratio': 0.1}, {'word': 'Базовая модель', 'ratio': 0.1}]",,,[]
55,55,Basis Pursuit,Поиск базиса,0.1,10,"[{'word': 'Преследование базиса', 'ratio': 0.3}, {'word': 'Поиск по базису', 'ratio': 0.2}, {'word': 'Поиск базы', 'ratio': 0.1}, {'word': 'Пробивание базы', 'ratio': 0.1}, {'word': 'Поиск базиса', 'ratio': 0.1}, {'word': 'Basis Pursuit Поиск базис', 'ratio': 0.1}, {'word': 'Погоня за базисом', 'ratio': 0.1}]",,,[]
56,56,Batch Normalization,пакетная нормализация,0.0,10,"[{'word': 'Нормализация по батчам', 'ratio': 0.4}, {'word': 'Нормализация по мини-батчам', 'ratio': 0.2}, {'word': 'Нормализация батчей', 'ratio': 0.1}, {'word': 'Нормализация батча', 'ratio': 0.1}, {'word': 'Batch Normalization Нормализация по батчам', 'ratio': 0.1}, {'word': 'Нормализация по партиям', 'ratio': 0.1}]",,,[]
57,57,Baum-Welch algorithm,Алгоритм Баума-Уэлча,0.2,10,"[{'word': 'Алгоритм Баум-Уэлча', 'ratio': 0.7}, {'word': 'Алгоритм Баума-Уэлча', 'ratio': 0.2}, {'word': 'Baum-Welch algorithm Алгоритм Баум-Уэлча', 'ratio': 0.1}]",,,[]
58,58,Bayes,Байес,0.9,10,"[{'word': 'Байес', 'ratio': 0.9}, {'word': 'Bayes Байес', 'ratio': 0.1}]",Байес,"```
1. Candidate: ""Байес""
2. Explanation: The term ""Байес"" is the best fit for translating ""Bayes"" in the context of AI and statistics. It is a direct transliteration of the name ""Bayes,"" which is commonly used in Russian scientific literature to refer to Bayesian methods. The back translation to ""Bayes"" confirms its semantic accuracy and contextual fit, ensuring that the term is understood correctly in the domain of AI and statistics without introducing ambiguity.
```","['Bayes', 'Bayes']"
59,59,Bayes classifier,Байесовский классификатор,0.7,10,"[{'word': 'Байесовский классификатор', 'ratio': 0.7}, {'word': 'Классификатор Байеса', 'ratio': 0.2}, {'word': 'Bayes classifier Классификатор Байеса', 'ratio': 0.1}]",,,[]
60,60,Bayes factor,Фактор Байеса,0.2,10,"[{'word': 'фактор Байеса', 'ratio': 0.5}, {'word': 'коэффициент Байеса', 'ratio': 0.3}, {'word': 'Фактор Байеса', 'ratio': 0.2}]",,,[]
61,61,Bayes formula,формула Байеса,0.8,10,"[{'word': 'формула Байеса', 'ratio': 0.8}, {'word': 'Формула Байеса', 'ratio': 0.2}]",,,[]
62,62,Bayes net,Байесовская сеть,0.0,10,"[{'word': 'сеть Байеса', 'ratio': 0.8}, {'word': 'Сеть Байеса', 'ratio': 0.2}]",,,[]
63,63,Bayes optimal classifier,Байесовский оптимальный классификатор,0.0,10,"[{'word': 'оптимальный классификатор Байеса', 'ratio': 0.7}, {'word': 'Оптимальный классификатор Байеса', 'ratio': 0.2}, {'word': 'сеть Байеса', 'ratio': 0.1}]",,,[]
64,64,Bayes risk,Байесовский риск,0.0,10,"[{'word': 'риск Байеса', 'ratio': 0.8}, {'word': 'Риск Байеса', 'ratio': 0.2}]",,,[]
65,65,Bayes risk decoding,декодирование с минимальным риском Байеса,0.0,9,"[{'word': 'декодирование по риску Байеса', 'ratio': 0.2222222222222222}, {'word': 'декодирование с минимальным риском по Байесу', 'ratio': 0.2222222222222222}, {'word': 'Декодирование с минимальным риском Байеса', 'ratio': 0.1111111111111111}, {'word': 'декодирование по минимальному риску Байеса', 'ratio': 0.1111111111111111}, {'word': 'Bayes risk decoding декодирование по критерию риска Байеса', 'ratio': 0.1111111111111111}, {'word': 'декодирование минимального риска по Байесу', 'ratio': 0.1111111111111111}, {'word': 'декодирование минимального байесовского риска', 'ratio': 0.1111111111111111}]",,,[]
66,66,Bayes rule,Правило Байеса,0.1111111111111111,9,"[{'word': 'правило Байеса', 'ratio': 0.7777777777777778}, {'word': 'Правило Байеса', 'ratio': 0.1111111111111111}, {'word': 'Bayes rule правило Байеса', 'ratio': 0.1111111111111111}]",,,[]
67,67,Bayes theorem,Теорема Байеса,0.1111111111111111,9,"[{'word': 'теорема Байеса', 'ratio': 0.7777777777777778}, {'word': 'Теорема Байеса', 'ratio': 0.1111111111111111}, {'word': 'Bayes theorem теорема Байеса', 'ratio': 0.1111111111111111}]",,,[]
68,68,Bayes-Nash equilibrium,Равновесие Байеса-Нэша,0.1111111111111111,9,"[{'word': 'равновесие по Байесу-Нэшу', 'ratio': 0.2222222222222222}, {'word': 'равновесие Байеса-Нэша', 'ratio': 0.2222222222222222}, {'word': 'байесовское равновесие Нэша', 'ratio': 0.1111111111111111}, {'word': 'Равновесие Байеса-Нэша', 'ratio': 0.1111111111111111}, {'word': 'Bayes-Nash equilibrium равновесие Байеса-Нэша', 'ratio': 0.1111111111111111}, {'word': 'байесовско-нашевское равновесие', 'ratio': 0.1111111111111111}, {'word': 'байесовско-Нэшевское равновесие', 'ratio': 0.1111111111111111}]",,,[]
69,69,Bayesian Information Criterion,Байесовский информационный критерий,0.2222222222222222,9,"[{'word': 'байесовский информационный критерий', 'ratio': 0.3333333333333333}, {'word': 'Байесовский информационный критерий', 'ratio': 0.2222222222222222}, {'word': 'Критерий информации Байеса', 'ratio': 0.1111111111111111}, {'word': 'Критерий информационного байесовского подхода', 'ratio': 0.1111111111111111}, {'word': 'Bayesian Information Criterion Байесов критерий информации', 'ratio': 0.1111111111111111}, {'word': 'Критерий информационного критерия Байеса', 'ratio': 0.1111111111111111}]",,,[]
70,70,Bayesian Network,Байесовская сеть,0.7,10,"[{'word': 'Байесовская сеть', 'ratio': 0.7}, {'word': 'байесовская сеть', 'ratio': 0.2}, {'word': '3D геометрия', 'ratio': 0.1}]",Байесовская сеть,"```
1. Candidate: ""Байесовская сеть""
2. Explanation: The term ""Байесовская сеть"" is the most semantically accurate translation for ""Bayesian Network"" in the context of AI and machine learning. It directly corresponds to the English term and is widely recognized in Russian academic and technical literature related to AI. The back translation also accurately returns to ""Bayesian network,"" confirming its contextual fit and correctness. The other candidates, such as ""3D геометрия,"" do not relate to the concept of Bayesian networks and are not relevant in this context.
```","['Bayesian network', '3D geometry', 'Bayesian network']"
71,71,Bayesian active learning,Байесово активное обучение,0.0,10,"[{'word': 'Байесовское активное обучение', 'ratio': 0.6}, {'word': 'байесовское активное обучение', 'ratio': 0.3}, {'word': 'оценка 3D позы человека', 'ratio': 0.1}]",Байесовское активное обучение,"```
1. Candidate: ""Байесовское активное обучение""

2. Explanation: The candidate ""Байесовское активное обучение"" is the best fit for translating ""Bayesian active learning"" into Russian. This translation accurately captures the essence of the term within the AI domain. ""Байесовское"" directly corresponds to ""Bayesian,"" reflecting the statistical approach based on Bayes' theorem, which is crucial in the context of active learning. ""Активное обучение"" translates to ""active learning,"" which is a well-established concept in machine learning where the algorithm selectively queries the most informative data points. The back translation also confirms the semantic accuracy, as it returns to ""Bayesian active learning,"" indicating a high level of contextual fit and precision in the AI domain-specific usage.
```","['Bayesian active learning', '3D human pose estimation', 'Bayesian active learning']"
72,72,Bayesian analysis,байесовский анализ,0.3,10,"[{'word': 'Байесовский анализ', 'ratio': 0.6}, {'word': 'байесовский анализ', 'ratio': 0.3}, {'word': '3D локализация', 'ratio': 0.1}]",,,[]
73,73,Bayesian approach,байесовский подход,0.3,10,"[{'word': 'Байесовский подход', 'ratio': 0.6}, {'word': 'байесовский подход', 'ratio': 0.3}, {'word': '3D модель', 'ratio': 0.1}]",,,[]
74,74,Bayesian clustering,байесовская кластеризация,0.3,10,"[{'word': 'Байесовская кластеризация', 'ratio': 0.6}, {'word': 'байесовская кластеризация', 'ratio': 0.3}, {'word': '3D модель', 'ratio': 0.1}]",,,[]
75,75,Bayesian decision,байесовское решение,0.3333333333333333,9,"[{'word': 'Байесовское решение', 'ratio': 0.6666666666666666}, {'word': 'байесовское решение', 'ratio': 0.3333333333333333}]",,,[]
76,76,Bayesian deep learning,байесовское глубокое обучение,0.3333333333333333,9,"[{'word': 'Байесовское глубокое обучение', 'ratio': 0.6666666666666666}, {'word': 'байесовское глубокое обучение', 'ratio': 0.3333333333333333}]",,,[]
