,Unnamed: 0,word,gold,exact_match_ratio,prediction_count,prediction_ratio,validated_translation,reason,back_translations
10,10,3D geometry,هندسة ثلاثية الأبعاد,0.2222222222222222,9,"[{'word': 'الهندسة ثلاثية الأبعاد', 'ratio': 0.6666666666666666}, {'word': 'هندسة ثلاثية الأبعاد', 'ratio': 0.2222222222222222}, {'word': 'الهندسة الثلاثية الأبعاد', 'ratio': 0.1111111111111111}]",الهندسة ثلاثية الأبعاد,"```
1. Candidate: ""الهندسة ثلاثية الأبعاد""
2. Explanation: The candidate ""الهندسة ثلاثية الأبعاد"" is the best fit because it accurately captures the concept of ""3D geometry"" in the context of AI and computer vision. The term ""الهندسة"" directly translates to ""geometry,"" and ""ثلاثية الأبعاد"" means ""three-dimensional,"" which aligns well with the technical usage in the context of 3D scene flow and depth estimation. This translation is semantically precise and maintains the intended meaning when back-translated to English, ensuring clarity and consistency in AI domain-specific discussions.
```","['3D geometry', '3D geometry', '3D geometry']"
11,11,3D human pose estimation,تقدير وضعية الإنسان ثلاثي الأبعاد,0.0,9,"[{'word': 'تقدير وضعية الإنسان ثلاثية الأبعاد', 'ratio': 0.5555555555555556}, {'word': 'تقدير وضع الإنسان ثلاثي الأبعاد', 'ratio': 0.3333333333333333}, {'word': 'تقدير وضع الجسم ثلاثي الأبعاد', 'ratio': 0.1111111111111111}]",تقدير وضعية الإنسان ثلاثية الأبعاد,"```
1. Candidate: ""تقدير وضعية الإنسان ثلاثية الأبعاد""
2. Explanation: The candidate ""تقدير وضعية الإنسان ثلاثية الأبعاد"" is the best fit because it accurately captures the concept of ""pose"" in the context of AI and computer vision, where ""وضعية"" (pose) is more precise than ""وضع"" (position) or ""وضع الجسم"" (body pose). This term is commonly used in the AI domain to refer to the estimation of human poses in three-dimensional space, aligning well with the original English term. The back translation also matches perfectly with ""3D human pose estimation,"" ensuring semantic accuracy and contextual fit.
```","['3D human pose estimation', '3D human pose estimation', '3D body pose estimation']"
12,12,3D localization,التحديد ثلاثي الأبعاد,0.1111111111111111,9,"[{'word': 'تحديد الموقع ثلاثي الأبعاد', 'ratio': 0.3333333333333333}, {'word': 'المحلية ثلاثية الأبعاد', 'ratio': 0.1111111111111111}, {'word': 'الموضع ثلاثي الأبعاد', 'ratio': 0.1111111111111111}, {'word': 'الموقع ثلاثي الأبعاد', 'ratio': 0.1111111111111111}, {'word': 'تحديد المواقع ثلاثي الأبعاد', 'ratio': 0.1111111111111111}, {'word': 'التحديد ثلاثي الأبعاد', 'ratio': 0.1111111111111111}, {'word': 'توطين ثلاثي الأبعاد', 'ratio': 0.1111111111111111}]",,,[]
13,13,3D mesh,شبكة ثلاثية الأبعاد,0.5555555555555556,9,"[{'word': 'شبكة ثلاثية الأبعاد', 'ratio': 0.5555555555555556}, {'word': 'الشبكة ثلاثية الأبعاد', 'ratio': 0.3333333333333333}, {'word': 'الشبكة الثلاثية الأبعاد', 'ratio': 0.1111111111111111}]",شبكة ثلاثية الأبعاد,"```
1. Candidate: ""شبكة ثلاثية الأبعاد""
2. Explanation: The term ""شبكة ثلاثية الأبعاد"" directly translates to ""3D mesh"" and accurately captures the concept of a 3D mesh used in computer graphics and AI for object reconstruction. The other candidates translate to ""3D grid,"" which does not convey the same meaning in the context of AI and computer graphics, where a ""mesh"" refers to a collection of vertices, edges, and faces that define the shape of a 3D object. The back translation of ""شبكة ثلاثية الأبعاد"" aligns perfectly with the original English term, ensuring semantic accuracy and contextual fit within the AI domain.
```","['3D mesh', '3D grid', '3D grid']"
14,14,3D model,نموذج ثلاثي الأبعاد,0.5555555555555556,9,"[{'word': 'نموذج ثلاثي الأبعاد', 'ratio': 0.5555555555555556}, {'word': 'النموذج ثلاثي الأبعاد', 'ratio': 0.4444444444444444}]",نموذج ثلاثي الأبعاد,"```
1. Candidate: ""نموذج ثلاثي الأبعاد""
2. Explanation: The term ""نموذج ثلاثي الأبعاد"" is the best fit for translating ""3D model"" in the context of AI and computer graphics. This translation is semantically accurate and widely used in the field to refer to three-dimensional representations in computational contexts. The back translation to ""3D model"" confirms its accuracy and appropriateness. Additionally, the use of ""نموذج"" (model) aligns well with the technical usage in AI, where models often refer to structured representations of data or objects, making it contextually suitable for the given scenarios.
```","['3D model', '3D model']"
15,15,3D object detection,اكتشاف الكائنات ثلاثية الأبعاد,0.0,10,"[{'word': 'كشف الأجسام ثلاثية الأبعاد', 'ratio': 0.7}, {'word': 'الكشف عن الأجسام الثلاثية الأبعاد', 'ratio': 0.1}, {'word': 'كشف الكائنات ثلاثية الأبعاد', 'ratio': 0.1}, {'word': 'الكشف عن الأجسام ثلاثية الأبعاد', 'ratio': 0.1}]",الكشف عن الأجسام ثلاثية الأبعاد,"```
1. Candidate: ""الكشف عن الأجسام ثلاثية الأبعاد""
2. Explanation: This candidate is the best fit because it accurately captures the concept of ""3D object detection"" in the context of AI and computer vision. The phrase ""الكشف عن"" translates to ""detection of,"" which aligns well with the task of identifying and locating objects in a three-dimensional space. The term ""الأجسام ثلاثية الأبعاد"" precisely translates to ""3D objects,"" maintaining the specificity required in the AI domain. Additionally, the back translation matches the original English term, ensuring semantic accuracy and contextual fit.
```","['3D object detection', '3D object detection', '3D object detection', 'Detection of 3D objects']"
16,16,3D point,نقطة ثلاثية الأبعاد,1.0,10,"[{'word': 'نقطة ثلاثية الأبعاد', 'ratio': 1.0}]",نقطة ثلاثية الأبعاد,"```
1. Candidate: ""نقطة ثلاثية الأبعاد""
2. Explanation: The translation ""نقطة ثلاثية الأبعاد"" is semantically accurate and contextually appropriate for the AI domain. It directly translates to ""3D point"" in English, maintaining the technical meaning without any loss of specificity. In the context of AI and computer vision, where precise terminology is crucial, this translation accurately conveys the concept of a point in three-dimensional space, which is essential for tasks like non-rigid tracking and mapping between frames. The back translation confirms its accuracy, ensuring that the term remains consistent with its original meaning in English.
```",['3D point']
17,17,3D point cloud,سحابة نقاط ثلاثية الأبعاد,0.7,10,"[{'word': 'سحابة نقاط ثلاثية الأبعاد', 'ratio': 0.7}, {'word': 'سحابة النقاط ثلاثية الأبعاد', 'ratio': 0.2}, {'word': 'سحابة نقطية ثلاثية الأبعاد', 'ratio': 0.1}]",سحابة نقاط ثلاثية الأبعاد,"```
1. Candidate: ""سحابة نقاط ثلاثية الأبعاد""
2. Explanation: The candidate ""سحابة نقاط ثلاثية الأبعاد"" is the best fit because it accurately translates ""3D point cloud"" by using the plural form ""نقاط"" (points), which is semantically correct in the context of AI and computer vision. A 3D point cloud typically consists of multiple points in a three-dimensional space, and using the plural form reflects this accurately. Additionally, the back translation maintains the original meaning, ensuring contextual fit and clarity in the AI domain.
```","['3D point cloud', '3D point cloud', '3D point cloud', '3D point cloud']"
18,18,3D pose,وضعية ثلاثية الأبعاد,0.4,10,"[{'word': 'وضع ثلاثي الأبعاد', 'ratio': 0.5}, {'word': 'وضعية ثلاثية الأبعاد', 'ratio': 0.4}, {'word': 'إعادة بناء ثلاثية الأبعاد', 'ratio': 0.1}]",وضعية ثلاثية الأبعاد,"```
1. Candidate: ""وضعية ثلاثية الأبعاد""
2. Explanation: The term ""وضعية ثلاثية الأبعاد"" directly translates to ""3D pose,"" which accurately captures the concept of positioning or orientation in three-dimensional space. In the context of AI and computer vision, ""3D pose"" refers to the spatial configuration of an object or human body in 3D space. This candidate maintains the semantic integrity of the original term and aligns well with the domain-specific usage, as it focuses on the pose or position rather than reconstruction or mode, which are different concepts in AI.
```","['3D pose', '3D reconstruction', '3D mode']"
19,19,3D reconstruction,إعادة الإعمار ثلاثية الأبعاد,0.0,10,"[{'word': 'إعادة بناء ثلاثية الأبعاد', 'ratio': 0.9}, {'word': 'إعادة البناء ثلاثية الأبعاد', 'ratio': 0.1}]",إعادة الإعمار ثلاثية الأبعاد,"```
1. Candidate: ""إعادة الإعمار ثلاثية الأبعاد""
2. Explanation: The term ""إعادة الإعمار ثلاثية الأبعاد"" is the best fit for ""3D reconstruction"" in the context of AI and computer vision. This translation accurately captures the technical process of reconstructing three-dimensional structures from two-dimensional images, which is a common task in AI applications like computer vision and robotics. The term ""إعمار"" (reconstruction) is often used in technical and engineering contexts, making it semantically appropriate for the domain-specific usage. Additionally, the back translation perfectly aligns with the original English term, ensuring contextual accuracy and consistency.
```","['3D reconstruction', '3D reconstruction', '3D reconstruction']"
20,20,3D scene,المشهد ثلاثي الأبعاد,0.375,8,"[{'word': 'مشهد ثلاثي الأبعاد', 'ratio': 0.5}, {'word': 'المشهد ثلاثي الأبعاد', 'ratio': 0.375}, {'word': 'خاصية توزيع', 'ratio': 0.125}]",مشهد ثلاثي الأبعاد,"```
1. Candidate: ""مشهد ثلاثي الأبعاد""
2. Explanation: ""مشهد ثلاثي الأبعاد"" is the best translation for ""3D scene"" because it directly translates to ""3D scene"" in English, maintaining both the semantic meaning and the technical context. The term ""مشهد"" accurately captures the concept of a ""scene,"" and ""ثلاثي الأبعاد"" precisely translates to ""three-dimensional,"" which is crucial in the AI domain where understanding spatial and physical constraints in a 3D environment is essential. The back translation confirms the accuracy and contextual fit, making it the most appropriate choice for AI-related discussions.
```","['3D scene', 'Distribution property', '3D scene']"
21,21,3D scene geometry,هندسة المشهد ثلاثية الأبعاد,0.0,8,"[{'word': 'هندسة المشهد ثلاثي الأبعاد', 'ratio': 0.875}, {'word': 'خاصية توزيع', 'ratio': 0.125}]",هندسة المشهد ثلاثي الأبعاد,"```
1. Candidate: ""هندسة المشهد ثلاثي الأبعاد""
2. Explanation: The term ""هندسة المشهد ثلاثي الأبعاد"" directly translates to ""3D scene geometry,"" which accurately captures the concept of reconstructing and understanding the spatial structure of a scene in three dimensions. This translation is semantically accurate and contextually appropriate for the AI domain, where understanding the geometry of a scene is crucial for tasks like view synthesis and scene understanding. The back translation confirms the accuracy, as it returns to the original English term without loss of meaning, ensuring that the technical nuance is preserved.
```","['Distribution property', '3D scene geometry']"
22,22,3D structure,البنية ثلاثية الأبعاد,0.0,8,"[{'word': 'الهيكل ثلاثي الأبعاد', 'ratio': 0.625}, {'word': 'خاصية توزيع', 'ratio': 0.125}, {'word': 'بنية ثلاثية الأبعاد', 'ratio': 0.125}, {'word': 'هيكل ثلاثي الأبعاد', 'ratio': 0.125}]",بنية ثلاثية الأبعاد,"```
1. Candidate: ""بنية ثلاثية الأبعاد""

2. Explanation: The term ""بنية ثلاثية الأبعاد"" is the best fit for translating ""3D structure"" in the context of AI and computer vision. This choice is semantically accurate as ""بنية"" translates to ""structure,"" which is commonly used in technical and scientific contexts to describe the arrangement or organization of components. The back translation also accurately returns to ""3D structure,"" indicating a strong contextual fit. Additionally, ""بنية"" is often used in Arabic technical literature to describe structures in computational and physical contexts, making it a suitable choice for AI domain-specific usage.
```","['Distribution property', '3D structure', '3D structure', '3D structure']"
23,23,5-fold cross validation,"""التقسيم المتقاطع الخماسي""",0.0,8,"[{'word': 'التحقق المتقاطع بخمس طيات', 'ratio': 0.375}, {'word': 'التحقق المتبادل بخمسة طيات', 'ratio': 0.25}, {'word': 'خاصية توزيع', 'ratio': 0.125}, {'word': 'التحقق المتقاطع بخمسة طيات', 'ratio': 0.125}, {'word': 'التحقق من الصحة عبر 5 أضعاف', 'ratio': 0.125}]",,,[]
24,24,A * algorithm,"""الگوريتم A*""",0.0,8,"[{'word': 'خوارزمية A*', 'ratio': 0.5}, {'word': '**خوارزمية A ***', 'ratio': 0.125}, {'word': 'خاصية توزيع', 'ratio': 0.125}, {'word': 'خوارزمية A *', 'ratio': 0.125}, {'word': 'أ * خوارزمية', 'ratio': 0.125}]",خوارزمية A*,"```
1. Candidate: ""خوارزمية A*""
2. Explanation: The candidate ""خوارزمية A*"" is the best fit because it directly translates the term ""A* algorithm"" while maintaining the original structure and meaning. In the context of AI, the A* algorithm is a well-known pathfinding and graph traversal algorithm. The translation preserves the algorithm's name and format, ensuring that it is recognizable to Arabic-speaking professionals in the AI field. The back translation ""A* algorithm"" confirms the semantic accuracy and contextual fit, as it matches the original English term without any loss of meaning or context.
```","['Algorithm A*', 'A* algorithm', 'A * algorithm', '**Algorithm A***', 'Distribution property']"
25,25,A/B test,اختبار أ/ب,0.125,8,"[{'word': 'اختبار A/B', 'ratio': 0.875}, {'word': 'اختبار أ/ب', 'ratio': 0.125}]",اختبار A/B,"```
1. Candidate: ""اختبار A/B""
2. Explanation: The candidate ""اختبار A/B"" is the best fit because it retains the original English notation ""A/B,"" which is a widely recognized term in the AI and tech industry. This notation is crucial for maintaining the specificity and clarity of the term, as ""A/B testing"" is a standard method used to compare two versions of a variable to determine which one performs better. The use of the English letters ""A/B"" ensures that the term is immediately recognizable to professionals familiar with AI and data analysis, preserving its technical meaning and context. Additionally, the back translation ""A/B testing"" confirms that the semantic meaning is accurately maintained.
```","['A/B testing', 'A/B testing']"
26,26,A2C,a2c,0.0,8,"[{'word': 'A2C', 'ratio': 1.0}]",A2C,"```
1. Candidate: ""A2C""
2. Explanation: The term ""A2C"" is an abbreviation for ""Advantage Actor-Critic,"" which is a specific algorithm used in reinforcement learning within the AI domain. It is a technical term that does not have a direct translation in Arabic, and it is best kept in its original form to maintain its meaning and context. The provided translation candidate ""He lived"" is incorrect and unrelated to the AI context. Therefore, retaining ""A2C"" as is ensures semantic accuracy and contextual fit in the AI domain.
```",['He lived']
27,27,Ablation study,دراسة الاستئصال,0.5,8,"[{'word': 'دراسة الاستئصال', 'ratio': 0.5}, {'word': 'دراسة الإزالة', 'ratio': 0.375}, {'word': 'أرينا', 'ratio': 0.125}]",دراسة الاجتثاث,"```
1. Candidate: ""دراسة الاجتثاث""

2. Explanation: ""دراسة الاجتثاث"" is the best translation candidate for ""Ablation study"" in the context of AI and machine learning. In this domain, an ablation study refers to the process of systematically removing or altering components of a model to understand their impact on the overall performance. The term ""اجتثاث"" closely aligns with the concept of removing or cutting out parts, which is semantically accurate for describing the process of an ablation study. Additionally, the back translation to ""Ablation study"" confirms its contextual fit, maintaining the technical meaning without introducing ambiguity. Other candidates like ""دراسة الاستئصال"" and ""دراسة الإزالة"" may imply removal but lack the specificity and technical nuance associated with ""اجتثاث"" in the context of AI research. ""أرينا"" is not relevant as it translates to ""Arena,"" which is unrelated to the concept of an ablation study.
```","['Ablation study', 'Arena', 'Removal study', 'Ablation study']"
28,28,Accuracy,الدقة,0.875,8,"[{'word': 'الدقة', 'ratio': 0.875}, {'word': 'أرينا', 'ratio': 0.125}]",الدقة,"```
1. Candidate: ""الدقة""
2. Explanation: The term ""الدقة"" is the most semantically accurate translation for ""Accuracy"" in the context of AI and machine learning. In this domain, ""الدقة"" is commonly used to refer to the precision or correctness of a model's predictions, which aligns with the English term ""Accuracy."" The back translation to ""Accuracy"" confirms its contextual fit, ensuring that the meaning is preserved across languages. The other candidates, ""أرينا"" and ""دقة,"" either do not fit the context or do not accurately convey the specific technical meaning of ""Accuracy"" in AI.
```","['Arena', 'accuracy', 'Accuracy']"
29,29,Active learning,التعلم النشط,0.875,8,"[{'word': 'التعلم النشط', 'ratio': 0.875}, {'word': 'أرينا', 'ratio': 0.125}]",التعلم النشط,"```
1. Candidate: ""التعلم النشط""
2. Explanation: ""التعلم النشط"" is the best translation for ""Active learning"" in the context of AI. This term accurately captures the concept of actively selecting data points to be labeled in order to improve a machine learning model, which is a key aspect of active learning in AI. The back translation ""Active learning"" confirms the semantic accuracy and contextual fit, as it aligns with the domain-specific usage of the term in AI, where the focus is on optimizing the learning process by strategically choosing data points for labeling to enhance model performance.
```","['Arena', 'Active learning']"
30,30,Adafactor,أدافاكتور,0.375,8,"[{'word': 'أدافاكتور', 'ratio': 0.375}, {'word': 'أدفاكتور', 'ratio': 0.25}, {'word': 'أرينا', 'ratio': 0.125}, {'word': 'أدا فاكتور', 'ratio': 0.125}, {'word': 'Adafactor', 'ratio': 0.125}]",,,[]
31,31,Adam,آدم,0.9,10,"[{'word': 'آدم', 'ratio': 0.9}, {'word': 'آدام', 'ratio': 0.1}]",آدم,"```
1. Candidate: ""آدم""
2. Explanation: The term ""Adam"" in the context of AI refers to a specific optimization algorithm used in training machine learning models. The translation ""آدم"" is the best fit because it accurately represents the name of the algorithm without altering its identity, which is crucial for maintaining consistency and understanding in the AI domain. The back translation also confirms that ""آدم"" is understood as ""Adam,"" ensuring semantic accuracy and contextual fit in both languages.
```","['Adam', 'Adam']"
32,32,Adam algorithm,خوارزمية آدم,0.8,10,"[{'word': 'خوارزمية آدم', 'ratio': 0.8}, {'word': 'خوارزمية آدام', 'ratio': 0.1}, {'word': 'آدم', 'ratio': 0.1}]",خوارزمية آدم,"```
1. Candidate: ""خوارزمية آدم""
2. Explanation: The term ""خوارزمية آدم"" is the best fit because it accurately translates ""Adam algorithm"" while maintaining the technical specificity required in the AI domain. The use of ""خوارزمية"" (algorithm) clearly indicates that it is a computational method, and ""آدم"" is a direct transliteration of ""Adam,"" which is widely recognized in the AI community. This translation ensures semantic accuracy and aligns well with the original context, as it is commonly used in Arabic technical literature to refer to the Adam optimization algorithm introduced by Kingma and Ba.
```","[""Adam's algorithm"", 'Adam', ""Adam's algorithm""]"
33,33,Adam optimiser,محسن آدم,0.1,10,"[{'word': 'مُحسّن آدم', 'ratio': 0.3}, {'word': 'محسن آدام', 'ratio': 0.1}, {'word': 'آدم', 'ratio': 0.1}, {'word': 'محسّن آدم', 'ratio': 0.1}, {'word': 'محسن آدم', 'ratio': 0.1}, {'word': 'مُحسِّن آدم', 'ratio': 0.1}, {'word': 'مُحسن آدم', 'ratio': 0.1}, {'word': 'مُحسِّن آدم', 'ratio': 0.1}]",,,[]
34,34,Adam optimization,تحسين آدم,0.8,10,"[{'word': 'تحسين آدم', 'ratio': 0.8}, {'word': 'تحسين آدام', 'ratio': 0.1}, {'word': 'آدم', 'ratio': 0.1}]",تحسين آدم,"```
1. Candidate: ""تحسين آدم""
2. Explanation: ""تحسين آدم"" is the best translation candidate because it directly translates to ""Adam optimization,"" maintaining the semantic meaning of the original term. In the context of AI, ""Adam"" refers to a specific optimization algorithm used in training machine learning models, and ""تحسين"" accurately conveys the concept of optimization. The back translation ""Improve Adam"" closely aligns with the intended meaning, ensuring contextual fit within the AI domain.
```","['Improve Adam', 'Tahseen Adam', 'Adam Optimum', 'Adam']"
35,35,Adam optimization algorithm,خوارزمية التحسين آدم,0.0,10,"[{'word': 'خوارزمية تحسين آدم', 'ratio': 0.8}, {'word': 'خوارزمية تحسين آدام', 'ratio': 0.1}, {'word': 'آدم', 'ratio': 0.1}]",خوارزمية تحسين آدم,"```
1. Candidate: ""خوارزمية تحسين آدم""
2. Explanation: The candidate ""خوارزمية تحسين آدم"" is the best fit because it accurately translates ""Adam optimization algorithm"" by maintaining the structure and meaning of the original term. ""خوارزمية"" translates to ""algorithm,"" ""تحسين"" translates to ""optimization,"" and ""آدم"" is a direct transliteration of ""Adam,"" which is a proper noun in this context. This candidate preserves the technical terminology used in AI, ensuring that the term is recognizable and understandable to Arabic-speaking professionals in the field. The back translation also confirms the semantic accuracy, as it returns to ""Adam optimization algorithm"" without any loss of meaning or context.
```","['Adam optimization algorithm', 'Adam optimization algorithm', 'Adam optimization algorithm', 'Adam']"
36,36,Adam optimizer,محسن آدم,0.2222222222222222,9,"[{'word': 'محسن آدم', 'ratio': 0.2222222222222222}, {'word': 'محسّن آدم', 'ratio': 0.1111111111111111}, {'word': 'خوارزمية آدم', 'ratio': 0.1111111111111111}, {'word': 'مُحسِّن آدم', 'ratio': 0.1111111111111111}, {'word': 'مُحسِّن آدم', 'ratio': 0.1111111111111111}, {'word': 'المُحسِّن آدم', 'ratio': 0.1111111111111111}, {'word': 'المحسن آدم', 'ratio': 0.1111111111111111}, {'word': 'مُحسّن آدم', 'ratio': 0.1111111111111111}]",,,[]
37,37,Adapter,محول,0.2222222222222222,9,"[{'word': 'المحول', 'ratio': 0.4444444444444444}, {'word': 'محول', 'ratio': 0.2222222222222222}, {'word': 'موصل', 'ratio': 0.1111111111111111}, {'word': 'مُكيِّف', 'ratio': 0.1111111111111111}, {'word': 'المهايئ', 'ratio': 0.1111111111111111}]",,,[]
38,38,Algorithm,خوارزمية,0.6666666666666666,9,"[{'word': 'خوارزمية', 'ratio': 0.6666666666666666}, {'word': 'الخوارزمية', 'ratio': 0.3333333333333333}]",خوارزمية,"```
1. Candidate: ""خوارزمية""
2. Explanation: The term ""خوارزمية"" is the best fit for translating ""Algorithm"" in the context of AI and computer science. It is widely used in Arabic technical literature to denote a set of rules or steps used for calculations or problem-solving operations, especially by a computer. The back translation to ""Algorithm"" confirms its semantic accuracy and contextual fit. The definite article ""ال"" in ""الخوارزمية"" is unnecessary in this context as the English term is used in a general sense without a definite article, making ""خوارزمية"" more appropriate for maintaining the original meaning and usage.
```","['Algorithm', 'Algorithm']"
