,Unnamed: 0,word,gold,exact_match_ratio,prediction_count,prediction_ratio,validated_translation,reason,back_translations
29,29,Active learning,apprentissage actif,0.9,10,"[{'word': 'apprentissage actif', 'ratio': 0.9}, {'word': 'Apprentissage actif', 'ratio': 0.1}]",apprentissage actif,{},[]
30,30,Adafactor,Adafactor,0.9,10,"[{'word': 'Adafactor', 'ratio': 0.9}, {'word': 'Adaptatrice', 'ratio': 0.1}]",Adafactor,{},[]
31,31,Adam,Adam,1.0,10,"[{'word': 'Adam', 'ratio': 1.0}]",Adam,{},[]
32,32,Adam algorithm,algorithme Adam,0.9,10,"[{'word': 'algorithme Adam', 'ratio': 0.9}, {'word': 'Algorithme Adam', 'ratio': 0.1}]",algorithme Adam,{},[]
33,33,Adam optimiser,optimiseur Adam,0.9,10,"[{'word': 'optimiseur Adam', 'ratio': 0.9}, {'word': 'Optimiseur Adam', 'ratio': 0.1}]",optimiseur Adam,{},[]
34,34,Adam optimization,optimisation Adam,0.9,10,"[{'word': 'optimisation Adam', 'ratio': 0.9}, {'word': 'Optimisation Adam', 'ratio': 0.1}]",optimisation Adam,{},[]
35,35,Adam optimization algorithm,algorithme d'optimisation Adam,0.9,10,"[{'word': ""algorithme d'optimisation Adam"", 'ratio': 0.9}, {'word': ""Algorithme d'optimisation Adam"", 'ratio': 0.1}]",algorithme d'optimisation Adam,{},[]
36,36,Adam optimizer,Optimiseur Adam,0.1,10,"[{'word': 'optimiseur Adam', 'ratio': 0.9}, {'word': 'Optimiseur Adam', 'ratio': 0.1}]",optimiseur Adam,{},[]
37,37,Adapter,adaptateur,0.5,10,"[{'word': 'adaptateur', 'ratio': 0.5}, {'word': 'Adaptateur', 'ratio': 0.5}]",adaptateur,{},[]
38,38,Algorithm,algorithme,0.5,10,"[{'word': 'algorithme', 'ratio': 0.5}, {'word': 'Algorithme', 'ratio': 0.5}]",algorithme,{},[]
39,39,Answer Set Programming,programmation par ensemble de réponses,0.0,10,"[{'word': 'Programmation par ensembles de réponses', 'ratio': 0.9}, {'word': 'Programmation par Ensembles de Réponses', 'ratio': 0.1}]",Programmation par ensembles de réponses,{},[]
40,40,Apriori,Apriori,1.0,10,"[{'word': 'Apriori', 'ratio': 1.0}]",Apriori,{},[]
41,41,Apriori algorithm,algorithme Apriori,0.6,10,"[{'word': 'algorithme Apriori', 'ratio': 0.6}, {'word': 'Algorithme Apriori', 'ratio': 0.4}]",algorithme Apriori,{},[]
42,42,Arcade Learning Environment,environnement d'apprentissage d'arcade,0.0,10,"[{'word': ""Environnement d'apprentissage Arcade"", 'ratio': 0.9}, {'word': ""Environnement d'Apprentissage Arcade"", 'ratio': 0.1}]",Environnement d'apprentissage Arcade,{},[]
43,43,Artificial Intelligence,Intelligence artificielle,0.0,10,"[{'word': 'Intelligence Artificielle', 'ratio': 1.0}]",Intelligence Artificielle,{},[]
44,44,Attention,attention,0.0,10,"[{'word': 'Attention', 'ratio': 1.0}]",Attention,{},[]
45,45,Autoencoder,Autoencodeur,0.9,10,"[{'word': 'Autoencodeur', 'ratio': 0.9}, {'word': 'encodeur automatique', 'ratio': 0.1}]",Autoencodeur,{},[]
46,46,Automatic Speech Recognition,reconnaissance automatique de la parole,0.0,10,"[{'word': 'Reconnaissance Automatique de la Parole', 'ratio': 1.0}]",Reconnaissance Automatique de la Parole,{},[]
47,47,Autonomous Systems,Systèmes autonomes,0.0,10,"[{'word': 'Systèmes Autonomes', 'ratio': 1.0}]",Systèmes Autonomes,{},[]
48,48,Average Pool,couche de pooling moyenne,0.0,10,"[{'word': 'Pooling moyen', 'ratio': 0.3}, {'word': 'pooling moyen', 'ratio': 0.2}, {'word': 'moyenne de pool', 'ratio': 0.2}, {'word': 'Moyenne Pool', 'ratio': 0.1}, {'word': 'Average Pool', 'ratio': 0.1}, {'word': 'moyenne de sous-échantillonnage', 'ratio': 0.1}]",Pooling moyen,"```
1. Candidate: ""Pooling moyen""
2. Explanation: ""Pooling moyen"" is the best translation candidate because it accurately captures the concept of ""Average Pool"" in the context of AI and machine learning, specifically in neural network architectures. The term ""pooling"" is commonly used in both English and French to describe the process of down-sampling feature maps, and ""moyen"" correctly translates to ""average,"" maintaining the semantic meaning. The back translation to ""Average pooling"" confirms the contextual fit, as it aligns with the technical terminology used in convolutional neural networks. Other candidates either do not accurately convey the technical meaning or are not commonly used in the AI domain.
```","['Average pooling', 'Average Pool', 'average pooling', 'Average pool', 'pool average', 'Average Pool', 'subsampling average']"
49,49,Average Precision,précision moyenne,0.5,10,"[{'word': 'précision moyenne', 'ratio': 0.5}, {'word': 'Précision moyenne', 'ratio': 0.3}, {'word': 'Précision Moyenne', 'ratio': 0.2}]",précision moyenne,{},[]
50,50,Azuma-Hoeffding inequality,inégalité d'Azuma-Hoeffding,0.8,10,"[{'word': ""inégalité d'Azuma-Hoeffding"", 'ratio': 0.8}, {'word': ""Inégalité d'Azuma-Hoeffding"", 'ratio': 0.2}]",inégalité d'Azuma-Hoeffding,{},[]
51,51,B-spline,B-spline,0.9,10,"[{'word': 'B-spline', 'ratio': 0.9}, {'word': 'Spline B', 'ratio': 0.1}]",B-spline,{},[]
52,52,Backbone,colonne vertébrale,0.0,10,"[{'word': 'Backbone', 'ratio': 0.4}, {'word': 'Colonne vertébrale', 'ratio': 0.2}, {'word': 'fondation', 'ratio': 0.1}, {'word': 'squelette', 'ratio': 0.1}, {'word': 'Architecture de base', 'ratio': 0.1}, {'word': 'base', 'ratio': 0.1}]",Architecture de base,"```
1. Candidate: ""Architecture de base""
2. Explanation: In the context of AI and machine learning, ""backbone"" refers to the core architecture or framework of a model, particularly in neural networks. ""Architecture de base"" accurately captures this meaning, as it conveys the idea of a foundational structure upon which other components are built. This term maintains semantic accuracy and aligns well with the technical context, ensuring that the translation is both precise and contextually appropriate. Other candidates like ""base"" or ""fondation"" are too generic, while ""Colonne vertébrale"" and ""squelette"" are more literal and do not fit the technical nuance of AI terminology.
```","['base', 'foundation', 'Basic architecture', 'Spine', 'skeleton', 'Backbone']"
53,53,Backpropagation,rétropropagation,0.3,10,"[{'word': 'Rétropropagation', 'ratio': 0.7}, {'word': 'rétropropagation', 'ratio': 0.3}]",Rétropropagation,{},[]
54,54,Baseline,Référence,0.6,10,"[{'word': 'Référence', 'ratio': 0.6}, {'word': 'référence', 'ratio': 0.3}, {'word': 'Ligne de base', 'ratio': 0.1}]",Référence,{},[]
55,55,Basis Pursuit,Poursuite de base,0.1,10,"[{'word': 'recherche de base', 'ratio': 0.3}, {'word': 'Pursuite de base', 'ratio': 0.1}, {'word': 'Pourchèvement de Base', 'ratio': 0.1}, {'word': 'recherche par bases', 'ratio': 0.1}, {'word': 'Poursuite de base', 'ratio': 0.1}, {'word': 'Poursuite de bases', 'ratio': 0.1}, {'word': 'recherche de bases', 'ratio': 0.1}, {'word': 'Poursuite de Base', 'ratio': 0.1}]",Poursuite de base,"```
1. Candidate: Poursuite de base

2. Explanation: ""Poursuite de base"" is the best translation candidate for ""Basis Pursuit"" in the context of AI and signal processing. The term ""Basis Pursuit"" is a well-known algorithm in the field of compressed sensing and sparse signal recovery, and it is often used in mathematical and computational contexts. The translation ""Poursuite de base"" maintains the semantic integrity of the original term, as ""poursuite"" accurately conveys the notion of ""pursuit"" or ""search,"" and ""base"" directly translates to ""basis,"" which is a key concept in linear algebra and signal processing. Additionally, the back translation ""Basic Pursuit"" closely aligns with the original term, indicating a good contextual fit. Other candidates either alter the meaning or introduce inaccuracies that could lead to confusion in the AI domain.
```","['Basic Pursuit', 'Basic Pursuit', 'basic search', 'search for bases', 'Basic Continuation', 'Basic Pursuit', 'search by bases', 'Pursuit of bases']"
56,56,Batch Normalization,normalisation par lots,0.2,10,"[{'word': 'Normalisation par lot', 'ratio': 0.3}, {'word': 'normalisation par lot', 'ratio': 0.3}, {'word': 'normalisation par lots', 'ratio': 0.2}, {'word': 'Normalisation par lots', 'ratio': 0.1}, {'word': 'Normalisation de lot', 'ratio': 0.1}]",Normalisation par lot,"```
1. Candidate: ""Normalisation par lot""
2. Explanation: ""Normalisation par lot"" is the best fit for translating ""Batch Normalization"" in the context of AI and deep learning. This translation accurately captures the concept of normalizing data across a batch, which is a critical process in training neural networks. The singular form ""lot"" aligns with the English term's usage, where ""batch"" refers to a single set of data processed together. Additionally, the back translation to ""Batch Normalization"" confirms its semantic accuracy and contextual fit within the AI domain, ensuring that the technical meaning is preserved.
```","['batch normalization', 'Batch normalization', 'Batch normalization', 'batch normalization', 'Batch normalization']"
57,57,Baum-Welch algorithm,algorithme de Baum-Welch,0.7,10,"[{'word': 'algorithme de Baum-Welch', 'ratio': 0.7}, {'word': 'Algorithme de Baum-Welch', 'ratio': 0.3}]",algorithme de Baum-Welch,{},[]
58,58,Bayes,Bayes,0.5,10,"[{'word': 'Bayésien', 'ratio': 0.5}, {'word': 'Bayes', 'ratio': 0.5}]",Bayésien,{},[]
59,59,Bayes classifier,Classifieur bayésien,0.1,10,"[{'word': 'classificateur de Bayes', 'ratio': 0.6}, {'word': 'Classifieur bayésien', 'ratio': 0.1}, {'word': 'Classificateur Bayésien', 'ratio': 0.1}, {'word': 'Classificateur bayésien', 'ratio': 0.1}, {'word': 'classificateur bayésien', 'ratio': 0.1}]",classificateur de Bayes,{},[]
60,60,Bayes factor,Facteur de Bayes,0.2,10,"[{'word': 'facteur de Bayes', 'ratio': 0.7}, {'word': 'Facteur de Bayes', 'ratio': 0.2}, {'word': 'facteur de Baye', 'ratio': 0.1}]",facteur de Bayes,{},[]
61,61,Bayes formula,formule de Bayes,0.8,10,"[{'word': 'formule de Bayes', 'ratio': 0.8}, {'word': 'Formule de Bayes', 'ratio': 0.2}]",formule de Bayes,{},[]
62,62,Bayes net,réseau bayésien,0.5,10,"[{'word': 'réseau bayésien', 'ratio': 0.5}, {'word': 'réseau de Bayes', 'ratio': 0.3}, {'word': 'reseau de Bayes', 'ratio': 0.1}, {'word': 'Réseau bayésien', 'ratio': 0.1}]",réseau bayésien,{},[]
63,63,Bayes optimal classifier,Classificateur optimal de Bayes,0.0,10,"[{'word': 'classificateur optimal de Bayes', 'ratio': 0.5}, {'word': 'classificateur bayésien optimal', 'ratio': 0.2}, {'word': 'classifieur bayésien optimal', 'ratio': 0.2}, {'word': 'Classificateur bayésien optimal', 'ratio': 0.1}]",classificateur optimal de Bayes,{},[]
64,64,Bayes risk,risque de Bayes,0.5,10,"[{'word': 'risque de Bayes', 'ratio': 0.5}, {'word': 'risque bayésien', 'ratio': 0.3}, {'word': 'Risque de Bayes', 'ratio': 0.1}, {'word': 'Risque bayésien', 'ratio': 0.1}]",risque de Bayes,{},[]
65,65,Bayes risk decoding,Décodage du risque bayésien minimal,0.0,10,"[{'word': 'décodage par risque de Bayes', 'ratio': 0.4}, {'word': 'décodage du risque de Bayes', 'ratio': 0.3}, {'word': 'décodage à risque de Bayes', 'ratio': 0.2}, {'word': 'décodage à risque Bayésien', 'ratio': 0.1}]",décodage par risque de Bayes,"```
1. Candidate: ""décodage par risque de Bayes""
2. Explanation: The term ""décodage par risque de Bayes"" is the best fit because it accurately captures the concept of ""Bayes risk decoding"" in the context of AI and machine learning. The phrase ""par risque de Bayes"" directly translates to ""by Bayes risk,"" which aligns with the method of decoding that minimizes the expected risk according to Bayes' theorem. This translation maintains the technical nuance and specificity required in AI terminology, ensuring that the concept of using Bayes risk as a criterion for decoding is preserved. The back translation ""decoding by Bayes risk"" also confirms the semantic accuracy and contextual fit within the domain.
```","['Bayes risky decoding', 'decoding by Bayes risk', 'decoding Bayes risk', 'Decryption of Bayesian risk', 'Bayesian risky decoding']"
66,66,Bayes rule,règle de Bayes,0.9,10,"[{'word': 'règle de Bayes', 'ratio': 0.9}, {'word': 'décodage par risque de Bayes', 'ratio': 0.1}]",règle de Bayes,{},[]
67,67,Bayes theorem,théorème de Bayes,1.0,10,"[{'word': 'théorème de Bayes', 'ratio': 1.0}]",théorème de Bayes,{},[]
68,68,Bayes-Nash equilibrium,Équilibre de Bayes-Nash,0.0,9,"[{'word': 'équilibre de Bayes-Nash', 'ratio': 0.7777777777777778}, {'word': 'équilibre Bayes-Nash', 'ratio': 0.1111111111111111}, {'word': 'équilibre Bayésien-Nash', 'ratio': 0.1111111111111111}]",équilibre de Bayes-Nash,{},[]
69,69,Bayesian Information Criterion,Critère d'information bayésien,0.3,10,"[{'word': ""Critère d'Information Bayésien"", 'ratio': 0.5}, {'word': ""Critère d'information bayésien"", 'ratio': 0.3}, {'word': ""Critère d'Information Bayesian"", 'ratio': 0.2}]",Critère d'Information Bayésien,{},[]
70,70,Bayesian Network,Réseau bayésien,0.6,10,"[{'word': 'Réseau bayésien', 'ratio': 0.6}, {'word': 'réseau bayésien', 'ratio': 0.4}]",Réseau bayésien,{},[]
71,71,Bayesian active learning,apprentissage actif bayésien,0.7,10,"[{'word': 'apprentissage actif bayésien', 'ratio': 0.7}, {'word': 'Apprentissage actif bayésien', 'ratio': 0.3}]",apprentissage actif bayésien,{},[]
72,72,Bayesian analysis,analyse bayésienne,0.7,10,"[{'word': 'analyse bayésienne', 'ratio': 0.7}, {'word': 'Analyse bayésienne', 'ratio': 0.3}]",analyse bayésienne,{},[]
73,73,Bayesian approach,approche bayésienne,0.6,10,"[{'word': 'approche bayésienne', 'ratio': 0.6}, {'word': 'Approche bayésienne', 'ratio': 0.3}, {'word': 'analyse bayésienne', 'ratio': 0.1}]",approche bayésienne,{},[]
74,74,Bayesian clustering,regroupement bayésien,0.4,10,"[{'word': 'regroupement bayésien', 'ratio': 0.4}, {'word': 'clustering bayésien', 'ratio': 0.3}, {'word': 'Regroupement bayésien', 'ratio': 0.3}]",clustering bayésien,"```
1. Candidate: ""clustering bayésien""
2. Explanation: ""Clustering bayésien"" is the best fit because it retains the original English term ""clustering,"" which is commonly used in the AI domain, especially in technical contexts. The term ""clustering"" is often borrowed directly into French in technical and scientific literature, maintaining consistency and understanding among professionals in the field. Additionally, the back translation perfectly matches the original term, ensuring semantic accuracy and contextual fit.
```","['Bayesian clustering', 'Bayesian clustering', 'Bayesian clustering', 'Bayesian clustering']"
75,75,Bayesian decision,décision bayésienne,0.8,10,"[{'word': 'décision bayésienne', 'ratio': 0.8}, {'word': 'Décision bayésienne', 'ratio': 0.2}]",décision bayésienne,{},[]
76,76,Bayesian deep learning,apprentissage profond bayésien,0.8,10,"[{'word': 'apprentissage profond bayésien', 'ratio': 0.8}, {'word': 'Apprentissage profond bayésien', 'ratio': 0.2}]",apprentissage profond bayésien,{},[]
77,77,Bayesian evidence,preuve bayésienne,0.6,10,"[{'word': 'preuve bayésienne', 'ratio': 0.6}, {'word': 'evidence bayésienne', 'ratio': 0.2}, {'word': 'Preuve bayésienne', 'ratio': 0.2}]",preuve bayésienne,{},[]
78,78,Bayesian framework,cadre bayésien,0.8,10,"[{'word': 'cadre bayésien', 'ratio': 0.8}, {'word': 'Cadre bayésien', 'ratio': 0.2}]",cadre bayésien,{},[]
79,79,Bayesian game,jeu bayésien,0.8,10,"[{'word': 'jeu bayésien', 'ratio': 0.8}, {'word': 'Jeu bayésien', 'ratio': 0.2}]",jeu bayésien,{},[]
80,80,Bayesian inference,inférence bayésienne,0.9,10,"[{'word': 'inférence bayésienne', 'ratio': 0.9}, {'word': 'Inférence bayésienne', 'ratio': 0.1}]",inférence bayésienne,{},[]
81,81,Bayesian learning,apprentissage bayésien,0.9,10,"[{'word': 'apprentissage bayésien', 'ratio': 0.9}, {'word': 'Apprentissage bayésien', 'ratio': 0.1}]",apprentissage bayésien,{},[]
82,82,Bayesian method,méthode bayésienne,0.9,10,"[{'word': 'méthode bayésienne', 'ratio': 0.9}, {'word': 'Méthode bayésienne', 'ratio': 0.1}]",méthode bayésienne,{},[]
83,83,Bayesian model,modèle bayésien,0.9,10,"[{'word': 'modèle bayésien', 'ratio': 0.9}, {'word': 'Modèle bayésien', 'ratio': 0.1}]",modèle bayésien,{},[]
84,84,Bayesian optimization,optimisation bayésienne,0.9,10,"[{'word': 'optimisation bayésienne', 'ratio': 0.9}, {'word': 'Optimisation bayésienne', 'ratio': 0.1}]",optimisation bayésienne,{},[]
85,85,Bayesian perspective,perspective bayésienne,0.9,10,"[{'word': 'perspective bayésienne', 'ratio': 0.9}, {'word': 'Perspective bayésienne', 'ratio': 0.1}]",perspective bayésienne,{},[]
86,86,Bayesian probabilistic model,modèle probabiliste bayésien,0.9,10,"[{'word': 'modèle probabiliste bayésien', 'ratio': 0.9}, {'word': 'Modèle probabiliste bayésien', 'ratio': 0.1}]",modèle probabiliste bayésien,{},[]
87,87,Bayesian update,mise à jour bayésienne,0.9,10,"[{'word': 'mise à jour bayésienne', 'ratio': 0.9}, {'word': 'Mise à jour bayésienne', 'ratio': 0.1}]",mise à jour bayésienne,{},[]
88,88,Beam Search,Recherche en faisceau,0.0,10,"[{'word': 'recherche par faisceau', 'ratio': 0.3}, {'word': 'Recherche par faisceau', 'ratio': 0.3}, {'word': 'recherche par faisceaux', 'ratio': 0.2}, {'word': 'recherche en faisceau', 'ratio': 0.1}, {'word': 'recherche avec faisceau', 'ratio': 0.1}]",recherche par faisceau,"```
1. Candidate: ""recherche par faisceau""

2. Explanation: ""Recherche par faisceau"" is the best translation candidate because it accurately captures the concept of ""Beam Search"" in the context of AI and machine learning. The term ""faisceau"" directly translates to ""beam,"" and ""recherche"" translates to ""search,"" maintaining the semantic integrity of the original term. The preposition ""par"" is commonly used in French to denote the method or means by which something is done, aligning well with the English usage of ""beam search"" as a method of searching. Additionally, the back translation ""beam search"" confirms the contextual fit and accuracy, ensuring that the term is understood in the same way in both languages within the AI domain. This candidate is also consistent with the standard terminology used in French technical literature related to AI and machine learning. 
```","['search with beam', 'beam search', 'Beam search', 'beam search', 'Beam search', 'beam search']"
89,89,Belief Propagation,propagation des croyances,0.4,10,"[{'word': 'propagation des croyances', 'ratio': 0.4}, {'word': 'propagation de croyance', 'ratio': 0.3}, {'word': 'Propagation des croyances', 'ratio': 0.3}]",propagation des croyances,"```
1. Candidate: propagation des croyances
2. Explanation: ""Propagation des croyances"" is the best translation candidate because it accurately captures the concept of ""Belief Propagation"" in the context of AI and machine learning. In the domain of AI, ""Belief Propagation"" refers to a message-passing algorithm used for performing inference on graphical models, such as Bayesian networks and Markov random fields. The term ""croyances"" (beliefs) is commonly used in French to describe the probabilistic beliefs or estimates that are propagated through the network. The plural form ""croyances"" aligns with the idea of multiple beliefs being updated and passed through the network, which is consistent with the algorithm's function. Additionally, the back translation ""propagation of beliefs"" maintains the semantic integrity of the original term, ensuring contextual fit within the AI domain.
```","['propagation of beliefs', 'belief propagation', 'Propagation of beliefs']"
90,90,Bellman,Bellman,1.0,10,"[{'word': 'Bellman', 'ratio': 1.0}]",Bellman,{},[]
91,91,Bellman backup,Mise à jour de Bellman,0.0,10,"[{'word': 'sauvegarde de Bellman', 'ratio': 0.6}, {'word': 'rétroaction de Bellman', 'ratio': 0.2}, {'word': 'mise à jour de Bellman', 'ratio': 0.1}, {'word': 'retour Bellman', 'ratio': 0.1}]",sauvegarde de Bellman,{},[]
92,92,Bellman equation,équation de Bellman,1.0,10,"[{'word': 'équation de Bellman', 'ratio': 1.0}]",équation de Bellman,{},[]
93,93,Bellman error,erreur de Bellman,1.0,10,"[{'word': 'erreur de Bellman', 'ratio': 1.0}]",erreur de Bellman,{},[]
94,94,Bellman operator,opérateur de Bellman,1.0,10,"[{'word': 'opérateur de Bellman', 'ratio': 1.0}]",opérateur de Bellman,{},[]
95,95,Berkeley parser,analyseur syntaxique de Berkeley,0.0,10,"[{'word': 'analyseur Berkeley', 'ratio': 0.9}, {'word': 'Analyseur Berkeley', 'ratio': 0.1}]",analyseur Berkeley,{},[]
96,96,Berkeley segmentation dataset,Ensemble de données de segmentation de Berkeley,0.0,10,"[{'word': 'ensemble de données de segmentation Berkeley', 'ratio': 0.3}, {'word': 'jeu de données de segmentation Berkeley', 'ratio': 0.2}, {'word': 'ensemble de données de segmentation de Berkeley', 'ratio': 0.2}, {'word': 'jeu de données de segmentation de Berkeley', 'ratio': 0.2}, {'word': 'Jeu de données de segmentation Berkeley', 'ratio': 0.1}]",jeu de données de segmentation de Berkeley,"```
1. Candidate: ""jeu de données de segmentation de Berkeley""
2. Explanation: The term ""jeu de données"" is commonly used in French to refer to a ""dataset,"" which aligns well with the English term ""dataset."" The inclusion of ""de"" before ""Berkeley"" maintains the possessive structure found in English, ensuring semantic accuracy. This candidate also provides a precise back translation to ""Berkeley segmentation dataset,"" indicating a strong contextual fit and domain-specific usage in AI and data science contexts.
```","['Berkeley segmentation dataset', 'Berkeley Segmentation Dataset', 'Berkeley Segmentation Dataset', 'Berkeley segmentation dataset', 'Berkeley segmentation dataset', 'Berkeley segmentation dataset']"
97,97,Bernoulli,Bernoulli,1.0,10,"[{'word': 'Bernoulli', 'ratio': 1.0}]",Bernoulli,{},[]
98,98,Bernoulli distribution,distribution de Bernoulli,0.9,10,"[{'word': 'distribution de Bernoulli', 'ratio': 0.9}, {'word': 'Distribution de Bernoulli', 'ratio': 0.1}]",distribution de Bernoulli,{},[]
99,99,Bernoulli likelihood,Vraisemblance de Bernoulli,0.1,10,"[{'word': 'vraisemblance de Bernoulli', 'ratio': 0.9}, {'word': 'Vraisemblance de Bernoulli', 'ratio': 0.1}]",vraisemblance de Bernoulli,{},[]
