,Unnamed: 0,word,gold,exact_match_ratio,prediction_count,prediction_ratio,validated_translation,reason,back_translations
10,10,3D geometry,三维几何,0.875,8,"[{'word': '三维几何', 'ratio': 0.875}, {'word': '3D几何', 'ratio': 0.125}]",三维几何,"```
1. Candidate: 三维几何
2. Explanation: The term ""三维几何"" is the best fit for translating ""3D geometry"" in the context of AI and computer vision. ""三维"" directly translates to ""three-dimensional,"" which is a precise representation of ""3D,"" and ""几何"" translates to ""geometry,"" maintaining the technical meaning. This term is commonly used in Chinese technical literature to describe spatial properties and structures in three-dimensional space, which aligns well with the context of estimating 3D scene flow and depth in AI applications. The back translation also accurately returns to ""3D geometry,"" indicating semantic consistency and contextual fit.
```","['3D geometry', '3D geometry']"
11,11,3D human pose estimation,三维人体姿态估计,0.875,8,"[{'word': '三维人体姿态估计', 'ratio': 0.875}, {'word': '3D人类姿态估计', 'ratio': 0.125}]",三维人体姿态估计,"```
1. Candidate: 三维人体姿态估计
2. Explanation: ""三维人体姿态估计"" is the best translation candidate because it accurately captures the concept of ""3D human pose estimation"" in the context of AI and computer vision. The term ""三维"" directly translates to ""3D,"" which is crucial for maintaining the dimensional aspect of the original term. ""人体姿态"" translates to ""human pose,"" which is a precise and commonly used term in the field of AI for describing the estimation of human body positions. ""估计"" means ""estimation,"" which is a direct translation and fits well within the context of predicting or estimating poses from images. This candidate maintains both semantic accuracy and contextual fit, making it the most appropriate choice for domain-specific usage.
```","['3D human pose estimation', '3D human pose estimation', '3D human pose estimation']"
12,12,3D localization,三维定位,0.875,8,"[{'word': '三维定位', 'ratio': 0.875}, {'word': '3D定位', 'ratio': 0.125}]",三维定位,"```
1. Candidate: 三维定位
2. Explanation: The term ""三维定位"" is the best fit for ""3D localization"" in the context of AI and computer vision. ""三维"" directly translates to ""three-dimensional,"" which aligns with the ""3D"" aspect of the term. ""定位"" translates to ""positioning"" or ""localization,"" which is semantically accurate for describing the process of determining the position of an object in a three-dimensional space. This translation maintains the technical nuance required in AI applications, where precise spatial positioning is crucial. The back translation ""3D positioning"" also accurately reflects the original meaning, ensuring contextual fit in the AI domain.
```","['3D positioning', '3D positioning']"
13,13,3D mesh,3D网格,0.125,8,"[{'word': '三维网格', 'ratio': 0.875}, {'word': '3D网格', 'ratio': 0.125}]",三维网格,"```
1. Candidate: 三维网格
2. Explanation: The term ""三维网格"" is the best fit for translating ""3D mesh"" in the context of AI and computer graphics. ""三维"" directly translates to ""three-dimensional,"" which is a precise representation of ""3D,"" and ""网格"" translates to ""mesh,"" which is commonly used in the field to describe a network of vertices, edges, and faces that define the shape of a 3D object. This translation maintains semantic accuracy and is widely recognized in the AI and computer graphics communities, ensuring contextual fit and understanding.
```","['3D mesh', '3D mesh']"
14,14,3D model,三维模型,0.875,8,"[{'word': '三维模型', 'ratio': 0.875}, {'word': '3D模型', 'ratio': 0.125}]",3D模型,"```
1. Candidate: ""3D模型""
2. Explanation: ""3D模型"" is the best translation candidate because it directly corresponds to the English term ""3D model"" and is widely used in the AI and computer graphics domains in Chinese. The term ""3D模型"" is semantically accurate and maintains the technical specificity required in the context of AI, where precision in terminology is crucial. Additionally, the back translation perfectly matches the original English term, ensuring contextual fit and clarity in communication within the AI field.
```","['3D model', '3D model']"
15,15,3D object detection,三维目标检测,0.0,8,"[{'word': '3D物体检测', 'ratio': 0.5}, {'word': '三维物体检测', 'ratio': 0.5}]",3D物体检测,"```
1. Candidate: 3D物体检测
2. Explanation: The candidate ""3D物体检测"" is the best fit for translating ""3D object detection"" in the context of AI and computer vision. This translation maintains the original term ""3D"" in English, which is commonly used in technical fields to ensure clarity and precision. The term ""物体检测"" accurately translates to ""object detection,"" which is a well-understood concept in both English and Chinese within the AI domain. This candidate also aligns well with the back translation, ensuring semantic accuracy and contextual fit, especially in the context of tasks like autonomous driving and pose estimation in computer vision.
```","['3D object detection', '3D object detection', '3D object detection']"
16,16,3D point,三维点,0.5,8,"[{'word': '3D点', 'ratio': 0.5}, {'word': '三维点', 'ratio': 0.5}]",三维点,"```
1. Candidate: ""三维点""
2. Explanation: ""三维点"" is the best translation candidate because it accurately conveys the concept of a ""3D point"" in the context of AI and computer graphics. The term ""三维"" directly translates to ""three-dimensional,"" which is crucial for understanding the spatial aspect of the point being described. This translation maintains semantic accuracy and aligns well with the technical usage in the AI domain, where precise spatial representation is essential. The back translation to ""3D point"" confirms its contextual fit and accuracy.
```","['3D point', '3D points']"
17,17,3D point cloud,三维点云,0.5,8,"[{'word': '3D点云', 'ratio': 0.5}, {'word': '三维点云', 'ratio': 0.5}]",3D 点云,"```
1. Candidate: 3D 点云
2. Explanation: The candidate ""3D 点云"" is the best fit because it maintains the original English term ""3D"" which is commonly used in the AI and computer vision fields, ensuring clarity and consistency with international terminology. The term ""点云"" accurately translates to ""point cloud,"" which is a standard term in the context of 3D data representation. This candidate also has a perfect back translation, indicating semantic accuracy and contextual fit in both languages.
```","['3D point cloud', '3D point cloud', '3D point cloud']"
18,18,3D pose,三维姿势,0.0,8,"[{'word': '3D姿态', 'ratio': 0.5}, {'word': '三维姿态', 'ratio': 0.5}]",三维姿态,"```
1. Candidate: ""三维姿态""
2. Explanation: ""三维姿态"" is the best translation candidate because it accurately conveys the concept of ""3D pose"" in the context of AI and computer vision. ""三维"" directly translates to ""3D,"" maintaining the dimensional aspect, while ""姿态"" is a term commonly used in technical fields to describe the posture or orientation of objects, which aligns well with the AI domain-specific usage of estimating human poses. The back translation to ""3D pose"" confirms its semantic accuracy and contextual fit.
```","['3D pose', '3D pose', '3D pose']"
19,19,3D reconstruction,三维重建,0.5,8,"[{'word': '3D重建', 'ratio': 0.5}, {'word': '三维重建', 'ratio': 0.5}]",三维重建,"```
1. Candidate: 三维重建
2. Explanation: ""三维重建"" is the best translation candidate for ""3D reconstruction"" in the context of AI and computer vision. This term is widely used in Chinese technical literature to describe the process of reconstructing three-dimensional structures from two-dimensional images. It accurately conveys the concept of creating a 3D model or representation, which is essential in tasks like image matching and visual odometry. The back translation to ""3D reconstruction"" confirms its semantic accuracy and contextual fit, ensuring that the term is understood correctly in both languages within the AI domain.
```","['3D reconstruction', '3D reconstruction']"
20,20,3D scene,三维场景,0.7,10,"[{'word': '三维场景', 'ratio': 0.7}, {'word': '3D场景', 'ratio': 0.3}]",三维场景,"```
1. Candidate: 三维场景
2. Explanation: The term ""三维场景"" is the best fit for translating ""3D scene"" in the context of AI and computer vision. ""三维"" directly translates to ""three-dimensional,"" which is a precise and commonly used term in technical and scientific contexts in Chinese. It accurately conveys the concept of three-dimensionality, which is crucial for understanding the spatial and physical constraints mentioned in the context. Additionally, ""场景"" translates to ""scene,"" maintaining the semantic integrity of the original term. The back translation also confirms the accuracy, as it returns to ""3D scene,"" ensuring that the meaning is preserved in both languages.
```","['3D scene', '3D scene']"
21,21,3D scene geometry,3D场景几何,0.3,10,"[{'word': '三维场景几何', 'ratio': 0.7}, {'word': '3D场景几何', 'ratio': 0.3}]",三维场景几何,"```
1. Candidate: ""三维场景几何""
2. Explanation: The term ""三维场景几何"" is the best fit for translating ""3D scene geometry"" in the context of AI and computer vision. This candidate accurately captures the concept of three-dimensional spatial structure within a scene, which is crucial for tasks like view synthesis and scene understanding. The term ""三维"" explicitly denotes ""3D,"" ensuring clarity in the dimensionality aspect, while ""场景几何"" effectively conveys the idea of geometric properties within a scene. This translation maintains semantic accuracy and aligns well with domain-specific usage, as it is commonly used in Chinese technical literature to describe the geometric aspects of 3D scenes in AI applications.
```","['3D scene geometry', '3D scene geometry']"
22,22,3D structure,三维结构,0.7,10,"[{'word': '三维结构', 'ratio': 0.7}, {'word': '3D结构', 'ratio': 0.3}]",3D结构,"```
1. Candidate: 3D结构
2. Explanation: The term ""3D structure"" is a technical term commonly used in the AI and computer vision fields, where the abbreviation ""3D"" is widely recognized and understood. The candidate ""3D结构"" maintains the original term's specificity and technical connotation, ensuring clarity and precision in the context of AI research. The back translation ""3D structure"" confirms its semantic accuracy and contextual fit, making it the best choice for domain-specific usage.
```","['three dimensional structure', '3D structure']"
23,23,5-fold cross validation,5重交叉验证,0.0,10,"[{'word': '5折交叉验证', 'ratio': 0.9}, {'word': '五折交叉验证', 'ratio': 0.1}]",5折交叉验证,"```
1. Candidate: ""5折交叉验证""
2. Explanation: ""5折交叉验证"" is the best fit because it accurately conveys the concept of ""5-fold cross validation"" in the context of AI and machine learning. The term ""折"" is commonly used in Chinese to denote ""fold"" in the context of cross-validation, and ""5折"" directly translates to ""5-fold,"" maintaining both semantic accuracy and domain-specific usage. The back translation ""5 fold cross validation"" aligns well with the original English term, ensuring contextual fit.
```","['5-fold cross validation', 'Five-fold cross-validation', '5 fold cross validation']"
24,24,A * algorithm,A*算法,0.8,10,"[{'word': 'A*算法', 'ratio': 0.8}, {'word': 'A* 算法', 'ratio': 0.2}]",A*算法,"```
1. Candidate: ""A*算法""
2. Explanation: ""A*算法"" is the best translation candidate because it directly translates the term ""A * algorithm"" into Chinese while maintaining the original meaning and context. The A* algorithm is a well-known search algorithm in computer science and AI, and ""A*算法"" is the standard term used in Chinese technical literature. The back translation to ""A* algorithm"" confirms that the semantic meaning is preserved, ensuring contextual fit within the AI domain.
```","['A* algorithm', 'A* algorithm']"
25,25,A/B test,A/B测试,0.3333333333333333,9,"[{'word': 'A/B 测试', 'ratio': 0.5555555555555556}, {'word': 'A/B测试', 'ratio': 0.3333333333333333}, {'word': '测试', 'ratio': 0.1111111111111111}]",A/B测试,"```
1. Candidate: ""A/B测试""
2. Explanation: ""A/B测试"" is the best translation candidate because it retains the original term's specificity and meaning within the AI domain. A/B testing is a well-known method in AI and data science for comparing two versions of a variable to determine which one performs better. The term ""A/B测试"" is widely recognized in Chinese technical literature and accurately conveys the concept without losing its technical nuance, ensuring both semantic accuracy and contextual fit.
```","['test', 'A/B testing', 'A/B testing']"
26,26,A2C,A2C,0.7777777777777778,9,"[{'word': 'A2C', 'ratio': 0.7777777777777778}, {'word': '他住过', 'ratio': 0.1111111111111111}, {'word': '优势-价值', 'ratio': 0.1111111111111111}]",优势-价值,"```
1. Candidate: 优势-价值
2. Explanation: The term ""A2C"" in the context of AI refers to ""Advantage Actor-Critic,"" a reinforcement learning algorithm. The translation ""优势-价值"" accurately captures the essence of the A2C algorithm by focusing on the ""advantage"" aspect, which is a key component of the algorithm's function. This translation maintains semantic accuracy and aligns well with the AI domain-specific usage, as it reflects the core concept of advantage estimation used in A2C. The back translation ""Advantage-Value"" also supports this contextual fit, ensuring that the meaning is preserved across languages.
```","['Advantage-Value', 'A2C', 'he lived']"
27,27,Ablation study,消融研究,1.0,7,"[{'word': '消融研究', 'ratio': 1.0}]",消融研究,"```
1. Candidate: 消融研究
2. Explanation: ""消融研究"" is the best translation for ""ablation study"" in the context of AI and machine learning. In this domain, an ablation study refers to the process of systematically removing or altering components of a model to understand their impact on the overall performance. The term ""消融"" accurately captures the notion of ""removal"" or ""elimination,"" which aligns with the purpose of an ablation study. The back translation to ""ablation study"" confirms its semantic accuracy and contextual fit, making it a suitable choice for conveying the intended meaning in Chinese.
```",['ablation study']
28,28,Accuracy,准确性,0.2857142857142857,7,"[{'word': '准确率', 'ratio': 0.5714285714285714}, {'word': '准确性', 'ratio': 0.2857142857142857}, {'word': '准确度', 'ratio': 0.14285714285714285}]",准确率,"```
1. Candidate: 准确率
2. Explanation: In the context of AI and machine learning, ""Accuracy"" typically refers to the proportion of true results (both true positives and true negatives) among the total number of cases examined. The term ""准确率"" is the most appropriate translation as it directly corresponds to this statistical measure, which is commonly used in evaluating model performance. The other candidates, ""准确性"" and ""准确度,"" are more general terms for accuracy and do not specifically convey the statistical metric aspect that is crucial in the AI domain. ""准确率"" ensures semantic accuracy and aligns well with the technical context of the provided sentences, where the focus is on the metric's impact on performance evaluation.
```","['Accuracy', 'accuracy', 'Accuracy']"
29,29,Active learning,主动学习,1.0,7,"[{'word': '主动学习', 'ratio': 1.0}]",主动学习,"```
1. Candidate: 主动学习
2. Explanation: The term ""主动学习"" is the most widely accepted translation for ""Active learning"" in the AI domain. It accurately captures the essence of the concept, which involves the model actively selecting the most informative data points to label, thereby optimizing the learning process. The back translation to ""Active learning"" confirms its semantic accuracy and contextual fit. This term is commonly used in Chinese AI literature and aligns well with the context provided, where the focus is on selection strategies and cost-effective label acquisition.
```",['Active learning']
30,30,Adafactor,Adafactor,0.5714285714285714,7,"[{'word': 'Adafactor', 'ratio': 0.5714285714285714}, {'word': '阿達法特', 'ratio': 0.14285714285714285}, {'word': '阿达法特', 'ratio': 0.14285714285714285}, {'word': 'Adafactor优化器', 'ratio': 0.14285714285714285}]",Adafactor优化器,"```
1. Candidate: ""Adafactor优化器""
2. Explanation: The term ""Adafactor"" is a specific optimizer used in machine learning, particularly in the context of training large language models. The candidate ""Adafactor优化器"" directly translates to ""Adafactor optimizer,"" which maintains the original term ""Adafactor"" and adds ""optimizer"" to clarify its function in the AI domain. This translation preserves the technical specificity and context, ensuring that the term is understood as a proper noun and a specific type of optimizer, which is crucial for semantic accuracy and contextual fit in AI terminology.
```","['adafat', 'Ada factor', 'Adafactor optimizer', 'adafat']"
31,31,Adam,Adam,0.6,5,"[{'word': 'Adam', 'ratio': 0.6}, {'word': '亚当', 'ratio': 0.2}, {'word': '卷积核', 'ratio': 0.2}]",Adam,"```
1. Candidate: ""Adam""
2. Explanation: The term ""Adam"" in the context of AI and machine learning refers to a specific optimization algorithm used during the training of neural networks. It is a proper noun and a well-established term in the AI community, thus it is typically not translated into other languages, including Chinese. Using ""Adam"" directly maintains the semantic accuracy and ensures that the term is recognized and understood by those familiar with AI terminology. The other candidates, ""卷积核"" (Convolution kernel) and ""亚当"" (Adam), do not fit the context as ""卷积核"" refers to a different concept in AI, and ""亚当"" is a transliteration that might not be as widely recognized in technical contexts. Therefore, ""Adam"" is the best fit for maintaining domain-specific usage and understanding.
```","['Adam', 'Convolution kernel', 'Adam']"
32,32,Adam algorithm,Adam算法,0.6,5,"[{'word': 'Adam算法', 'ratio': 0.6}, {'word': 'Adam 算法', 'ratio': 0.2}, {'word': '卷积核', 'ratio': 0.2}]",Adam 算法,"```
1. Candidate: Adam 算法
2. Explanation: ""Adam 算法"" is the best translation candidate because it retains the original name ""Adam"" in English, which is a common practice in the AI domain to maintain consistency and recognition across languages. The term ""算法"" accurately translates to ""algorithm,"" ensuring semantic accuracy. The back translation to ""Adam algorithm"" confirms that the meaning is preserved without introducing ambiguity or altering the original term's intent. This is crucial in technical contexts where specific algorithm names are widely recognized and used globally.
```","['Adam algorithm', ""Adam's algorithm"", 'Adam algorithm', 'Convolution kernel']"
33,33,Adam optimiser,亚当优化器,0.0,5,"[{'word': 'Adam优化器', 'ratio': 0.6}, {'word': '亚当精炼器', 'ratio': 0.2}, {'word': '卷积核', 'ratio': 0.2}]",Adam优化器,"```
1. Candidate: ""Adam优化器""
2. Explanation: ""Adam优化器"" is the best translation candidate because it directly translates to ""Adam optimizer,"" which is the correct term used in the AI and machine learning domain. The term ""optimizer"" is crucial in this context as it refers to an algorithm used to adjust the weights of a neural network to minimize the loss function. The other candidates either do not accurately convey the meaning of ""optimizer"" or introduce unrelated concepts, such as ""refiner"" or ""convolution kernel,"" which are not applicable in this context. The back translation of ""Adam优化器"" also accurately reflects the original English term, ensuring semantic accuracy and contextual fit.
```","[""Adam's Refiner"", 'Adam optimizer', 'Convolution kernel', 'Adam optimizer']"
34,34,Adam optimization,Adam优化算法,0.0,5,"[{'word': 'Adam优化', 'ratio': 0.6}, {'word': '亚当·奥伊', 'ratio': 0.2}, {'word': '卷积核', 'ratio': 0.2}]",亚当优化,"```
1. Candidate: ""亚当优化""
2. Explanation: ""亚当优化"" is the best translation candidate because it directly translates to ""Adam optimization,"" maintaining both the semantic meaning and technical specificity of the term in the AI domain. The Adam optimization algorithm is a well-known method in machine learning for optimizing the weights of neural networks, and ""亚当优化"" is the standard term used in Chinese technical literature. The back translation also accurately reflects the original English term, ensuring contextual fit and understanding in both languages.
```","['Adam Oy', 'Adam optimization', 'Adam optimization', 'Convolution kernel']"
35,35,Adam optimization algorithm,Adam优化算法,0.6,5,"[{'word': 'Adam优化算法', 'ratio': 0.6}, {'word': 'Adam 优化算法', 'ratio': 0.2}, {'word': '卷积核', 'ratio': 0.2}]",Adam优化算法,"```
1. Candidate: Adam优化算法
2. Explanation: ""Adam优化算法"" is the best translation candidate because it directly translates to ""Adam optimization algorithm,"" maintaining both semantic accuracy and contextual fit within the AI domain. The term ""Adam"" is a specific optimization algorithm widely used in training deep neural networks, and the translation preserves the original term without alteration, which is crucial for technical terminology. The other candidates either repeat the same translation or incorrectly translate to ""Convolution kernel,"" which is unrelated to the context of optimization algorithms.
```","['Adam optimization algorithm', 'Adam optimization algorithm', 'Convolution kernel']"
36,36,Adam optimizer,Adam优化器,0.7777777777777778,9,"[{'word': 'Adam优化器', 'ratio': 0.7777777777777778}, {'word': 'Adam 优化器', 'ratio': 0.1111111111111111}, {'word': '优化器', 'ratio': 0.1111111111111111}]",Adam优化器,"```
1. Candidate: ""Adam优化器""
2. Explanation: ""Adam优化器"" is the best translation candidate because it retains the original name ""Adam"" while appending ""优化器"" (optimizer), which is a direct and accurate translation of ""optimizer."" This approach is common in the AI domain where specific algorithm names are often kept in their original form to maintain consistency and recognition across languages. The back translation also accurately reflects the original term ""Adam optimizer,"" ensuring semantic accuracy and contextual fit within the AI field.
```","['optimizer', 'Adam optimizer', 'Adam optimizer', 'Adam optimizer']"
37,37,Adapter,适配器,1.0,9,"[{'word': '适配器', 'ratio': 1.0}]",适配器,"```
1. Candidate: 适配器
2. Explanation: The term ""适配器"" is the best translation for ""Adapter"" in the context of AI and machine learning. In the AI domain, ""Adapter"" refers to a specific architectural component used to modify or extend the capabilities of a model without altering its core structure. The term ""适配器"" is widely recognized in Chinese technical literature to denote this concept, ensuring semantic accuracy. The back translation to ""adapter"" confirms its appropriateness, maintaining the intended meaning and function within the context of AI, such as in adapter-based IPT and methods addressing vocabulary gaps in multilingual neural machine translation (MNMT).
```",['adapter']
38,38,Algorithm,算法,1.0,9,"[{'word': '算法', 'ratio': 1.0}]",算法,"```
1. Candidate: 算法
2. Explanation: The term ""算法"" is the standard translation for ""algorithm"" in Chinese and is widely used in the AI domain. It accurately conveys the meaning of a systematic procedure or set of rules used for computation or problem-solving, which aligns with the context provided. The back translation to ""algorithm"" confirms its semantic accuracy and contextual fit, ensuring that the technical nuances of the AI domain are preserved.
```",['algorithm']
39,39,Answer Set Programming,答集规划,0.0,9,"[{'word': '答案集编程', 'ratio': 1.0}]",答案集编程,"```
1. Candidate: 答案集编程
2. Explanation: ""答案集编程"" is the best translation for ""Answer Set Programming"" because it accurately captures the essence of the term within the AI and computational logic domain. The term ""答案集"" directly translates to ""answer set,"" which is a fundamental concept in ASP, referring to the solutions or models that satisfy a given logic program. ""编程"" translates to ""programming,"" which is consistent with the use of ASP as a programming paradigm. The back translation to ""Answer set programming"" confirms the semantic accuracy and contextual fit, ensuring that the term is understood correctly in both languages within the AI field.
```",['Answer set programming']
40,40,Apriori,先验,0.0,9,"[{'word': '先验算法', 'ratio': 0.4444444444444444}, {'word': '先驗', 'ratio': 0.2222222222222222}, {'word': 'Apriori', 'ratio': 0.2222222222222222}, {'word': '阿普里奥', 'ratio': 0.1111111111111111}]",,,[]
41,41,Apriori algorithm,Apriori算法,0.1111111111111111,9,"[{'word': '先验算法', 'ratio': 0.3333333333333333}, {'word': 'Apriori演算法', 'ratio': 0.1111111111111111}, {'word': '先验i算法', 'ratio': 0.1111111111111111}, {'word': '先驗演算法', 'ratio': 0.1111111111111111}, {'word': 'Apriori算法', 'ratio': 0.1111111111111111}, {'word': '算法', 'ratio': 0.1111111111111111}, {'word': 'Apriori 算法', 'ratio': 0.1111111111111111}]",,,[]
42,42,Arcade Learning Environment,街机学习环境,0.8888888888888888,9,"[{'word': '街机学习环境', 'ratio': 0.8888888888888888}, {'word': '游戏学习环境', 'ratio': 0.1111111111111111}]",街机学习环境,"```
1. Candidate: 街机学习环境
2. Explanation: The term ""Arcade Learning Environment"" specifically refers to a platform used for evaluating AI algorithms using Atari games, which are classic arcade games. The translation ""街机学习环境"" directly translates back to ""arcade learning environment,"" maintaining the specific reference to arcade-style games. This is crucial in the AI domain, as the context involves using these games to test AI capabilities. The other candidate, ""游戏学习环境,"" translates to ""game learning environment,"" which is too broad and loses the specific context of arcade games, making it less accurate for the intended AI domain-specific usage.
```","['game learning environment', 'arcade learning environment']"
