,Unnamed: 0,word,gold,exact_match_ratio,prediction_count,prediction_ratio,validated_translation,reason,back_translations
19,19,3D reconstruction,Трехмерная реконструкция,0.0,10,"[{'word': '3D-реконструкция', 'ratio': 0.7}, {'word': '3D reconstruction - 3D-реконструкция', 'ratio': 0.1}, {'word': '3D реконструкция', 'ratio': 0.1}, {'word': 'Реконструкция 3D', 'ratio': 0.1}]",3D-реконструкция,"```
1. Candidate: ""3D-реконструкция""
2. Explanation: ""3D-реконструкция"" is the best translation candidate because it maintains the original English term's structure and meaning, which is crucial in the AI domain where specific terminology is often used consistently across languages. The hyphenated form ""3D-реконструкция"" is commonly used in Russian technical literature to denote processes related to three-dimensional data, ensuring semantic accuracy and contextual fit. Additionally, the back translation perfectly aligns with the original term, confirming its appropriateness for AI-related contexts.
```","['3D reconstruction', '3D reconstruction - 3D reconstruction', '3D reconstruction', '3D reconstruction']"
20,20,3D scene,трёхмерная сцена,0.0,10,"[{'word': '3D сцена', 'ratio': 0.8}, {'word': '3D-сцена', 'ratio': 0.2}]",3D сцена,"```
1. Candidate: ""3D сцена""
2. Explanation: The translation ""3D сцена"" is the best fit because it maintains the original English term's structure and meaning, which is crucial in the AI domain where specific terminology often remains consistent across languages. The absence of a hyphen aligns with common Russian usage for such terms, ensuring clarity and consistency in technical contexts. Additionally, the back translation to ""3D scene"" confirms semantic accuracy and contextual fit.
```","['3D scene', '3D scene']"
21,21,3D scene geometry,геометрия 3D сцены,0.6,10,"[{'word': 'геометрия 3D сцены', 'ratio': 0.6}, {'word': 'геометрия 3D-сцены', 'ratio': 0.2}, {'word': '3D геометрия сцены', 'ratio': 0.1}, {'word': '3D сцена геометрия', 'ratio': 0.1}]",геометрия 3D-сцены,"```
1. Candidate: ""геометрия 3D-сцены""
2. Explanation: The candidate ""геометрия 3D-сцены"" is the best fit because it accurately reflects the English term ""3D scene geometry"" in both semantic and syntactic terms. The use of ""геометрия"" (geometry) and ""3D-сцены"" (3D scene) maintains the correct order and meaning, ensuring clarity in the AI domain where precise terminology is crucial. The hyphenation in ""3D-сцены"" helps to clearly denote the compound nature of the term, which is important for understanding in technical contexts. Additionally, the back translation ""3D scene geometry"" confirms that the original meaning is preserved, making it suitable for use in AI-related discussions.
```","['3D geometry scene', '3D scene geometry', '3D scene geometry', '3D scene geometry', '3D scene geometry']"
22,22,3D structure,3D структура,0.8,10,"[{'word': '3D структура', 'ratio': 0.8}, {'word': '3D-структура', 'ratio': 0.2}]",3D-структура,"```
1. Candidate: ""3D-структура""
2. Explanation: The candidate ""3D-структура"" is the best fit because it maintains the hyphenation commonly used in Russian technical and scientific contexts to denote compound terms, especially those borrowed from English. This format is widely recognized in the AI and computer vision fields, ensuring clarity and consistency with the original English term ""3D structure."" The back translation to ""3D structure"" confirms its semantic accuracy and contextual fit within the domain-specific usage.
```","['3D structure', '3D structure']"
23,23,5-fold cross validation,5-кратная перекрестная проверка,0.1,10,"[{'word': '5-кратная кросс-валидация', 'ratio': 0.7}, {'word': '5-кратная перекрестная проверка', 'ratio': 0.1}, {'word': 'кросс-валидация с 5 фолдами', 'ratio': 0.1}, {'word': '5-кратная кросс-проверка', 'ratio': 0.1}]",5-кратная кросс-валидация,"```
1. Candidate: ""5-кратная кросс-валидация""
2. Explanation: The term ""5-кратная кросс-валидация"" is the best fit because it directly translates to ""5-fold cross-validation,"" maintaining both the semantic meaning and the technical specificity of the original term. In the AI domain, ""кросс-валидация"" is a widely accepted term for ""cross-validation,"" and the inclusion of ""5-кратная"" accurately conveys the ""5-fold"" aspect. This candidate ensures clarity and precision, which are crucial in technical contexts.
```","['5-fold cross validation', '5x cross-validation', '5-fold cross-validation', 'cross-validation with 5 folds']"
24,24,A * algorithm,Алгоритм A*,0.2,10,"[{'word': 'алгоритм A*', 'ratio': 0.8}, {'word': 'Алгоритм A*', 'ratio': 0.2}]",алгоритм A*,"```
1. Candidate: ""алгоритм A*""
2. Explanation: The candidate ""алгоритм A*"" is the best fit because it maintains the original structure and meaning of the term ""A * algorithm"" in English. In the context of AI, the A* algorithm is a well-known pathfinding and graph traversal algorithm, and its name is typically not translated or altered in technical literature. The use of ""алгоритм"" (algorithm) in Russian accurately conveys the concept, while ""A*"" remains unchanged, preserving the specific reference to this algorithm. The back translation to ""algorithm A*"" confirms that the semantic integrity and domain-specific usage are maintained.
```","['algorithm A*', 'Algorithm A*', 'A*algorithm']"
25,25,A/B test,тест A / B,0.0,10,"[{'word': 'A/B тест', 'ratio': 0.8}, {'word': 'А/Б-тестирование', 'ratio': 0.1}, {'word': 'Тест A/B', 'ratio': 0.1}]",А/Б-тестирование,"```
1. Candidate: ""А/Б-тестирование""
2. Explanation: ""А/Б-тестирование"" is the best translation candidate because it accurately captures the concept of ""A/B testing"" in the context of AI and data analysis. The term ""тестирование"" (testing) conveys the process-oriented nature of A/B testing, which involves comparing two versions to determine which performs better. This aligns well with the AI domain where A/B testing is a methodical approach to evaluate different models or algorithms. Additionally, the back translation ""A/B testing"" maintains the semantic integrity of the original term, ensuring contextual fit and understanding in both languages.
```","['A/B testing', 'A/B test', 'A/B test', 'A/B test']"
26,26,A2C,а2с,0.0,10,"[{'word': 'A2C', 'ratio': 0.8}, {'word': 'А2С', 'ratio': 0.1}, {'word': 'Он жил', 'ratio': 0.1}]",A2C,"```
1. Candidate: ""A2C""
2. Explanation: The best translation candidate is ""A2C"" because it retains the original English term without alteration. In the AI domain, especially in reinforcement learning, ""A2C"" (Advantage Actor-Critic) is a specific algorithm name and should remain unchanged in translation to maintain its technical accuracy and recognition. The back translation confirms that ""A2C"" remains consistent, ensuring semantic accuracy and contextual fit.
```","['He lived', 'A2C', 'A2C']"
27,27,Ablation study,изучение аблации,0.0,10,"[{'word': 'исследование абляции', 'ratio': 0.5}, {'word': 'Исследование абляции', 'ratio': 0.3}, {'word': 'абляционная проверка', 'ratio': 0.1}, {'word': 'исследование с абляцией', 'ratio': 0.1}]",исследование с абляцией,"```
1. Candidate: ""исследование с абляцией""
2. Explanation: ""исследование с абляцией"" is the best translation candidate because it accurately captures the concept of an ""ablation study"" in the context of AI research. The term ""исследование"" (study) aligns well with the research-focused nature of ablation studies, which involve systematically removing or altering components of a model to understand their impact on performance. The phrase ""с абляцией"" (with ablation) directly translates the idea of ablation, maintaining the semantic integrity of the original term. This candidate also has a precise back translation to ""ablation study,"" ensuring contextual fit and clarity in the AI domain.
```","['ablation study', 'ablative check', 'ablation study', 'Ablation study']"
28,28,Accuracy,точность,0.4,10,"[{'word': 'Точность', 'ratio': 0.6}, {'word': 'точность', 'ratio': 0.4}]",точность,"```
1. Candidate: ""точность""
2. Explanation: The term ""точность"" is the most semantically accurate translation for ""Accuracy"" in the context of AI and machine learning. In the AI domain, ""accuracy"" refers to the degree to which the result of a measurement, calculation, or specification conforms to the correct value or a standard. The back translation of ""точность"" to ""accuracy"" confirms its appropriateness, as it maintains the intended meaning and context of the original English term. Additionally, ""точность"" is widely used in Russian technical literature to describe the performance metric that evaluates the correctness of a model's predictions, aligning well with the AI-specific usage in the provided context.
```","['accuracy', 'Accuracy']"
29,29,Active learning,активное обучение,0.4,10,"[{'word': 'Активное обучение', 'ratio': 0.6}, {'word': 'активное обучение', 'ratio': 0.4}]",Активное обучение,"```
1. Candidate: ""Активное обучение""
2. Explanation: ""Активное обучение"" is the best translation candidate because it accurately captures the concept of ""Active learning"" in the AI domain. In the context of AI, ""Active learning"" refers to a machine learning approach where the model actively selects the most informative data points to label, thereby optimizing the learning process. The term ""активное обучение"" is widely used in Russian AI literature to describe this process, maintaining both semantic accuracy and contextual fit. The back translation to ""Active learning"" confirms that the meaning is preserved, making it the most suitable choice for conveying the intended concept in the AI domain.
```","['Active learning', 'active learning']"
30,30,Adafactor,Адафактор,0.6,10,"[{'word': 'Адафактор', 'ratio': 0.6}, {'word': 'Adafactor', 'ratio': 0.4}]",Adafactor,"```
1. Candidate: ""Adafactor""
2. Explanation: The best translation candidate is ""Adafactor"" because it retains the original term without transliteration or translation. In the AI domain, especially when dealing with specific algorithms or optimizers like Adafactor, it is crucial to maintain the original terminology to ensure clarity and consistency across languages. This is because such terms are often recognized and used universally in their original form within the technical community. Translating or transliterating them could lead to confusion or misinterpretation, especially for those familiar with the English terminology. Additionally, the back translation remains consistent, further supporting the semantic accuracy and contextual fit in the AI domain.
```","['Adafactor', 'Adafactor']"
31,31,Adam,Адам,0.5555555555555556,9,"[{'word': 'Адам', 'ratio': 0.5555555555555556}, {'word': 'Adam', 'ratio': 0.4444444444444444}]",Адам,"```
1. Candidate: ""Адам""
2. Explanation: ""Адам"" is the best translation candidate because it maintains the original name of the optimizer, which is a proper noun in the AI domain. In technical contexts, especially in AI and machine learning, it is common to retain the original English names of algorithms and optimizers to ensure clarity and consistency across languages. The back translation to ""Adam"" confirms that the semantic meaning is preserved, making it contextually accurate for Russian-speaking audiences familiar with AI terminology.
```","['Adam', 'Adam']"
32,32,Adam algorithm,Алгоритм Адама,0.0,9,"[{'word': 'алгоритм Adam', 'ratio': 0.4444444444444444}, {'word': 'алгоритм Адама', 'ratio': 0.2222222222222222}, {'word': 'Алгоритм Адам', 'ratio': 0.2222222222222222}, {'word': 'алгоритм Адам', 'ratio': 0.1111111111111111}]",,,[]
33,33,Adam optimiser,Оптимизатор Адам,0.2222222222222222,9,"[{'word': 'оптимизатор Adam', 'ratio': 0.4444444444444444}, {'word': 'оптимизатор Адам', 'ratio': 0.3333333333333333}, {'word': 'Оптимизатор Адам', 'ratio': 0.2222222222222222}]",,,[]
34,34,Adam optimization,Оптимизация Адама,0.0,9,"[{'word': 'оптимизация Adam', 'ratio': 0.4444444444444444}, {'word': 'оптимизация Адам', 'ratio': 0.3333333333333333}, {'word': 'Оптимизация Адам', 'ratio': 0.2222222222222222}]",,,[]
35,35,Adam optimization algorithm,Алгоритм оптимизации Адама,0.0,9,"[{'word': 'алгоритм оптимизации Adam', 'ratio': 0.4444444444444444}, {'word': 'алгоритм оптимизации Адам', 'ratio': 0.3333333333333333}, {'word': 'Алгоритм оптимизации Адам', 'ratio': 0.2222222222222222}]",,,[]
36,36,Adam optimizer,Оптимизатор Адам,0.1,10,"[{'word': 'оптимизатор Adam', 'ratio': 0.7}, {'word': 'оптимизатор Адам', 'ratio': 0.2}, {'word': 'Оптимизатор Адам', 'ratio': 0.1}]",оптимизатор Адам,"```
1. Candidate: ""оптимизатор Адам""
2. Explanation: The candidate ""оптимизатор Адам"" is the best fit for translating ""Adam optimizer"" in the context of AI terminology. This translation maintains the correct order of words, which is important for clarity and understanding in Russian. The term ""оптимизатор"" (optimizer) is a direct translation and is commonly used in Russian technical literature to describe optimization algorithms. The name ""Адам"" is transliterated, preserving the original name of the algorithm, which is crucial for recognition and consistency in the AI domain. The back translation ""optimizer Adam"" accurately reflects the original English term, ensuring semantic accuracy and contextual fit.
```","['optimizer Adam', 'Adam optimizer', 'Adam optimizer', 'Optimizer Adam']"
37,37,Adapter,адаптер,0.7,10,"[{'word': 'адаптер', 'ratio': 0.7}, {'word': 'Адаптер', 'ratio': 0.2}, {'word': 'Adapter', 'ratio': 0.1}]",адаптер,"```
1. Candidate: ""адаптер""
2. Explanation: The term ""адаптер"" is the best fit for translating ""Adapter"" in the context of AI and machine learning. It is a direct transliteration of the English term and is commonly used in Russian technical literature to refer to components that modify or adapt data or models, which aligns with the usage in the provided context. The back translation to ""adapter"" confirms its semantic accuracy and contextual fit, ensuring that the term retains its intended meaning in AI-specific discussions.
```","['adapter', 'Adapter', 'Adapter']"
38,38,Algorithm,алгоритм,0.5,10,"[{'word': 'алгоритм', 'ratio': 0.5}, {'word': 'Алгоритм', 'ratio': 0.5}]",алгоритм,"```
1. Candidate: ""алгоритм""
2. Explanation: In the context of AI and computer science, the term ""алгоритм"" is commonly used in Russian to refer to a set of rules or steps for solving a problem or performing a task, which aligns with the English term ""Algorithm."" The lowercase form ""алгоритм"" is more appropriate in this context as it is used as a general noun rather than a specific title or name, ensuring consistency with typical usage in technical and academic texts. The back translation to ""algorithm"" confirms its semantic accuracy and contextual fit within the AI domain.
```","['Algorithm', 'algorithm']"
39,39,Answer Set Programming,программирование на основе множеств ответов,0.0,10,"[{'word': 'Программирование множеств ответов', 'ratio': 0.2}, {'word': 'Программирование ответных множеств', 'ratio': 0.2}, {'word': 'Программирование на основе ответов', 'ratio': 0.1}, {'word': 'Программирование на основе множеств ответов', 'ratio': 0.1}, {'word': 'Программирование ответов', 'ratio': 0.1}, {'word': 'Программирование с использованием ответов', 'ratio': 0.1}, {'word': 'Программирование множества решений', 'ratio': 0.1}, {'word': 'графовая минерализация', 'ratio': 0.1}]",,,[]
40,40,Apriori,Априори,0.6,10,"[{'word': 'Априори', 'ratio': 0.6}, {'word': 'Apriori', 'ratio': 0.3}, {'word': 'графовая модель', 'ratio': 0.1}]",Априори,"```
1. Candidate: ""Априори""
2. Explanation: The term ""Apriori"" in the context of AI and data mining refers to the Apriori algorithm, which is used for mining frequent itemsets and learning association rules. The term ""Априори"" is a direct transliteration of ""Apriori"" and is commonly used in Russian to refer to the same algorithm. This maintains the technical specificity and accuracy needed in the AI domain, ensuring that the term is understood in its intended context without introducing ambiguity. The other candidates, such as ""графовая модель"" (graph model), do not accurately represent the Apriori algorithm and would mislead the reader regarding the specific process being described.
```","['A priori', 'graph model', 'A priori']"
41,41,Apriori algorithm,алгоритм Apriori,0.0,10,"[{'word': 'Алгоритм Априори', 'ratio': 0.4}, {'word': 'Алгоритм Apriori', 'ratio': 0.3}, {'word': 'Алгоритм априори', 'ratio': 0.2}, {'word': 'графовая нейронная сеть', 'ratio': 0.1}]",,,[]
42,42,Arcade Learning Environment,аркадная обучающая среда,0.0,10,"[{'word': 'Среда обучения Arcade', 'ratio': 0.4}, {'word': 'Среда обучения в аркадных играх', 'ratio': 0.3}, {'word': 'Среда обучения на аркадных играх', 'ratio': 0.1}, {'word': 'Среда обучения в аркадах', 'ratio': 0.1}, {'word': 'графовая вершина', 'ratio': 0.1}]",,,[]
43,43,Artificial Intelligence,Искусственный интеллект,0.8888888888888888,9,"[{'word': 'Искусственный интеллект', 'ratio': 0.8888888888888888}, {'word': 'Artificial Intelligence Искусственный интеллект', 'ratio': 0.1111111111111111}]",Искусственный интеллект,"```
1. Candidate: Искусственный интеллект
2. Explanation: The term ""Искусственный интеллект"" is the standard and widely accepted translation for ""Artificial Intelligence"" in Russian. It accurately conveys the concept within the AI domain and is commonly used in both academic and professional contexts. The back translation to ""Artificial intelligence"" confirms its semantic accuracy and contextual fit, ensuring that the meaning is preserved across languages. The inclusion of the English term in the first candidate is unnecessary and does not add value in a Russian context, making the second candidate the best fit.
```","['Artificial Intelligence Artificial intelligence', 'Artificial intelligence']"
44,44,Attention,внимание,0.0,9,"[{'word': 'Внимание', 'ratio': 0.8888888888888888}, {'word': 'Attention Внимание', 'ratio': 0.1111111111111111}]",Внимание,"```
1. Candidate: ""Внимание""
2. Explanation: The term ""Внимание"" is the best translation candidate for ""Attention"" in the context of AI. In the AI domain, ""Attention"" refers to a mechanism in neural networks that allows the model to focus on specific parts of the input data, which is crucial for tasks like natural language processing and image captioning. The translation ""Внимание"" accurately captures this concept in Russian, as it is commonly used in the Russian AI community to describe the same mechanism. The back translation to ""Attention"" confirms its semantic accuracy and contextual fit, ensuring that the term is understood in the same way in both languages.
```","['Attention', 'Attention Attention']"
